parent_k,child_k,parent_modulus,child_modulus,parent_residue,child_residue,new_prime,new_prime_remainder,old_gap_count,old_gap_boundary_endpoints,new_prime_closed_arc_boundary_endpoints,closed_gap_count,remaining_gap_count,remaining_gap_boundary_endpoints,transition_type,is_b5_birth
5,6,2310,30030,4,6934,13,5,1,9/14-7/10,9/26-11/26,0,1,9/14-7/10,not_close,False
5,6,2310,30030,4,9244,13,1,1,9/14-7/10,1/26-3/26,0,1,9/14-7/10,not_close,False
5,6,2310,30030,4,11554,13,10,1,9/14-7/10,19/26-21/26,0,1,9/14-7/10,not_close,False
5,6,2310,30030,4,13864,13,6,1,9/14-7/10,11/26-1/2,0,1,9/14-7/10,not_close,False
5,6,2310,30030,4,16174,13,2,1,9/14-7/10,3/26-5/26,0,1,9/14-7/10,not_close,False
5,6,2310,30030,4,18484,13,11,1,9/14-7/10,21/26-23/26,0,1,9/14-7/10,not_close,False
5,6,2310,30030,4,20794,13,7,1,9/14-7/10,1/2-15/26,0,1,9/14-7/10,not_close,False
5,6,2310,30030,4,23104,13,3,1,9/14-7/10,5/26-7/26,0,1,9/14-7/10,not_close,False
5,6,2310,30030,4,25414,13,12,1,9/14-7/10,23/26-25/26,0,1,9/14-7/10,not_close,False
5,6,2310,30030,4,27724,13,8,1,9/14-7/10,15/26-17/26,0,1,17/26-7/10,not_close,False
5,6,2310,30030,5,5,13,5,2,1/10-1/4;5/6-9/10,9/26-11/26,0,2,1/10-1/4;5/6-9/10,not_close,False
5,6,2310,30030,5,2315,13,1,2,1/10-1/4;5/6-9/10,1/26-3/26,0,2,3/26-1/4;5/6-9/10,not_close,False
5,6,2310,30030,5,4625,13,10,2,1/10-1/4;5/6-9/10,19/26-21/26,0,2,1/10-1/4;5/6-9/10,not_close,False
5,6,2310,30030,5,6935,13,6,2,1/10-1/4;5/6-9/10,11/26-1/2,0,2,1/10-1/4;5/6-9/10,not_close,False
5,6,2310,30030,5,9245,13,2,2,1/10-1/4;5/6-9/10,3/26-5/26,0,3,1/10-3/26;5/26-1/4;5/6-9/10,not_close,False
5,6,2310,30030,5,11555,13,11,2,1/10-1/4;5/6-9/10,21/26-23/26,0,2,1/10-1/4;23/26-9/10,not_close,False
5,6,2310,30030,5,13865,13,7,2,1/10-1/4;5/6-9/10,1/2-15/26,0,2,1/10-1/4;5/6-9/10,not_close,False
5,6,2310,30030,5,16175,13,3,2,1/10-1/4;5/6-9/10,5/26-7/26,0,2,1/10-5/26;5/6-9/10,not_close,False
5,6,2310,30030,5,18485,13,12,2,1/10-1/4;5/6-9/10,23/26-25/26,0,2,1/10-1/4;5/6-23/26,not_close,False
5,6,2310,30030,5,20795,13,8,2,1/10-1/4;5/6-9/10,15/26-17/26,0,2,1/10-1/4;5/6-9/10,not_close,False
5,6,2310,30030,5,23105,13,4,2,1/10-1/4;5/6-9/10,7/26-9/26,0,2,1/10-1/4;5/6-9/10,not_close,False
5,6,2310,30030,5,25415,13,0,2,1/10-1/4;5/6-9/10,0-1/26;25/26-1,0,2,1/10-1/4;5/6-9/10,not_close,False
5,6,2310,30030,5,27725,13,9,2,1/10-1/4;5/6-9/10,17/26-19/26,0,2,1/10-1/4;5/6-9/10,not_close,False
5,6,2310,30030,6,6,13,6,2,3/10-1/2;13/22-3/4,11/26-1/2,0,2,3/10-11/26;13/22-3/4,not_close,False
5,6,2310,30030,6,2316,13,2,2,3/10-1/2;13/22-3/4,3/26-5/26,0,2,3/10-1/2;13/22-3/4,not_close,False
5,6,2310,30030,6,4626,13,11,2,3/10-1/2;13/22-3/4,21/26-23/26,0,2,3/10-1/2;13/22-3/4,not_close,False
5,6,2310,30030,6,6936,13,7,2,3/10-1/2;13/22-3/4,1/2-15/26,0,2,3/10-1/2;13/22-3/4,not_close,False
5,6,2310,30030,6,9246,13,3,2,3/10-1/2;13/22-3/4,5/26-7/26,0,2,3/10-1/2;13/22-3/4,not_close,False
5,6,2310,30030,6,11556,13,12,2,3/10-1/2;13/22-3/4,23/26-25/26,0,2,3/10-1/2;13/22-3/4,not_close,False
5,6,2310,30030,6,13866,13,8,2,3/10-1/2;13/22-3/4,15/26-17/26,0,2,3/10-1/2;17/26-3/4,not_close,False
5,6,2310,30030,6,16176,13,4,2,3/10-1/2;13/22-3/4,7/26-9/26,0,2,9/26-1/2;13/22-3/4,not_close,False
5,6,2310,30030,6,18486,13,0,2,3/10-1/2;13/22-3/4,0-1/26;25/26-1,0,2,3/10-1/2;13/22-3/4,not_close,False
5,6,2310,30030,6,20796,13,9,2,3/10-1/2;13/22-3/4,17/26-19/26,0,3,3/10-1/2;13/22-17/26;19/26-3/4,not_close,False
5,6,2310,30030,6,23106,13,5,2,3/10-1/2;13/22-3/4,9/26-11/26,0,3,3/10-9/26;11/26-1/2;13/22-3/4,not_close,False
5,6,2310,30030,6,25416,13,1,2,3/10-1/2;13/22-3/4,1/26-3/26,0,2,3/10-1/2;13/22-3/4,not_close,False
5,6,2310,30030,6,27726,13,10,2,3/10-1/2;13/22-3/4,19/26-21/26,0,2,3/10-1/2;13/22-19/26,not_close,False
5,6,2310,30030,7,7,13,7,2,1/14-1/6;3/4-13/14,1/2-15/26,0,2,1/14-1/6;3/4-13/14,not_close,False
5,6,2310,30030,7,2317,13,3,2,1/14-1/6;3/4-13/14,5/26-7/26,0,2,1/14-1/6;3/4-13/14,not_close,False
5,6,2310,30030,7,4627,13,12,2,1/14-1/6;3/4-13/14,23/26-25/26,0,2,1/14-1/6;3/4-23/26,not_close,False
5,6,2310,30030,7,6937,13,8,2,1/14-1/6;3/4-13/14,15/26-17/26,0,2,1/14-1/6;3/4-13/14,not_close,False
5,6,2310,30030,7,9247,13,4,2,1/14-1/6;3/4-13/14,7/26-9/26,0,2,1/14-1/6;3/4-13/14,not_close,False
5,6,2310,30030,7,11557,13,0,2,1/14-1/6;3/4-13/14,0-1/26;25/26-1,0,2,1/14-1/6;3/4-13/14,not_close,False
5,6,2310,30030,7,13867,13,9,2,1/14-1/6;3/4-13/14,17/26-19/26,0,2,1/14-1/6;3/4-13/14,not_close,False
5,6,2310,30030,7,16177,13,5,2,1/14-1/6;3/4-13/14,9/26-11/26,0,2,1/14-1/6;3/4-13/14,not_close,False
5,6,2310,30030,7,18487,13,1,2,1/14-1/6;3/4-13/14,1/26-3/26,0,2,3/26-1/6;3/4-13/14,not_close,False
5,6,2310,30030,7,20797,13,10,2,1/14-1/6;3/4-13/14,19/26-21/26,0,2,1/14-1/6;21/26-13/14,not_close,False
5,6,2310,30030,7,23107,13,6,2,1/14-1/6;3/4-13/14,11/26-1/2,0,2,1/14-1/6;3/4-13/14,not_close,False
5,6,2310,30030,7,25417,13,2,2,1/14-1/6;3/4-13/14,3/26-5/26,0,2,1/14-3/26;3/4-13/14,not_close,False
5,6,2310,30030,7,27727,13,11,2,1/14-1/6;3/4-13/14,21/26-23/26,0,3,1/14-1/6;3/4-21/26;23/26-13/14,not_close,False
5,6,2310,30030,8,8,13,8,1,1/4-1/2,15/26-17/26,0,1,1/4-1/2,not_close,False
5,6,2310,30030,8,2318,13,4,1,1/4-1/2,7/26-9/26,0,2,1/4-7/26;9/26-1/2,not_close,False
5,6,2310,30030,8,4628,13,0,1,1/4-1/2,0-1/26;25/26-1,0,1,1/4-1/2,not_close,False
5,6,2310,30030,8,6938,13,9,1,1/4-1/2,17/26-19/26,0,1,1/4-1/2,not_close,False
5,6,2310,30030,8,9248,13,5,1,1/4-1/2,9/26-11/26,0,2,1/4-9/26;11/26-1/2,not_close,False
5,6,2310,30030,8,11558,13,1,1,1/4-1/2,1/26-3/26,0,1,1/4-1/2,not_close,False
5,6,2310,30030,8,13868,13,10,1,1/4-1/2,19/26-21/26,0,1,1/4-1/2,not_close,False
5,6,2310,30030,8,16178,13,6,1,1/4-1/2,11/26-1/2,0,1,1/4-11/26,not_close,False
5,6,2310,30030,8,18488,13,2,1,1/4-1/2,3/26-5/26,0,1,1/4-1/2,not_close,False
5,6,2310,30030,8,20798,13,11,1,1/4-1/2,21/26-23/26,0,1,1/4-1/2,not_close,False
5,6,2310,30030,8,23108,13,7,1,1/4-1/2,1/2-15/26,0,1,1/4-1/2,not_close,False
5,6,2310,30030,8,25418,13,3,1,1/4-1/2,5/26-7/26,0,1,7/26-1/2,not_close,False
