parent_k,child_k,parent_modulus,child_modulus,parent_residue,child_residue,new_prime,new_prime_remainder,old_gap_count,old_gap_boundary_endpoints,new_prime_closed_arc_boundary_endpoints,closed_gap_count,remaining_gap_count,remaining_gap_boundary_endpoints,transition_type,is_b5_birth
6,7,30030,510510,88,88,17,3,1,7/10-19/26,5/34-7/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,88,30118,17,11,1,7/10-19/26,21/34-23/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,88,60148,17,2,1,7/10-19/26,3/34-5/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,88,90178,17,10,1,7/10-19/26,19/34-21/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,88,120208,17,1,1,7/10-19/26,1/34-3/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,88,150238,17,9,1,7/10-19/26,1/2-19/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,88,180268,17,0,1,7/10-19/26,0-1/34;33/34-1,0,1,7/10-19/26,not_close,False
6,7,30030,510510,88,210298,17,8,1,7/10-19/26,15/34-1/2,0,1,7/10-19/26,not_close,False
6,7,30030,510510,88,240328,17,16,1,7/10-19/26,31/34-33/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,88,270358,17,7,1,7/10-19/26,13/34-15/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,88,300388,17,15,1,7/10-19/26,29/34-31/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,88,330418,17,6,1,7/10-19/26,11/34-13/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,88,360448,17,14,1,7/10-19/26,27/34-29/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,88,390478,17,5,1,7/10-19/26,9/34-11/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,88,420508,17,13,1,7/10-19/26,25/34-27/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,88,450538,17,4,1,7/10-19/26,7/34-9/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,88,480568,17,12,1,7/10-19/26,23/34-25/34,1,0,,close,True
6,7,30030,510510,99,99,17,14,1,3/14-1/4,27/34-29/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,99,30129,17,5,1,3/14-1/4,9/34-11/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,99,60159,17,13,1,3/14-1/4,25/34-27/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,99,90189,17,4,1,3/14-1/4,7/34-9/34,1,0,,close,True
6,7,30030,510510,99,120219,17,12,1,3/14-1/4,23/34-25/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,99,150249,17,3,1,3/14-1/4,5/34-7/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,99,180279,17,11,1,3/14-1/4,21/34-23/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,99,210309,17,2,1,3/14-1/4,3/34-5/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,99,240339,17,10,1,3/14-1/4,19/34-21/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,99,270369,17,1,1,3/14-1/4,1/34-3/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,99,300399,17,9,1,3/14-1/4,1/2-19/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,99,330429,17,0,1,3/14-1/4,0-1/34;33/34-1,0,1,3/14-1/4,not_close,False
6,7,30030,510510,99,360459,17,8,1,3/14-1/4,15/34-1/2,0,1,3/14-1/4,not_close,False
6,7,30030,510510,99,390489,17,16,1,3/14-1/4,31/34-33/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,99,420519,17,7,1,3/14-1/4,13/34-15/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,99,450549,17,15,1,3/14-1/4,29/34-31/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,99,480579,17,6,1,3/14-1/4,11/34-13/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,111,111,17,9,1,3/4-11/14,1/2-19/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,111,30141,17,0,1,3/4-11/14,0-1/34;33/34-1,0,1,3/4-11/14,not_close,False
6,7,30030,510510,111,60171,17,8,1,3/4-11/14,15/34-1/2,0,1,3/4-11/14,not_close,False
6,7,30030,510510,111,90201,17,16,1,3/4-11/14,31/34-33/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,111,120231,17,7,1,3/4-11/14,13/34-15/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,111,150261,17,15,1,3/4-11/14,29/34-31/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,111,180291,17,6,1,3/4-11/14,11/34-13/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,111,210321,17,14,1,3/4-11/14,27/34-29/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,111,240351,17,5,1,3/4-11/14,9/34-11/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,111,270381,17,13,1,3/4-11/14,25/34-27/34,1,0,,close,True
6,7,30030,510510,111,300411,17,4,1,3/4-11/14,7/34-9/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,111,330441,17,12,1,3/4-11/14,23/34-25/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,111,360471,17,3,1,3/4-11/14,5/34-7/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,111,390501,17,11,1,3/4-11/14,21/34-23/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,111,420531,17,2,1,3/4-11/14,3/34-5/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,111,450561,17,10,1,3/4-11/14,19/34-21/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,111,480591,17,1,1,3/4-11/14,1/34-3/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,141,141,17,5,1,3/4-17/22,9/34-11/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,141,30171,17,13,1,3/4-17/22,25/34-27/34,1,0,,close,True
6,7,30030,510510,141,60201,17,4,1,3/4-17/22,7/34-9/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,141,90231,17,12,1,3/4-17/22,23/34-25/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,141,120261,17,3,1,3/4-17/22,5/34-7/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,141,150291,17,11,1,3/4-17/22,21/34-23/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,141,180321,17,2,1,3/4-17/22,3/34-5/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,141,210351,17,10,1,3/4-17/22,19/34-21/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,141,240381,17,1,1,3/4-17/22,1/34-3/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,141,270411,17,9,1,3/4-17/22,1/2-19/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,141,300441,17,0,1,3/4-17/22,0-1/34;33/34-1,0,1,3/4-17/22,not_close,False
6,7,30030,510510,141,330471,17,8,1,3/4-17/22,15/34-1/2,0,1,3/4-17/22,not_close,False
6,7,30030,510510,141,360501,17,16,1,3/4-17/22,31/34-33/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,141,390531,17,7,1,3/4-17/22,13/34-15/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,141,420561,17,15,1,3/4-17/22,29/34-31/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,141,450591,17,6,1,3/4-17/22,11/34-13/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,141,480621,17,14,1,3/4-17/22,27/34-29/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,159,159,17,6,1,1/6-5/26,11/34-13/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,159,30189,17,14,1,1/6-5/26,27/34-29/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,159,60219,17,5,1,1/6-5/26,9/34-11/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,159,90249,17,13,1,1/6-5/26,25/34-27/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,159,120279,17,4,1,1/6-5/26,7/34-9/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,159,150309,17,12,1,1/6-5/26,23/34-25/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,159,180339,17,3,1,1/6-5/26,5/34-7/34,1,0,,close,True
6,7,30030,510510,159,210369,17,11,1,1/6-5/26,21/34-23/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,159,240399,17,2,1,1/6-5/26,3/34-5/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,159,270429,17,10,1,1/6-5/26,19/34-21/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,159,300459,17,1,1,1/6-5/26,1/34-3/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,159,330489,17,9,1,1/6-5/26,1/2-19/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,159,360519,17,0,1,1/6-5/26,0-1/34;33/34-1,0,1,1/6-5/26,not_close,False
6,7,30030,510510,159,390549,17,8,1,1/6-5/26,15/34-1/2,0,1,1/6-5/26,not_close,False
6,7,30030,510510,159,420579,17,16,1,1/6-5/26,31/34-33/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,159,450609,17,7,1,1/6-5/26,13/34-15/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,159,480639,17,15,1,1/6-5/26,29/34-31/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,189,189,17,2,1,5/22-1/4,3/34-5/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,189,30219,17,10,1,5/22-1/4,19/34-21/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,189,60249,17,1,1,5/22-1/4,1/34-3/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,189,90279,17,9,1,5/22-1/4,1/2-19/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,189,120309,17,0,1,5/22-1/4,0-1/34;33/34-1,0,1,5/22-1/4,not_close,False
6,7,30030,510510,189,150339,17,8,1,5/22-1/4,15/34-1/2,0,1,5/22-1/4,not_close,False
6,7,30030,510510,189,180369,17,16,1,5/22-1/4,31/34-33/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,189,210399,17,7,1,5/22-1/4,13/34-15/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,189,240429,17,15,1,5/22-1/4,29/34-31/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,189,270459,17,6,1,5/22-1/4,11/34-13/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,189,300489,17,14,1,5/22-1/4,27/34-29/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,189,330519,17,5,1,5/22-1/4,9/34-11/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,189,360549,17,13,1,5/22-1/4,25/34-27/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,189,390579,17,4,1,5/22-1/4,7/34-9/34,1,0,,close,True
6,7,30030,510510,189,420609,17,12,1,5/22-1/4,23/34-25/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,189,450639,17,3,1,5/22-1/4,5/34-7/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,189,480669,17,11,1,5/22-1/4,21/34-23/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,231,231,17,10,1,21/26-5/6,19/34-21/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,231,30261,17,1,1,21/26-5/6,1/34-3/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,231,60291,17,9,1,21/26-5/6,1/2-19/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,231,90321,17,0,1,21/26-5/6,0-1/34;33/34-1,0,1,21/26-5/6,not_close,False
6,7,30030,510510,231,120351,17,8,1,21/26-5/6,15/34-1/2,0,1,21/26-5/6,not_close,False
6,7,30030,510510,231,150381,17,16,1,21/26-5/6,31/34-33/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,231,180411,17,7,1,21/26-5/6,13/34-15/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,231,210441,17,15,1,21/26-5/6,29/34-31/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,231,240471,17,6,1,21/26-5/6,11/34-13/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,231,270501,17,14,1,21/26-5/6,27/34-29/34,1,0,,close,True
6,7,30030,510510,231,300531,17,5,1,21/26-5/6,9/34-11/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,231,330561,17,13,1,21/26-5/6,25/34-27/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,231,360591,17,4,1,21/26-5/6,7/34-9/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,231,390621,17,12,1,21/26-5/6,23/34-25/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,231,420651,17,3,1,21/26-5/6,5/34-7/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,231,450681,17,11,1,21/26-5/6,21/34-23/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,231,480711,17,2,1,21/26-5/6,3/34-5/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,302,302,17,13,1,7/26-3/10,25/34-27/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,302,30332,17,4,1,7/26-3/10,7/34-9/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,302,60362,17,12,1,7/26-3/10,23/34-25/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,302,90392,17,3,1,7/26-3/10,5/34-7/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,302,120422,17,11,1,7/26-3/10,21/34-23/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,302,150452,17,2,1,7/26-3/10,3/34-5/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,302,180482,17,10,1,7/26-3/10,19/34-21/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,302,210512,17,1,1,7/26-3/10,1/34-3/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,302,240542,17,9,1,7/26-3/10,1/2-19/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,302,270572,17,0,1,7/26-3/10,0-1/34;33/34-1,0,1,7/26-3/10,not_close,False
6,7,30030,510510,302,300602,17,8,1,7/26-3/10,15/34-1/2,0,1,7/26-3/10,not_close,False
6,7,30030,510510,302,330632,17,16,1,7/26-3/10,31/34-33/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,302,360662,17,7,1,7/26-3/10,13/34-15/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,302,390692,17,15,1,7/26-3/10,29/34-31/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,302,420722,17,6,1,7/26-3/10,11/34-13/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,302,450752,17,14,1,7/26-3/10,27/34-29/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,302,480782,17,5,1,7/26-3/10,9/34-11/34,1,0,,close,True
6,7,30030,510510,309,309,17,3,1,3/14-1/4,5/34-7/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,309,30339,17,11,1,3/14-1/4,21/34-23/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,309,60369,17,2,1,3/14-1/4,3/34-5/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,309,90399,17,10,1,3/14-1/4,19/34-21/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,309,120429,17,1,1,3/14-1/4,1/34-3/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,309,150459,17,9,1,3/14-1/4,1/2-19/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,309,180489,17,0,1,3/14-1/4,0-1/34;33/34-1,0,1,3/14-1/4,not_close,False
6,7,30030,510510,309,210519,17,8,1,3/14-1/4,15/34-1/2,0,1,3/14-1/4,not_close,False
6,7,30030,510510,309,240549,17,16,1,3/14-1/4,31/34-33/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,309,270579,17,7,1,3/14-1/4,13/34-15/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,309,300609,17,15,1,3/14-1/4,29/34-31/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,309,330639,17,6,1,3/14-1/4,11/34-13/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,309,360669,17,14,1,3/14-1/4,27/34-29/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,309,390699,17,5,1,3/14-1/4,9/34-11/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,309,420729,17,13,1,3/14-1/4,25/34-27/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,309,450759,17,4,1,3/14-1/4,7/34-9/34,1,0,,close,True
6,7,30030,510510,309,480789,17,12,1,3/14-1/4,23/34-25/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,321,321,17,15,1,3/4-11/14,29/34-31/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,321,30351,17,6,1,3/4-11/14,11/34-13/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,321,60381,17,14,1,3/4-11/14,27/34-29/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,321,90411,17,5,1,3/4-11/14,9/34-11/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,321,120441,17,13,1,3/4-11/14,25/34-27/34,1,0,,close,True
6,7,30030,510510,321,150471,17,4,1,3/4-11/14,7/34-9/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,321,180501,17,12,1,3/4-11/14,23/34-25/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,321,210531,17,3,1,3/4-11/14,5/34-7/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,321,240561,17,11,1,3/4-11/14,21/34-23/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,321,270591,17,2,1,3/4-11/14,3/34-5/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,321,300621,17,10,1,3/4-11/14,19/34-21/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,321,330651,17,1,1,3/4-11/14,1/34-3/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,321,360681,17,9,1,3/4-11/14,1/2-19/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,321,390711,17,0,1,3/4-11/14,0-1/34;33/34-1,0,1,3/4-11/14,not_close,False
6,7,30030,510510,321,420741,17,8,1,3/4-11/14,15/34-1/2,0,1,3/4-11/14,not_close,False
6,7,30030,510510,321,450771,17,16,1,3/4-11/14,31/34-33/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,321,480801,17,7,1,3/4-11/14,13/34-15/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,387,387,17,13,1,21/26-5/6,25/34-27/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,387,30417,17,4,1,21/26-5/6,7/34-9/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,387,60447,17,12,1,21/26-5/6,23/34-25/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,387,90477,17,3,1,21/26-5/6,5/34-7/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,387,120507,17,11,1,21/26-5/6,21/34-23/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,387,150537,17,2,1,21/26-5/6,3/34-5/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,387,180567,17,10,1,21/26-5/6,19/34-21/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,387,210597,17,1,1,21/26-5/6,1/34-3/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,387,240627,17,9,1,21/26-5/6,1/2-19/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,387,270657,17,0,1,21/26-5/6,0-1/34;33/34-1,0,1,21/26-5/6,not_close,False
6,7,30030,510510,387,300687,17,8,1,21/26-5/6,15/34-1/2,0,1,21/26-5/6,not_close,False
6,7,30030,510510,387,330717,17,16,1,21/26-5/6,31/34-33/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,387,360747,17,7,1,21/26-5/6,13/34-15/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,387,390777,17,15,1,21/26-5/6,29/34-31/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,387,420807,17,6,1,21/26-5/6,11/34-13/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,387,450837,17,14,1,21/26-5/6,27/34-29/34,1,0,,close,True
6,7,30030,510510,387,480867,17,5,1,21/26-5/6,9/34-11/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,471,471,17,12,1,3/4-17/22,23/34-25/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,471,30501,17,3,1,3/4-17/22,5/34-7/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,471,60531,17,11,1,3/4-17/22,21/34-23/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,471,90561,17,2,1,3/4-17/22,3/34-5/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,471,120591,17,10,1,3/4-17/22,19/34-21/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,471,150621,17,1,1,3/4-17/22,1/34-3/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,471,180651,17,9,1,3/4-17/22,1/2-19/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,471,210681,17,0,1,3/4-17/22,0-1/34;33/34-1,0,1,3/4-17/22,not_close,False
6,7,30030,510510,471,240711,17,8,1,3/4-17/22,15/34-1/2,0,1,3/4-17/22,not_close,False
6,7,30030,510510,471,270741,17,16,1,3/4-17/22,31/34-33/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,471,300771,17,7,1,3/4-17/22,13/34-15/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,471,330801,17,15,1,3/4-17/22,29/34-31/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,471,360831,17,6,1,3/4-17/22,11/34-13/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,471,390861,17,14,1,3/4-17/22,27/34-29/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,471,420891,17,5,1,3/4-17/22,9/34-11/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,471,450921,17,13,1,3/4-17/22,25/34-27/34,1,0,,close,True
6,7,30030,510510,471,480951,17,4,1,3/4-17/22,7/34-9/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,478,478,17,2,1,7/10-19/26,3/34-5/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,478,30508,17,10,1,7/10-19/26,19/34-21/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,478,60538,17,1,1,7/10-19/26,1/34-3/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,478,90568,17,9,1,7/10-19/26,1/2-19/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,478,120598,17,0,1,7/10-19/26,0-1/34;33/34-1,0,1,7/10-19/26,not_close,False
6,7,30030,510510,478,150628,17,8,1,7/10-19/26,15/34-1/2,0,1,7/10-19/26,not_close,False
6,7,30030,510510,478,180658,17,16,1,7/10-19/26,31/34-33/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,478,210688,17,7,1,7/10-19/26,13/34-15/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,478,240718,17,15,1,7/10-19/26,29/34-31/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,478,270748,17,6,1,7/10-19/26,11/34-13/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,478,300778,17,14,1,7/10-19/26,27/34-29/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,478,330808,17,5,1,7/10-19/26,9/34-11/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,478,360838,17,13,1,7/10-19/26,25/34-27/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,478,390868,17,4,1,7/10-19/26,7/34-9/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,478,420898,17,12,1,7/10-19/26,23/34-25/34,1,0,,close,True
6,7,30030,510510,478,450928,17,3,1,7/10-19/26,5/34-7/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,478,480958,17,11,1,7/10-19/26,21/34-23/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,519,519,17,9,1,5/22-1/4,1/2-19/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,519,30549,17,0,1,5/22-1/4,0-1/34;33/34-1,0,1,5/22-1/4,not_close,False
6,7,30030,510510,519,60579,17,8,1,5/22-1/4,15/34-1/2,0,1,5/22-1/4,not_close,False
6,7,30030,510510,519,90609,17,16,1,5/22-1/4,31/34-33/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,519,120639,17,7,1,5/22-1/4,13/34-15/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,519,150669,17,15,1,5/22-1/4,29/34-31/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,519,180699,17,6,1,5/22-1/4,11/34-13/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,519,210729,17,14,1,5/22-1/4,27/34-29/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,519,240759,17,5,1,5/22-1/4,9/34-11/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,519,270789,17,13,1,5/22-1/4,25/34-27/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,519,300819,17,4,1,5/22-1/4,7/34-9/34,1,0,,close,True
6,7,30030,510510,519,330849,17,12,1,5/22-1/4,23/34-25/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,519,360879,17,3,1,5/22-1/4,5/34-7/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,519,390909,17,11,1,5/22-1/4,21/34-23/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,519,420939,17,2,1,5/22-1/4,3/34-5/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,519,450969,17,10,1,5/22-1/4,19/34-21/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,519,480999,17,1,1,5/22-1/4,1/34-3/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,531,531,17,4,1,3/4-11/14,7/34-9/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,531,30561,17,12,1,3/4-11/14,23/34-25/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,531,60591,17,3,1,3/4-11/14,5/34-7/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,531,90621,17,11,1,3/4-11/14,21/34-23/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,531,120651,17,2,1,3/4-11/14,3/34-5/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,531,150681,17,10,1,3/4-11/14,19/34-21/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,531,180711,17,1,1,3/4-11/14,1/34-3/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,531,210741,17,9,1,3/4-11/14,1/2-19/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,531,240771,17,0,1,3/4-11/14,0-1/34;33/34-1,0,1,3/4-11/14,not_close,False
6,7,30030,510510,531,270801,17,8,1,3/4-11/14,15/34-1/2,0,1,3/4-11/14,not_close,False
6,7,30030,510510,531,300831,17,16,1,3/4-11/14,31/34-33/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,531,330861,17,7,1,3/4-11/14,13/34-15/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,531,360891,17,15,1,3/4-11/14,29/34-31/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,531,390921,17,6,1,3/4-11/14,11/34-13/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,531,420951,17,14,1,3/4-11/14,27/34-29/34,0,1,3/4-11/14,not_close,False
