start,stop,length
516604,516604,1
516662,516662,1
516711,516711,1
516806,516806,1
516808,516808,1
516812,516812,1
516891,516891,1
516898,516898,1
516909,516909,1
516928,516928,1
516938,516938,1
516992,516992,1
517018,517018,1
517022,517022,1
517228,517228,1
517232,517232,1
517234,517234,1
517299,517299,1
517322,517322,1
517438,517438,1
517442,517442,1
517498,517498,1
517558,517558,1
517622,517622,1
517648,517648,1
517652,517652,1
517761,517761,1
517832,517832,1
517858,517858,1
517862,517862,1
517888,517888,1
517982,517982,1
518012,518012,1
518068,518068,1
518072,518072,1
518079,518079,1
518218,518218,1
518241,518241,1
518278,518278,1
518282,518282,1
518289,518289,1
518312,518312,1
518379,518379,1
518469,518469,1
518488,518488,1
518492,518492,1
518548,518548,1
518571,518571,1
518589,518589,1
518638,518638,1
518642,518642,1
518656,518656,1
518698,518698,1
518702,518702,1
518762,518762,1
518878,518878,1
518901,518901,1
518908,518908,1
518912,518912,1
518972,518972,1
519009,519009,1
519118,519118,1
519122,519122,1
519208,519208,1
519302,519302,1
519328,519328,1
519332,519332,1
519538,519538,1
519542,519542,1
519609,519609,1
519632,519632,1
519639,519639,1
519692,519692,1
519748,519748,1
519752,519752,1
519868,519868,1
519958,519958,1
519962,519962,1
519969,519969,1
520048,520048,1
520071,520071,1
520082,520082,1
520168,520168,1
520172,520172,1
520198,520198,1
520281,520281,1
520292,520292,1
520348,520348,1
520378,520378,1
520382,520382,1
520438,520438,1
520442,520442,1
520472,520472,1
520491,520491,1
520528,520528,1
520562,520562,1
520588,520588,1
520592,520592,1
520599,520599,1
520622,520622,1
520796,520796,1
520798,520798,1
520802,520802,1
520858,520858,1
520881,520881,1
520952,520952,1
521008,521008,1
521012,521012,1
521188,521188,1
521211,521211,1
521218,521218,1
521222,521222,1
521282,521282,1
521428,521428,1
521432,521432,1
521518,521518,1
521578,521578,1
521589,521589,1
521612,521612,1
521638,521638,1
521642,521642,1
521848,521848,1
521852,521852,1
521888,521888,1
521942,521942,1
522058,522058,1
522062,522062,1
522159,522159,1
522178,522178,1
522232,522232,1
522268,522268,1
522272,522272,1
522369,522369,1
522441,522441,1
522478,522478,1
522482,522482,1
522508,522508,1
522566,522566,1
522602,522602,1
522688,522688,1
522692,522692,1
522694,522694,1
522759,522759,1
522789,522789,1
522838,522838,1
522898,522898,1
522902,522902,1
522909,522909,1
522932,522932,1
522944,522944,1
523108,523108,1
523112,523112,1
523168,523168,1
523209,523209,1
523221,523221,1
523262,523262,1
523318,523318,1
523322,523322,1
523324,523324,1
523498,523498,1
523521,523521,1
523528,523528,1
523532,523532,1
523592,523592,1
523622,523622,1
523738,523738,1
523742,523742,1
523828,523828,1
523851,523851,1
523922,523922,1
523948,523948,1
523952,523952,1
523971,523971,1
524158,524158,1
524162,524162,1
524252,524252,1
524301,524301,1
524338,524338,1
524368,524368,1
524372,524372,1
524488,524488,1
524522,524522,1
524559,524559,1
524578,524578,1
524582,524582,1
524584,524584,1
524589,524589,1
524662,524662,1
524788,524788,1
524792,524792,1
524818,524818,1
524830,524830,1
524908,524908,1
524912,524912,1
524996,524996,1
524998,524998,1
525002,525002,1
525099,525099,1
525148,525148,1
525171,525171,1
525208,525208,1
525212,525212,1
525219,525219,1
525242,525242,1
525268,525268,1
525418,525418,1
525422,525422,1
525448,525448,1
525478,525478,1
525572,525572,1
525602,525602,1
525628,525628,1
525632,525632,1
525729,525729,1
525808,525808,1
525831,525831,1
525838,525838,1
525842,525842,1
525879,525879,1
525902,525902,1
525951,525951,1
525958,525958,1
526048,526048,1
526052,526052,1
526138,526138,1
526172,526172,1
526232,526232,1
526258,526258,1
526262,526262,1
526281,526281,1
526388,526388,1
526468,526468,1
526472,526472,1
526562,526562,1
526588,526588,1
526600,526600,1
526678,526678,1
526682,526682,1
526798,526798,1
526888,526888,1
526892,526892,1
526978,526978,1
527049,527049,1
527098,527098,1
527102,527102,1
527128,527128,1
527155,527155,1
527192,527192,1
527222,527222,1
527308,527308,1
527312,527312,1
527314,527314,1
527421,527421,1
527458,527458,1
527488,527488,1
527518,527518,1
527522,527522,1
527529,527529,1
527552,527552,1
527728,527728,1
527732,527732,1
527788,527788,1
527829,527829,1
527882,527882,1
527938,527938,1
527942,527942,1
527972,527972,1
528039,528039,1
528118,528118,1
528141,528141,1
528148,528148,1
528152,528152,1
528212,528212,1
528328,528328,1
528358,528358,1
528362,528362,1
528418,528418,1
528448,528448,1
528542,528542,1
528568,528568,1
528572,528572,1
528681,528681,1
528718,528718,1
528778,528778,1
528782,528782,1
528872,528872,1
528988,528988,1
528992,528992,1
529018,529018,1
529052,529052,1
529071,529071,1
529108,529108,1
529198,529198,1
529202,529202,1
529232,529232,1
529299,529299,1
529348,529348,1
529408,529408,1
529412,529412,1
529438,529438,1
529461,529461,1
529532,529532,1
529565,529565,1
529576,529576,1
529592,529592,1
529618,529618,1
529622,529622,1
529742,529742,1
529768,529768,1
529828,529828,1
529832,529832,1
529839,529839,1
529862,529862,1
530038,530038,1
530042,530042,1
530098,530098,1
530169,530169,1
530192,530192,1
530248,530248,1
530252,530252,1
530403,530403,1
530428,530428,1
530451,530451,1
530458,530458,1
530462,530462,1
530522,530522,1
530548,530548,1
530559,530559,1
530571,530571,1
530668,530668,1
530672,530672,1
530732,530732,1
530758,530758,1
530829,530829,1
530852,530852,1
530878,530878,1
530882,530882,1
530991,530991,1
531086,531086,1
531088,531088,1
531092,531092,1
531130,531130,1
531170,531170,1
531178,531178,1
531182,531182,1
531298,531298,1
531302,531302,1
531411,531411,1
531418,531418,1
531508,531508,1
531512,531512,1
531711,531711,1
531718,531718,1
531722,531722,1
531729,531729,1
531748,531748,1
531782,531782,1
531842,531842,1
531928,531928,1
531932,531932,1
532029,532029,1
532078,532078,1
532138,532138,1
532142,532142,1
532149,532149,1
532168,532168,1
532172,532172,1
532348,532348,1
532352,532352,1
532394,532394,1
532408,532408,1
532479,532479,1
532502,532502,1
532558,532558,1
532562,532562,1
532738,532738,1
532761,532761,1
532768,532768,1
532772,532772,1
532832,532832,1
532869,532869,1
532978,532978,1
532982,532982,1
533012,533012,1
533068,533068,1
533162,533162,1
533188,533188,1
533192,533192,1
533289,533289,1
533308,533308,1
533398,533398,1
533402,533402,1
533492,533492,1
533530,533530,1
533608,533608,1
533612,533612,1
533728,533728,1
533751,533751,1
533765,533765,1
533818,533818,1
533822,533822,1
534028,534028,1
534032,534032,1
534051,534051,1
534058,534058,1
534112,534112,1
534129,534129,1
534141,534141,1
534152,534152,1
534238,534238,1
534242,534242,1
534244,534244,1
534388,534388,1
534448,534448,1
534452,534452,1
534459,534459,1
534482,534482,1
534561,534561,1
534658,534658,1
534662,534662,1
534718,534718,1
534722,534722,1
534812,534812,1
534868,534868,1
534872,534872,1
535048,535048,1
535071,535071,1
535078,535078,1
535082,535082,1
535142,535142,1
535204,535204,1
535232,535232,1
535262,535262,1
535286,535286,1
535288,535288,1
535292,535292,1
535329,535329,1
535378,535378,1
535472,535472,1
535498,535498,1
535502,535502,1
535701,535701,1
535708,535708,1
535712,535712,1
535802,535802,1
535862,535862,1
535918,535918,1
535922,535922,1
535952,535952,1
536000,536000,1
536019,536019,1
536038,536038,1
536128,536128,1
536132,536132,1
536319,536319,1
536338,536338,1
536342,536342,1
536368,536368,1
536439,536439,1
536462,536462,1
536548,536548,1
536552,536552,1
536554,536554,1
536642,536642,1
536674,536674,1
536698,536698,1
536758,536758,1
536762,536762,1
536769,536769,1
536792,536792,1
536871,536871,1
536968,536968,1
536972,536972,1
537027,537028,2
537122,537122,1
537178,537178,1
537182,537182,1
537332,537332,1
537358,537358,1
537381,537381,1
537388,537388,1
537392,537392,1
537452,537452,1
537478,537478,1
537501,537501,1
537554,537554,1
537596,537596,1
537598,537598,1
537602,537602,1
537688,537688,1
537711,537711,1
537782,537782,1
537808,537808,1
537812,537812,1
537969,537969,1
538018,538018,1
538022,538022,1
538041,538041,1
538112,538112,1
538131,538131,1
538228,538228,1
538232,538232,1
538348,538348,1
538359,538359,1
538378,538378,1
538400,538400,1
538438,538438,1
538442,538442,1
538449,538449,1
538539,538539,1
538648,538648,1
538652,538652,1
538678,538678,1
538749,538749,1
538772,538772,1
538858,538858,1
538862,538862,1
538959,538959,1
539008,539008,1
539068,539068,1
539072,539072,1
539079,539079,1
539102,539102,1
539158,539158,1
539278,539278,1
539282,539282,1
539338,539338,1
539361,539361,1
539432,539432,1
539488,539488,1
539492,539492,1
539529,539529,1
539601,539601,1
539668,539668,1
539691,539691,1
539698,539698,1
539702,539702,1
539728,539728,1
539762,539762,1
539906,539906,1
539908,539908,1
539912,539912,1
539998,539998,1
540009,540009,1
540088,540088,1
540092,540092,1
540118,540118,1
540122,540122,1
540219,540219,1
540238,540238,1
540298,540298,1
540328,540328,1
540332,540332,1
540381,540381,1
540422,540422,1
540452,540452,1
540538,540538,1
540542,540542,1
540658,540658,1
540681,540681,1
540748,540748,1
540752,540752,1
540958,540958,1
540962,540962,1
540988,540988,1
541029,541029,1
541082,541082,1
541168,541168,1
541172,541172,1
541179,541179,1
541318,541318,1
541378,541378,1
541382,541382,1
541389,541389,1
541412,541412,1
541472,541472,1
541479,541479,1
541588,541588,1
541592,541592,1
541648,541648,1
541701,541701,1
541725,541725,1
541742,541742,1
541785,541785,1
541798,541798,1
541802,541802,1
541978,541978,1
542001,542001,1
542008,542008,1
542012,542012,1
542049,542049,1
542072,542072,1
542096,542096,1
542121,542121,1
542218,542218,1
542222,542222,1
542308,542308,1
542313,542313,1
542331,542331,1
542402,542402,1
542428,542428,1
542432,542432,1
542638,542638,1
542642,542642,1
542680,542680,1
542702,542702,1
542732,542732,1
542770,542770,1
542841,542841,1
542848,542848,1
542852,542852,1
542968,542968,1
543039,543039,1
543058,543058,1
543062,543062,1
543268,543268,1
543272,543272,1
543298,543298,1
543392,543392,1
543478,543478,1
543482,543482,1
543579,543579,1
543628,543628,1
543688,543688,1
543692,543692,1
543699,543699,1
543722,543722,1
543842,543842,1
543872,543872,1
543898,543898,1
543902,543902,1
543958,543958,1
543962,543962,1
544052,544052,1
544108,544108,1
544112,544112,1
544209,544209,1
544228,544228,1
544288,544288,1
544311,544311,1
544318,544318,1
544322,544322,1
544382,544382,1
544406,544406,1
544528,544528,1
544532,544532,1
544618,544618,1
544712,544712,1
544738,544738,1
544742,544742,1
544948,544948,1
544952,544952,1
544989,544989,1
545019,545019,1
545042,545042,1
545061,545061,1
545158,545158,1
545162,545162,1
545271,545271,1
545278,545278,1
545368,545368,1
545372,545372,1
545552,545552,1
545578,545578,1
545582,545582,1
545608,545608,1
545679,545679,1
545702,545702,1
545788,545788,1
545792,545792,1
545938,545938,1
545998,545998,1
546002,546002,1
546009,546009,1
546032,546032,1
546111,546111,1
546122,546122,1
546208,546208,1
546212,546212,1
546268,546268,1
546291,546291,1
546362,546362,1
546418,546418,1
546422,546422,1
546466,546466,1
546506,546506,1
546542,546542,1
546568,546568,1
546598,546598,1
546621,546621,1
546628,546628,1
546632,546632,1
546669,546669,1
546692,546692,1
546741,546741,1
546836,546836,1
546838,546838,1
546842,546842,1
546868,546868,1
546928,546928,1
546939,546939,1
546992,546992,1
547022,547022,1
547048,547048,1
547052,547052,1
547082,547082,1
547149,547149,1
547258,547258,1
547262,547262,1
547281,547281,1
547311,547311,1
547329,547329,1
547348,547348,1
547352,547352,1
547468,547468,1
547472,547472,1
547588,547588,1
547592,547592,1
547659,547659,1
547671,547671,1
547678,547678,1
547682,547682,1
547791,547791,1
547888,547888,1
547892,547892,1
547918,547918,1
548012,548012,1
548049,548049,1
548098,548098,1
548102,548102,1
548248,548248,1
548308,548308,1
548312,548312,1
548319,548319,1
548342,548342,1
548518,548518,1
548522,548522,1
548571,548571,1
548578,548578,1
548672,548672,1
548686,548686,1
548728,548728,1
548732,548732,1
548841,548841,1
548908,548908,1
548931,548931,1
548938,548938,1
548942,548942,1
548961,548961,1
548989,548989,1
549002,549002,1
549051,549051,1
549148,549148,1
549152,549152,1
549238,549238,1
549332,549332,1
549351,549351,1
549358,549358,1
549362,549362,1
549418,549418,1
549568,549568,1
549572,549572,1
549579,549579,1
549662,549662,1
549669,549669,1
549778,549778,1
549782,549782,1
549898,549898,1
549988,549988,1
549992,549992,1
550112,550112,1
550198,550198,1
550202,550202,1
550228,550228,1
550322,550322,1
550408,550408,1
550412,550412,1
550521,550521,1
550558,550558,1
550618,550618,1
550622,550622,1
550624,550624,1
550629,550629,1
550652,550652,1
550682,550682,1
550719,550719,1
550828,550828,1
550832,550832,1
550888,550888,1
550892,550892,1
550911,550911,1
550948,550948,1
550982,550982,1
551038,551038,1
551042,551042,1
551218,551218,1
551241,551241,1
551248,551248,1
551252,551252,1
551301,551301,1
551312,551312,1
551458,551458,1
551462,551462,1
551548,551548,1
551619,551619,1
551642,551642,1
551668,551668,1
551672,551672,1
551698,551698,1
551716,551716,1
551762,551762,1
551878,551878,1
551882,551882,1
551901,551901,1
551972,551972,1
552062,552062,1
552088,552088,1
552092,552092,1
552130,552130,1
552165,552165,1
552208,552208,1
552298,552298,1
552302,552302,1
552385,552385,1
552399,552399,1
552411,552411,1
552508,552508,1
552512,552512,1
552538,552538,1
552628,552628,1
552632,552632,1
552718,552718,1
552722,552722,1
552838,552838,1
552868,552868,1
552928,552928,1
552932,552932,1
552939,552939,1
552962,552962,1
553138,553138,1
553142,553142,1
553198,553198,1
553202,553202,1
553251,553251,1
553269,553269,1
553292,553292,1
553304,553304,1
553348,553348,1
553352,553352,1
553388,553388,1
553396,553396,1
553498,553498,1
553528,553528,1
553532,553532,1
553551,553551,1
553558,553558,1
553562,553562,1
553622,553622,1
553712,553712,1
553768,553768,1
553772,553772,1
553797,553797,1
553858,553858,1
553881,553881,1
553900,553900,1
553941,553941,1
553952,553952,1
553959,553959,1
553978,553978,1
553982,553982,1
554110,554110,1
554188,554188,1
554192,554192,1
554282,554282,1
554289,554289,1
554398,554398,1
554402,554402,1
554518,554518,1
554606,554606,1
554608,554608,1
554612,554612,1
554636,554636,1
554692,554692,1
554818,554818,1
554822,554822,1
554848,554848,1
554871,554871,1
554942,554942,1
555028,555028,1
555032,555032,1
555129,555129,1
555178,555178,1
555201,555201,1
555238,555238,1
555242,555242,1
555249,555249,1
555272,555272,1
555309,555309,1
555448,555448,1
555452,555452,1
555505,555505,1
555508,555508,1
555591,555591,1
555602,555602,1
555658,555658,1
555662,555662,1
555838,555838,1
555861,555861,1
555868,555868,1
555872,555872,1
555909,555909,1
555932,555932,1
555962,555962,1
555981,555981,1
556078,556078,1
556082,556082,1
556168,556168,1
556262,556262,1
556288,556288,1
556292,556292,1
556318,556318,1
556382,556382,1
556418,556418,1
556498,556498,1
556502,556502,1
556504,556504,1
556540,556540,1
556592,556592,1
556618,556618,1
556708,556708,1
556712,556712,1
556719,556719,1
556828,556828,1
556851,556851,1
556918,556918,1
556922,556922,1
556952,556952,1
557121,557121,1
557128,557128,1
557132,557132,1
557158,557158,1
557229,557229,1
557247,557247,1
557252,557252,1
557338,557338,1
557342,557342,1
557398,557398,1
557488,557488,1
557511,557511,1
557522,557522,1
557548,557548,1
557552,557552,1
557559,557559,1
557582,557582,1
557631,557631,1
557758,557758,1
557762,557762,1
557818,557818,1
557859,557859,1
557912,557912,1
557968,557968,1
557972,557972,1
558092,558092,1
558136,558136,1
558148,558148,1
558171,558171,1
558178,558178,1
558182,558182,1
558242,558242,1
558249,558249,1
558321,558321,1
558349,558349,1
558358,558358,1
558388,558388,1
558392,558392,1
558478,558478,1
558501,558501,1
558538,558538,1
558572,558572,1
558598,558598,1
558602,558602,1
558699,558699,1
558711,558711,1
558722,558722,1
558808,558808,1
558812,558812,1
558879,558879,1
558902,558902,1
559018,559018,1
559022,559022,1
559108,559108,1
559138,559138,1
559228,559228,1
559232,559232,1
559269,559269,1
559438,559438,1
559442,559442,1
559468,559468,1
559491,559491,1
559551,559551,1
559562,559562,1
559648,559648,1
559652,559652,1
559798,559798,1
559858,559858,1
559862,559862,1
559869,559869,1
559892,559892,1
559906,559906,1
560068,560068,1
560072,560072,1
560128,560128,1
560151,560151,1
560199,560199,1
560222,560222,1
560248,560248,1
560278,560278,1
560282,560282,1
560342,560342,1
560458,560458,1
560481,560481,1
560488,560488,1
560492,560492,1
560552,560552,1
560589,560589,1
560696,560696,1
560698,560698,1
560702,560702,1
560788,560788,1
560859,560859,1
560882,560882,1
560908,560908,1
560912,560912,1
561118,561118,1
561122,561122,1
561148,561148,1
561212,561212,1
561328,561328,1
561332,561332,1
561388,561388,1
561429,561429,1
561441,561441,1
561448,561448,1
561512,561512,1
561538,561538,1
561542,561542,1
561549,561549,1
561651,561651,1
561748,561748,1
561752,561752,1
561778,561778,1
561849,561849,1
561872,561872,1
561958,561958,1
561962,561962,1
561964,561964,1
562108,562108,1
562168,562168,1
562172,562172,1
562179,562179,1
562202,562202,1
562211,562211,1
562221,562221,1
562281,562281,1
562292,562292,1
562378,562378,1
562382,562382,1
562424,562424,1
562438,562438,1
562532,562532,1
562558,562558,1
562588,562588,1
562592,562592,1
562768,562768,1
562791,562791,1
562798,562798,1
562802,562802,1
562839,562839,1
562858,562858,1
562862,562862,1
562929,562929,1
563008,563008,1
563012,563012,1
563098,563098,1
563121,563121,1
563192,563192,1
563216,563216,1
563218,563218,1
563222,563222,1
563319,563319,1
563402,563402,1
563428,563428,1
563432,563432,1
563522,563522,1
563638,563638,1
563642,563642,1
563758,563758,1
563781,563781,1
563841,563841,1
563848,563848,1
563852,563852,1
564058,564058,1
564062,564062,1
564088,564088,1
564142,564142,1
564171,564171,1
564182,564182,1
564268,564268,1
564272,564272,1
564274,564274,1
564369,564369,1
564418,564418,1
564478,564478,1
564482,564482,1
564484,564484,1
564489,564489,1
564512,564512,1
564579,564579,1
564598,564598,1
564644,564644,1
564688,564688,1
564692,564692,1
564748,564748,1
564842,564842,1
564879,564879,1
564898,564898,1
564902,564902,1
564932,564932,1
564999,564999,1
565078,565078,1
565101,565101,1
565108,565108,1
565112,565112,1
565172,565172,1
565288,565288,1
565318,565318,1
565322,565322,1
565378,565378,1
565408,565408,1
565484,565484,1
565502,565502,1
565528,565528,1
565532,565532,1
565738,565738,1
565742,565742,1
565832,565832,1
565946,565946,1
565948,565948,1
565952,565952,1
566049,566049,1
566068,566068,1
566158,566158,1
566162,566162,1
566332,566332,1
566368,566368,1
566372,566372,1
566398,566398,1
566421,566421,1
566492,566492,1
566578,566578,1
566582,566582,1
566608,566608,1
566679,566679,1
566691,566691,1
566704,566704,1
566728,566728,1
566758,566758,1
566788,566788,1
566792,566792,1
566799,566799,1
566822,566822,1
566901,566901,1
566972,566972,1
566998,566998,1
567002,567002,1
567058,567058,1
567088,567088,1
567152,567152,1
567201,567201,1
567208,567208,1
567212,567212,1
567291,567291,1
567388,567388,1
567411,567411,1
567418,567418,1
567422,567422,1
567429,567429,1
567482,567482,1
567626,567626,1
567628,567628,1
567632,567632,1
567718,567718,1
567812,567812,1
567831,567831,1
567838,567838,1
567842,567842,1
567878,567878,1
567999,567999,1
568048,568048,1
568052,568052,1
568071,568071,1
568142,568142,1
568161,568161,1
568258,568258,1
568262,568262,1
568378,568378,1
568408,568408,1
568430,568430,1
568468,568468,1
568472,568472,1
568474,568474,1
568569,568569,1
568678,568678,1
568682,568682,1
568708,568708,1
568731,568731,1
568779,568779,1
568798,568798,1
568802,568802,1
568851,568851,1
568888,568888,1
568892,568892,1
569038,569038,1
569098,569098,1
569102,569102,1
569104,569104,1
569109,569109,1
569132,569132,1
569308,569308,1
569312,569312,1
569368,569368,1
569439,569439,1
569462,569462,1
569476,569476,1
569518,569518,1
569522,569522,1
569631,569631,1
569698,569698,1
569721,569721,1
569728,569728,1
569732,569732,1
569787,569787,1
569792,569792,1
569931,569931,1
569938,569938,1
569942,569942,1
570028,570028,1
570062,570062,1
570065,570065,1
570099,570099,1
570122,570122,1
570148,570148,1
570152,570152,1
570183,570183,1
570261,570261,1
570280,570280,1
570358,570358,1
570362,570362,1
570452,570452,1
570508,570508,1
570568,570568,1
570572,570572,1
570669,570669,1
570688,570688,1
570778,570778,1
570782,570782,1
570826,570826,1
570860,570860,1
570988,570988,1
570992,570992,1
571018,571018,1
571112,571112,1
571142,571142,1
571198,571198,1
571202,571202,1
571204,571204,1
571348,571348,1
571408,571408,1
571412,571412,1
571419,571419,1
571442,571442,1
571509,571509,1
571618,571618,1
571622,571622,1
571678,571678,1
571772,571772,1
571828,571828,1
571832,571832,1
571868,571868,1
571899,571899,1
571952,571952,1
572008,572008,1
572031,572031,1
572038,572038,1
572042,572042,1
572102,572102,1
572139,572139,1
572218,572218,1
572248,572248,1
572252,572252,1
572308,572308,1
572338,572338,1
572342,572342,1
572361,572361,1
572409,572409,1
572432,572432,1
572458,572458,1
572462,572462,1
572498,572498,1
572668,572668,1
572672,572672,1
572698,572698,1
572710,572710,1
572732,572732,1
572762,572762,1
572878,572878,1
572882,572882,1
572998,572998,1
573069,573069,1
573088,573088,1
573092,573092,1
573262,573262,1
573298,573298,1
573302,573302,1
573304,573304,1
573328,573328,1
573388,573388,1
573422,573422,1
573508,573508,1
573512,573512,1
573602,573602,1
573658,573658,1
573718,573718,1
573722,573722,1
573729,573729,1
573752,573752,1
573831,573831,1
573879,573879,1
573902,573902,1
573926,573926,1
573928,573928,1
573932,573932,1
573974,573974,1
573988,573988,1
574018,574018,1
574082,574082,1
574138,574138,1
574142,574142,1
