seed_n,cohort_role,n,bin_index,max_branch,max_possible_branch,prefix_exhausts_all_branches,seed_analysis_eligible,full_uncovered_measure,exact_complete,residual_uncovered_measure,residual_gap_count,residual_gap_max,residual_gap_p50,residual_gap_p90,residual_gap_p99,residual_gap_entropy,residual_top_gap_share,residual_gap_near_zero_count
42122,band_mod6_control,42170,6,1000,21085,False,True,0.02917871489648899,False,0.3308671826469724,1566,0.0017713385341857624,0.00015327856216973412,0.0004699382557344922,0.0009569112602192398,0.9478865004366772,0.005353624134055445,10
42122,band_ordinary_control,42169,6,1000,21084,False,True,0.05441330685157236,False,0.34927556744083965,1620,0.0015311407945380884,0.0001609232995115617,0.00046403156441382487,0.0009161952798302231,0.9513859653321117,0.0043837615260547335,5
42208,complete,42208,6,1000,21104,False,True,0.0,True,0.36389395148408765,1669,0.001534804852889371,0.00015137029438339056,0.0004944249207775031,0.000949128531582355,0.9470038797496032,0.004217725649546788,11
42208,local_mod6_control,42202,6,1000,21101,False,True,0.06123633145672769,False,0.3501437232830453,1579,0.0018045767953186465,0.00015233605564823893,0.0004980645273873208,0.0009778195877504503,0.9461876223217076,0.005153817347911967,5
42208,band_mod6_control,42172,6,1000,21086,False,True,0.01812113027412543,False,0.3555464630362848,1689,0.0014063581152319315,0.00015252241648411324,0.0004971400825090067,0.0008866890721903609,0.9475483219320421,0.003955483351520242,9
42208,band_ordinary_control,42169,6,1000,21084,False,True,0.05441330685157236,False,0.34927556744083965,1620,0.0015311407945380884,0.0001609232995115617,0.00046403156441382487,0.0009161952798302231,0.9513859653321117,0.0043837615260547335,5
42212,complete,42212,6,1000,21106,False,True,0.0,True,0.3709847342559478,1566,0.0019398614203259834,0.0001734134502017204,0.0005156022050266662,0.001029975498030744,0.948137905042005,0.005228952140622705,2
42212,local_mod6_control,42206,6,1000,21103,False,True,0.014308711661254414,False,0.35890727935693245,1644,0.0019580365080129614,0.00015551953303089006,0.0005048449212339268,0.0009637054472775297,0.9481041255673887,0.005455549721703188,5
42212,band_mod6_control,42170,6,1000,21085,False,True,0.02917871489648899,False,0.3308671826469724,1566,0.0017713385341857624,0.00015327856216973412,0.0004699382557344922,0.0009569112602192398,0.9478865004366772,0.005353624134055445,10
42212,band_ordinary_control,42169,6,1000,21084,False,True,0.05441330685157236,False,0.34927556744083965,1620,0.0015311407945380884,0.0001609232995115617,0.00046403156441382487,0.0009161952798302231,0.9513859653321117,0.0043837615260547335,5
74968,complete,74968,7,1000,37484,False,True,0.0,True,0.39204170022046864,3009,0.0010217365523719213,9.503435474737115e-05,0.0002919409305232601,0.0005562887984450482,0.9524073257103474,0.0026061935549135137,21
74968,local_mod6_control,74962,7,1000,37481,False,True,0.048292053069438734,False,0.40610440543914017,3072,0.001082736634753556,9.330317808700986e-05,0.00029570527175049044,0.0006111420941100065,0.9497517894045482,0.002666153383839166,10
74968,band_mod6_control,74986,7,1000,37493,False,True,0.06388290695180066,False,0.40023333565441266,3051,0.0009381005706569079,9.63593022135778e-05,0.00029082211882480724,0.0005848311231514414,0.9536795681005247,0.002343884147288832,22
74968,band_ordinary_control,74989,7,1000,37494,False,True,0.04636347870548307,False,0.39632912652207253,3044,0.001063486012734316,9.580542451470553e-05,0.00028888526750669996,0.0006051689190091913,0.9510861236241545,0.0026833405408953404,15
74972,complete,74972,7,1000,37486,False,True,0.0,True,0.3973431816123758,3037,0.0009514934602128378,9.165230360302923e-05,0.00029838586856618943,0.0006002507267440782,0.9510074393762507,0.002394638952534129,16
74972,local_mod6_control,74966,7,1000,37483,False,True,0.01924894844262104,False,0.38952614753164205,2984,0.0010849019053722486,9.356654043818358e-05,0.000294772888414771,0.0006124550296413567,0.9482603973704413,0.0027851837732770423,25
74972,band_mod6_control,74990,7,1000,37495,False,True,0.032974244355831905,False,0.3960892911133724,3015,0.0011744732371613553,9.546777135416296e-05,0.00029383894115087017,0.0006051772614661388,0.9516705702357855,0.002965172913057088,14
74972,band_ordinary_control,74989,7,1000,37494,False,True,0.04636347870548307,False,0.39632912652207253,3044,0.001063486012734316,9.580542451470553e-05,0.00028888526750669996,0.0006051689190091913,0.9510861236241545,0.0026833405408953404,15
75028,complete,75028,7,1000,37514,False,True,0.0,True,0.38619817236520027,2993,0.0015553766611167141,9.233579257944546e-05,0.00028932762225136743,0.0005942371561356019,0.9500478213788593,0.00402740554568421,17
