n,prime_count,uncovered_measure,uncovered_measure_times_log_n,random_arc_baseline,max_uncovered_gap,complete_scale_1_over_n,complete_scale_1_over_pi_n,complete_numeric_1e_9,branch1_uncovered_measure,branch1_max_uncovered_gap,branch1_exposed_gap_estimate,gap_fill_ratio,gap_fill_drop,uncovered_component_count,gap_p50,gap_p90,gap_p99
19996,2261,0.027049930974424763,0.26788324417491144,0.07770122750946948,0.0020843238624492777,False,False,False,0.9281757235629107,0.005473453885525115,0.005473453885525119,0.38080596019295976,0.003389130023075837,51,0.00042875143395060267,0.0012351363953698735,0.001896484460422121
19997,2262,0.08782306589578118,0.8697414654764364,0.07769734196240143,0.0022949259132394317,False,False,False,0.9281257160617854,0.0054737326024989486,0.005473732602498842,0.41926160444734156,0.003178806689259517,248,0.00025110810390168055,0.0007764856345567201,0.0015501012226376478
19998,2262,0.06393572046241847,0.6331802178702446,0.07769734196240143,0.0031775997978508164,False,False,False,0.9281257160617855,0.005474011319472671,0.005474011319472787,0.5804883498408484,0.002296411521621855,143,0.0003524381747026517,0.0009551780127632026,0.0018207306875171027
19999,2262,0.015422818366669117,0.15273891855913566,0.07769734196240143,0.0024564880805071354,False,False,False,0.9281257160617855,0.005474290036446505,0.00547429003644651,0.4487318107284103,0.00301780195593937,25,0.0003977822301424183,0.001253872867626882,0.002360869516151708
20000,2262,0.06825771268277192,0.6759894079184191,0.07769734196240143,0.001721050355954712,False,False,False,0.9281257160617855,0.005474568753420339,0.0054745687534204545,0.3143718589486073,0.003753518397465627,184,0.00029285176305868243,0.0008111688399132289,0.0014835785272302989
20001,2262,0.03457653882736611,0.34243005067032456,0.07769734196240143,0.0028112760050263974,False,False,False,0.9281257160617855,0.005474847470394062,0.005474847470394177,0.5134893748599814,0.0026635714653676645,56,0.0003745922705469251,0.0017501048291663213,0.002465335165900303
20002,2262,0.025733797682060522,0.2548569182748772,0.07769734196240143,0.003232546206779374,False,False,False,0.9281257160617855,0.005475126187367896,0.0054751261873679,0.5904057908724445,0.0022425799805885216,59,0.00028311469207964457,0.0008359548937074024,0.0030347656912334147
20003,2262,0.14712889544700963,1.457111252357132,0.07769734196240143,0.0025825692713109527,False,False,False,0.9281257160617855,0.00547540490434173,0.005475404904341623,0.4716672677965973,0.002892835633030777,358,0.00027471689521268994,0.00094869740662894,0.001640474076693087
20004,2262,0.1038869303260696,1.0288636966640219,0.07769734196240143,0.0016556763224022664,False,False,False,0.9281257160617854,0.0054756836213154525,0.005475683621315568,0.3023688797426383,0.003820007298913186,257,0.0003056438188717703,0.0009194252652523827,0.001427354872589299
20005,2262,0.03338623452599217,0.3306485035697009,0.07769734196240143,0.0012592881405376344,False,False,False,0.9281257160617855,0.005475962338289286,0.005475962338289291,0.22996654519195275,0.004216674197751652,107,0.00023165100235145175,0.0006701219714469438,0.0011903274681923585
20006,2262,0.07138688512182029,0.7070005410720427,0.07769734196240143,0.001712403702299914,False,False,False,0.9281257160617855,0.00547624105526312,0.0054762410552630135,0.3126969183823916,0.0037638373529632063,174,0.0003167774707518445,0.0009285603570244553,0.0015546142550184462
20007,2262,0.025154253351871825,0.24912363741193735,0.07769734196240143,0.0018541961759445114,False,False,False,0.9281257160617855,0.005476519772236843,0.005476519772236736,0.3385719860529562,0.0036223235962923317,49,0.0003698697237535242,0.001226417861984253,0.0018080549552201349
20008,2262,0.008809502942470515,0.08724832583139178,0.07769734196240143,0.001370042242969105,False,False,False,0.9281257160617856,0.005476798489210677,0.005476798489210681,0.2501538527787896,0.004106756246241572,19,0.00028246011101473734,0.0010336726185897981,0.0013226401406217381
20009,2262,0.05673633603524173,0.5619131233099081,0.07769734196240143,0.0024483315835699404,False,False,False,0.9281257160617856,0.005477077206184511,0.005477077206184404,0.4470142543919914,0.0030287456226145704,126,0.0003249283556870791,0.0009780863989199418,0.0021025325603806905
20010,2262,0.10049350250729217,0.9952863853854775,0.07769734196240143,0.002397098351108906,False,False,False,0.9281257160617856,0.005477355923158234,0.005477355923158349,0.43763786482707584,0.0030802575720493275,252,0.00032637479690728055,0.0008176179431659659,0.0015210006506935166
20011,2263,0.11409790172274267,1.1300298860766373,0.077693459327819,0.00287380874740506,False,False,False,0.9280757435466689,0.0054776346401320675,0.005477634640132072,0.5246441094026256,0.0026038258927270075,207,0.0003666480593265131,0.0012858495534128211,0.0021430658840166502
20012,2263,0,0.0,0.077693459327819,0.0,True,True,True,0.928075743546669,0.00547791335710579,0.005477913357105795,0.0,0.00547791335710579,0,0.0,0.0,0.0
20013,2263,0.0418324617971812,0.41431444696721526,0.077693459327819,0.0023003331619476652,False,False,False,0.9280757435466689,0.005478192074079624,0.0054781920740795175,0.419907358274607,0.003177858912131959,82,0.0003610252255151075,0.0011609925360044685,0.002194030339955188
20014,2263,0.03938321799721445,0.3900587678224402,0.077693459327819,0.0020424816021622494,False,False,False,0.9281756735956347,0.005478470791053458,0.00547847079105324,0.3728196571747167,0.0034359891888912086,86,0.00035194953661810136,0.0008728730286319264,0.0018216612549229586
20015,2263,0.030608379907429595,0.3031526570971515,0.077693459327819,0.0019283043450615267,False,False,False,0.9281756735956347,0.005478749508027181,0.005478749508027407,0.35196066953531546,0.003550445162965654,69,0.0003822805480675484,0.0008553571224326651,0.0015644584228513832
20016,2263,0.065986249204811,0.6535467655334117,0.077693459327819,0.0022804704305234846,False,False,False,0.9281756735956346,0.005479028225000904,0.00547902822500113,0.41621804759421704,0.003198557794477419,146,0.00034017498821709014,0.0009364036840219803,0.0020251553252047336
20017,2263,0.1377227541509377,1.3640525960516634,0.077693459327819,0.0022651116653364667,False,False,False,0.9281756735956346,0.005479306941974849,0.005479306941974853,0.41339382686965814,0.003214195276638382,334,0.00027210934704709894,0.0009445547885856441,0.0015690584708817168
20018,2263,0.06887833011140704,0.6821976475158967,0.077693459327819,0.001400545156333921,False,False,False,0.9282755836765619,0.005854362047670647,0.005854362047670637,0.2392310460011906,0.004453816891336726,182,0.000285994020774033,0.000882668037038592,0.0013070890591492402
