start,stop,length
814228,814228,1
814269,814269,1
814322,814322,1
814378,814378,1
814382,814382,1
814479,814479,1
814558,814558,1
814581,814581,1
814588,814588,1
814592,814592,1
814652,814652,1
814676,814676,1
814701,814701,1
814798,814798,1
814802,814802,1
814804,814804,1
814888,814888,1
814899,814899,1
814982,814982,1
815001,815001,1
815008,815008,1
815012,815012,1
815068,815068,1
815128,815128,1
815218,815218,1
815222,815222,1
815241,815241,1
815248,815248,1
815312,815312,1
815331,815331,1
815342,815342,1
815402,815402,1
815428,815428,1
815432,815432,1
815434,815434,1
815487,815487,1
815548,815548,1
815571,815571,1
815638,815638,1
815642,815642,1
815722,815722,1
815848,815848,1
815852,815852,1
815878,815878,1
815972,815972,1
816058,816058,1
816062,816062,1
816092,816092,1
816208,816208,1
816268,816268,1
816272,816272,1
816279,816279,1
816302,816302,1
816362,816362,1
816448,816448,1
816478,816478,1
816482,816482,1
816538,816538,1
816591,816591,1
816632,816632,1
816688,816688,1
816692,816692,1
816748,816748,1
816819,816819,1
816868,816868,1
816872,816872,1
816891,816891,1
816898,816898,1
816902,816902,1
816909,816909,1
816939,816939,1
816962,816962,1
817106,817106,1
817108,817108,1
817112,817112,1
817198,817198,1
817209,817209,1
817292,817292,1
817318,817318,1
817322,817322,1
817479,817479,1
817528,817528,1
817532,817532,1
817599,817599,1
817618,817618,1
817622,817622,1
817660,817660,1
817738,817738,1
817742,817742,1
817828,817828,1
817851,817851,1
817858,817858,1
817948,817948,1
817952,817952,1
818012,818012,1
818061,818061,1
818145,818145,1
818158,818158,1
818162,818162,1
818188,818188,1
818282,818282,1
818368,818368,1
818372,818372,1
818451,818451,1
818458,818458,1
818469,818469,1
818518,818518,1
818541,818541,1
818578,818578,1
818582,818582,1
818589,818589,1
818612,818612,1
818624,818624,1
818698,818698,1
818733,818733,1
818788,818788,1
818792,818792,1
818822,818822,1
818841,818841,1
818848,818848,1
818912,818912,1
818942,818942,1
818956,818956,1
818998,818998,1
819002,819002,1
819152,819152,1
819178,819178,1
819201,819201,1
819208,819208,1
819212,819212,1
819272,819272,1
819418,819418,1
819422,819422,1
819508,819508,1
819549,819549,1
819598,819598,1
819602,819602,1
819628,819628,1
819632,819632,1
819639,819639,1
819722,819722,1
819838,819838,1
819842,819842,1
819844,819844,1
819932,819932,1
819939,819939,1
820048,820048,1
820052,820052,1
820161,820161,1
820168,820168,1
820191,820191,1
820256,820256,1
820258,820258,1
820262,820262,1
820468,820468,1
820472,820472,1
820498,820498,1
820592,820592,1
820678,820678,1
820682,820682,1
820738,820738,1
820779,820779,1
820791,820791,1
820828,820828,1
820832,820832,1
820851,820851,1
820888,820888,1
820892,820892,1
820899,820899,1
820922,820922,1
821098,821098,1
821102,821102,1
821158,821158,1
821181,821181,1
821229,821229,1
821252,821252,1
821308,821308,1
821312,821312,1
821462,821462,1
821488,821488,1
821511,821511,1
821518,821518,1
821522,821522,1
821559,821559,1
821582,821582,1
821631,821631,1
821728,821728,1
821732,821732,1
821818,821818,1
821889,821889,1
821912,821912,1
821938,821938,1
821942,821942,1
821944,821944,1
822021,822021,1
822039,822039,1
822148,822148,1
822152,822152,1
822242,822242,1
822298,822298,1
822358,822358,1
822362,822362,1
822369,822369,1
822400,822400,1
822448,822448,1
822478,822478,1
822482,822482,1
822501,822501,1
822549,822549,1
822566,822566,1
822568,822568,1
822572,822572,1
822669,822669,1
822778,822778,1
822782,822782,1
822808,822808,1
822902,822902,1
822988,822988,1
822992,822992,1
823031,823031,1
823059,823059,1
823112,823112,1
823131,823131,1
823138,823138,1
823198,823198,1
823202,823202,1
823209,823209,1
823232,823232,1
823408,823408,1
823412,823412,1
823449,823449,1
823468,823468,1
823521,823521,1
823562,823562,1
823618,823618,1
823622,823622,1
823624,823624,1
823731,823731,1
823749,823749,1
823798,823798,1
823821,823821,1
823826,823826,1
823828,823828,1
823832,823832,1
823892,823892,1
824036,824036,1
824038,824038,1
824042,824042,1
824067,824067,1
824128,824128,1
824222,824222,1
824248,824248,1
824252,824252,1
824282,824282,1
824458,824458,1
824462,824463,2
824552,824552,1
824619,824619,1
824668,824668,1
824672,824672,1
824788,824788,1
824811,824811,1
824842,824842,1
824852,824852,1
824878,824878,1
824882,824882,1
824962,824962,1
824979,824979,1
825009,825009,1
825062,825062,1
825088,825088,1
825092,825092,1
825118,825118,1
825212,825212,1
825298,825298,1
825302,825302,1
825328,825328,1
825399,825399,1
825418,825418,1
825448,825448,1
825471,825471,1
825508,825508,1
825512,825512,1
825519,825519,1
825542,825542,1
825596,825596,1
825609,825609,1
825688,825688,1
825718,825718,1
825722,825722,1
825752,825752,1
825778,825778,1
825831,825831,1
825872,825872,1
825928,825928,1
825932,825932,1
825939,825939,1
825992,825992,1
826108,826108,1
826131,826131,1
826138,826138,1
826142,826142,1
826179,826179,1
826202,826202,1
826251,826251,1
826348,826348,1
826352,826352,1
826438,826438,1
826449,826449,1
826532,826532,1
826558,826558,1
826562,826562,1
826688,826688,1
826768,826768,1
826772,826772,1
826791,826791,1
826809,826809,1
826862,826862,1
826900,826900,1
826978,826978,1
826982,826982,1
827098,827098,1
827188,827188,1
827192,827192,1
827301,827301,1
827398,827398,1
827402,827402,1
827421,827421,1
827428,827428,1
827522,827522,1
827608,827608,1
827612,827612,1
827758,827758,1
827818,827818,1
827822,827822,1
827824,827824,1
827829,827829,1
827852,827852,1
827878,827878,1
828028,828028,1
828032,828032,1
828088,828088,1
828129,828129,1
828148,828148,1
828159,828159,1
828182,828182,1
828194,828194,1
828238,828238,1
828242,828242,1
828394,828394,1
828418,828418,1
828441,828441,1
828448,828448,1
828452,828452,1
828512,828512,1
828561,828561,1
828568,828568,1
828658,828658,1
828662,828662,1
828748,828748,1
828842,828842,1
828868,828868,1
828872,828872,1
828981,828981,1
829052,829052,1
829078,829078,1
829082,829082,1
829084,829084,1
829172,829172,1
829179,829179,1
829191,829191,1
829215,829215,1
829250,829250,1
829288,829288,1
829292,829292,1
829408,829408,1
829442,829442,1
829498,829498,1
829502,829502,1
829569,829569,1
829708,829708,1
829712,829712,1
829738,829738,1
829761,829761,1
829832,829832,1
829918,829918,1
829922,829922,1
830019,830019,1
830068,830068,1
830079,830079,1
830128,830128,1
830132,830132,1
830139,830139,1
830162,830162,1
830210,830210,1
830338,830338,1
830342,830342,1
830398,830398,1
830428,830428,1
830469,830469,1
830492,830492,1
830548,830548,1
830552,830552,1
830642,830642,1
830728,830728,1
830751,830751,1
830758,830758,1
830762,830762,1
830799,830799,1
830822,830822,1
830859,830859,1
830871,830871,1
830878,830878,1
830882,830882,1
830938,830938,1
830961,830961,1
830968,830968,1
830972,830972,1
830998,830998,1
831058,831058,1
831152,831152,1
831178,831178,1
831182,831182,1
831218,831218,1
831388,831388,1
831392,831392,1
831482,831482,1
831489,831489,1
831598,831598,1
831602,831602,1
831628,831628,1
831680,831680,1
831692,831692,1
831711,831711,1
831718,831718,1
831729,831729,1
831808,831808,1
831812,831812,1
831958,831958,1
832011,832011,1
832018,832018,1
832022,832022,1
832029,832029,1
832048,832048,1
832142,832142,1
832172,832172,1
832228,832228,1
832232,832232,1
832262,832262,1
832329,832329,1
832378,832378,1
832401,832401,1
832438,832438,1
832442,832442,1
832449,832449,1
832472,832472,1
832509,832509,1
832648,832648,1
832652,832652,1
832694,832694,1
832708,832708,1
832749,832749,1
832802,832802,1
832828,832828,1
832858,832858,1
832862,832862,1
833038,833038,1
833061,833061,1
833068,833068,1
833072,833072,1
833132,833132,1
833278,833278,1
833282,833282,1
833368,833368,1
833462,833462,1
833488,833488,1
833492,833492,1
833589,833589,1
833649,833649,1
833698,833698,1
833702,833702,1
833769,833769,1
833792,833792,1
833908,833908,1
833912,833912,1
834009,834009,1
834028,834028,1
834032,834032,1
834051,834051,1
834118,834118,1
834122,834122,1
834328,834328,1
834332,834332,1
834358,834358,1
834381,834381,1
834388,834388,1
834418,834418,1
834441,834441,1
834452,834452,1
834538,834538,1
834542,834542,1
834544,834544,1
834688,834688,1
834711,834711,1
834722,834722,1
834746,834746,1
834748,834748,1
834752,834752,1
834759,834759,1
834782,834782,1
834958,834958,1
834962,834962,1
834988,834988,1
835018,835018,1
835112,835112,1
835168,835168,1
835172,835172,1
835348,835348,1
835371,835371,1
835378,835378,1
835382,835382,1
835442,835442,1
835558,835558,1
835586,835586,1
835588,835588,1
835592,835592,1
835678,835678,1
835772,835772,1
835798,835798,1
835802,835802,1
835955,835955,1
836008,836008,1
836012,836012,1
836038,836038,1
836048,836048,1
836102,836102,1
836216,836216,1
836218,836218,1
836222,836222,1
836252,836252,1
836319,836319,1
836338,836338,1
836391,836391,1
836428,836428,1
836432,836432,1
836638,836638,1
836642,836642,1
836668,836668,1
836709,836709,1
836762,836762,1
836792,836792,1
836822,836822,1
836848,836848,1
836852,836852,1
836854,836854,1
836859,836859,1
836974,836974,1
836998,836998,1
837058,837058,1
837062,837062,1
837069,837069,1
837092,837092,1
837171,837171,1
837268,837268,1
837272,837272,1
837328,837328,1
837422,837422,1
837478,837478,1
837482,837482,1
837658,837658,1
837681,837681,1
837688,837688,1
837692,837692,1
837752,837752,1
837801,837801,1
837898,837898,1
837902,837902,1
837988,837988,1
838011,838011,1
838082,838082,1
838108,838108,1
838112,838112,1
838318,838318,1
838322,838322,1
838341,838341,1
838412,838412,1
838528,838528,1
838532,838532,1
838569,838569,1
838588,838588,1
838648,838648,1
838652,838652,1
838700,838700,1
838738,838738,1
838742,838742,1
838802,838802,1
838948,838948,1
838952,838952,1
838978,838978,1
839038,839038,1
839049,839049,1
839072,839072,1
839102,839102,1
839158,839158,1
839162,839162,1
839164,839164,1
839284,839284,1
839308,839308,1
839368,839368,1
839372,839372,1
839379,839379,1
839402,839402,1
839511,839511,1
839578,839578,1
839582,839582,1
839626,839626,1
839638,839638,1
839732,839732,1
839788,839788,1
839792,839792,1
839794,839794,1
839889,839889,1
839901,839901,1
839968,839968,1
839991,839991,1
839998,839998,1
840002,840002,1
840004,840004,1
840057,840057,1
840062,840062,1
840118,840118,1
840208,840208,1
840212,840212,1
840238,840238,1
840279,840279,1
840298,840298,1
840369,840369,1
840392,840392,1
840418,840418,1
840422,840422,1
840542,840542,1
840548,840548,1
840628,840628,1
840632,840632,1
840670,840670,1
840681,840681,1
840722,840722,1
840838,840838,1
840842,840842,1
840898,840898,1
840958,840958,1
840999,840999,1
841048,841048,1
841052,841052,1
841258,841258,1
841262,841262,1
841288,841288,1
841371,841371,1
841382,841382,1
841442,841442,1
841468,841468,1
841472,841472,1
841581,841581,1
841618,841618,1
841676,841676,1
841678,841678,1
841682,841682,1
841689,841689,1
841712,841712,1
841779,841779,1
841888,841888,1
841892,841892,1
841948,841948,1
842042,842042,1
842098,842098,1
842102,842102,1
842278,842278,1
842301,842301,1
842308,842308,1
842312,842312,1
842372,842372,1
842518,842518,1
842522,842522,1
842559,842559,1
842608,842608,1
842631,842631,1
842668,842668,1
842702,842702,1
842728,842728,1
842732,842732,1
842931,842931,1
842938,842938,1
842942,842942,1
842968,842968,1
842980,842980,1
843002,843002,1
843032,843032,1
843148,843148,1
843152,843152,1
843268,843268,1
843339,843339,1
843358,843358,1
843362,843362,1
843459,843459,1
843568,843568,1
843572,843572,1
843598,843598,1
843621,843621,1
843688,843688,1
843692,843692,1
843748,843748,1
843778,843778,1
843782,843782,1
843784,843784,1
843836,843836,1
843928,843928,1
843951,843951,1
843981,843981,1
843986,843986,1
843988,843988,1
843992,843992,1
843999,843999,1
844022,844022,1
844198,844198,1
844202,844202,1
844232,844232,1
844258,844258,1
844352,844352,1
844406,844406,1
844408,844408,1
844412,844412,1
844509,844509,1
844588,844588,1
844611,844611,1
844618,844618,1
844622,844622,1
844682,844682,1
844706,844706,1
844743,844743,1
844828,844828,1
844832,844832,1
844918,844918,1
844989,844989,1
845012,845012,1
845038,845038,1
845042,845042,1
845151,845151,1
845218,845218,1
845248,845248,1
845252,845252,1
845342,845342,1
845361,845361,1
845372,845372,1
845380,845380,1
845432,845432,1
845458,845458,1
845462,845462,1
845578,845578,1
845668,845668,1
845672,845672,1
845679,845679,1
845818,845818,1
845878,845878,1
845882,845882,1
845889,845889,1
845908,845908,1
845942,845942,1
846002,846002,1
846088,846088,1
846092,846092,1
846094,846094,1
846122,846122,1
846238,846238,1
846261,846261,1
846298,846298,1
846302,846302,1
846309,846309,1
846332,846332,1
846452,846452,1
846478,846478,1
846508,846508,1
846512,846512,1
846568,846568,1
846590,846590,1
846662,846662,1
846718,846718,1
846722,846722,1
846898,846898,1
846921,846921,1
846928,846928,1
846932,846932,1
846958,846958,1
846992,846992,1
847029,847029,1
847131,847131,1
847136,847136,1
847138,847138,1
847142,847142,1
847198,847198,1
847228,847228,1
847239,847239,1
847311,847311,1
847322,847322,1
847348,847348,1
847352,847352,1
847438,847438,1
847558,847558,1
847562,847562,1
847629,847629,1
847652,847652,1
847701,847701,1
847768,847768,1
847772,847772,1
847821,847821,1
847888,847888,1
847976,847976,1
847978,847978,1
847982,847982,1
848091,848091,1
848188,848188,1
848192,848192,1
848194,848194,1
848218,848218,1
848312,848312,1
848373,848373,1
848398,848398,1
848402,848402,1
848525,848525,1
848548,848548,1
848608,848608,1
848612,848612,1
848619,848619,1
848642,848642,1
848721,848721,1
848811,848811,1
848818,848818,1
848822,848822,1
848878,848878,1
848938,848938,1
848972,848972,1
848986,848986,1
849028,849028,1
849032,849032,1
849189,849189,1
849208,849208,1
849231,849231,1
849238,849238,1
849242,849242,1
849302,849302,1
849351,849351,1
849448,849448,1
849452,849452,1
849459,849459,1
849538,849538,1
849561,849561,1
849632,849632,1
849658,849658,1
849662,849662,1
849808,849808,1
849866,849866,1
849868,849868,1
849872,849872,1
849939,849939,1
849962,849962,1
849969,849969,1
850071,850071,1
850078,850078,1
850082,850082,1
850198,850198,1
850269,850269,1
850288,850288,1
850292,850292,1
850341,850341,1
850378,850378,1
850498,850498,1
850502,850502,1
850528,850528,1
850599,850599,1
850622,850622,1
850708,850708,1
850712,850712,1
850821,850821,1
850858,850858,1
850918,850918,1
850922,850922,1
850929,850929,1
850952,850952,1
850958,850958,1
851128,851128,1
851132,851132,1
851188,851188,1
851211,851211,1
851282,851282,1
851338,851338,1
851342,851342,1
851420,851420,1
851518,851518,1
851541,851541,1
851548,851548,1
851552,851552,1
851607,851607,1
851612,851612,1
851619,851619,1
851756,851756,1
851758,851758,1
851762,851762,1
851764,851764,1
851848,851848,1
851919,851919,1
851942,851942,1
851968,851968,1
851972,851972,1
852062,852062,1
852088,852088,1
852178,852178,1
852182,852182,1
852272,852272,1
852291,852291,1
852328,852328,1
852388,852388,1
852392,852392,1
852430,852430,1
852508,852508,1
852572,852572,1
852596,852596,1
852598,852598,1
852602,852602,1
852699,852699,1
852782,852782,1
852808,852808,1
852812,852812,1
852819,852819,1
852838,852838,1
852932,852932,1
853018,853018,1
853022,853022,1
853029,853029,1
853061,853061,1
853168,853168,1
853228,853228,1
853232,853232,1
853234,853234,1
853239,853239,1
853262,853262,1
853360,853360,1
853438,853438,1
853442,853442,1
853498,853498,1
853521,853521,1
853551,853551,1
853562,853562,1
853592,853592,1
853648,853648,1
853652,853652,1
853828,853828,1
853851,853851,1
853858,853858,1
853862,853862,1
853922,853922,1
853941,853941,1
854042,854042,1
854066,854066,1
854068,854068,1
854072,854072,1
854098,854098,1
854102,854102,1
854158,854158,1
854169,854169,1
854252,854252,1
854278,854278,1
854282,854282,1
854331,854331,1
854398,854398,1
854405,854405,1
854488,854488,1
854492,854492,1
854582,854582,1
854698,854698,1
854702,854702,1
854780,854780,1
854818,854818,1
854841,854841,1
854908,854908,1
854912,854912,1
854992,854992,1
855039,855039,1
855099,855099,1
855118,855118,1
855122,855122,1
855129,855129,1
855148,855148,1
855242,855242,1
855328,855328,1
855332,855332,1
855429,855429,1
855478,855478,1
855501,855501,1
855538,855538,1
855542,855542,1
855549,855549,1
855572,855572,1
855632,855632,1
855748,855748,1
855752,855752,1
855808,855808,1
855861,855861,1
855902,855902,1
855956,855956,1
855958,855958,1
855962,855962,1
856138,856138,1
856161,856161,1
856168,856168,1
856172,856172,1
856209,856209,1
856219,856219,1
856232,856232,1
856281,856281,1
856378,856378,1
856382,856382,1
856468,856468,1
856562,856562,1
856588,856588,1
856592,856592,1
856599,856599,1
856718,856718,1
856798,856798,1
856802,856802,1
856892,856892,1
856930,856930,1
857008,857008,1
857012,857012,1
857061,857061,1
857128,857128,1
857132,857132,1
857218,857218,1
857222,857222,1
857428,857428,1
857432,857432,1
857458,857458,1
857552,857552,1
857638,857638,1
857642,857642,1
857668,857668,1
857739,857739,1
857751,857751,1
857788,857788,1
857848,857848,1
857852,857852,1
857859,857859,1
857882,857882,1
857968,857968,1
858058,858058,1
858062,858062,1
858075,858075,1
858118,858118,1
858141,858141,1
858159,858159,1
858182,858182,1
858212,858212,1
858268,858268,1
858272,858272,1
858448,858448,1
858471,858471,1
858478,858478,1
858482,858482,1
858542,858542,1
858568,858568,1
858649,858649,1
858688,858688,1
858692,858692,1
858778,858778,1
858849,858849,1
858872,858872,1
858898,858898,1
858902,858902,1
858928,858928,1
858939,858939,1
859011,859011,1
859108,859108,1
859112,859112,1
859148,859148,1
859202,859202,1
859245,859245,1
859294,859294,1
859318,859318,1
859322,859322,1
859431,859431,1
859438,859438,1
859498,859498,1
859509,859509,1
859528,859528,1
859532,859532,1
859575,859575,1
859622,859622,1
859738,859738,1
859742,859742,1
859768,859768,1
859791,859791,1
859862,859862,1
859948,859948,1
859952,859952,1
860098,860098,1
860128,860128,1
860158,860158,1
860162,860162,1
860169,860169,1
860192,860192,1
860368,860368,1
860372,860372,1
860428,860428,1
860451,860451,1
860499,860499,1
860522,860522,1
860571,860571,1
860578,860578,1
860582,860582,1
860612,860612,1
860758,860758,1
860781,860781,1
860788,860788,1
860792,860792,1
860852,860852,1
860889,860889,1
860942,860942,1
860998,860998,1
861002,861002,1
861028,861028,1
861088,861088,1
861182,861182,1
861208,861208,1
861212,861212,1
861298,861298,1
861309,861309,1
861332,861332,1
861369,861369,1
861418,861418,1
861422,861422,1
861512,861512,1
861628,861628,1
861632,861632,1
861741,861741,1
861748,861748,1
861752,861752,1
861778,861778,1
861819,861819,1
861838,861838,1
861842,861842,1
861844,861844,1
861902,861902,1
862048,862048,1
862052,862052,1
862078,862078,1
862172,862172,1
862258,862258,1
862262,862262,1
862348,862348,1
862384,862384,1
862408,862408,1
862468,862468,1
862472,862472,1
862479,862479,1
862502,862502,1
862511,862511,1
862521,862521,1
862592,862592,1
862678,862678,1
862682,862682,1
862724,862724,1
862738,862738,1
862832,862832,1
862888,862888,1
862892,862892,1
862936,862936,1
863001,863001,1
863068,863068,1
863091,863091,1
863096,863096,1
863098,863098,1
863102,863102,1
863162,863162,1
863229,863229,1
863301,863301,1
863308,863308,1
863312,863312,1
863398,863398,1
863492,863492,1
863516,863516,1
863518,863518,1
863522,863522,1
863619,863619,1
863728,863728,1
863732,863732,1
863734,863734,1
863792,863792,1
863822,863822,1
863938,863938,1
863942,863942,1
864021,864021,1
864058,864058,1
864081,864081,1
864141,864141,1
864148,864148,1
864152,864152,1
864302,864302,1
864358,864358,1
864362,864362,1
864388,864388,1
864392,864392,1
864471,864471,1
864482,864482,1
864568,864568,1
864572,864572,1
864574,864574,1
864598,864598,1
864681,864681,1
864718,864718,1
864778,864778,1
864782,864782,1
864784,864784,1
864789,864789,1
864812,864812,1
864879,864879,1
864988,864988,1
864992,864992,1
865048,865048,1
865108,865108,1
865120,865120,1
865142,865142,1
865198,865198,1
865202,865202,1
865322,865322,1
865378,865378,1
865401,865401,1
865406,865406,1
865408,865408,1
865412,865412,1
865472,865472,1
865618,865618,1
865622,865622,1
865708,865708,1
865802,865802,1
865828,865828,1
865832,865832,1
866008,866008,1
866038,866038,1
866042,866042,1
866061,866061,1
866128,866128,1
866132,866132,1
866139,866139,1
866248,866248,1
866252,866252,1
866349,866349,1
866368,866368,1
866458,866458,1
866462,866462,1
866571,866571,1
866632,866632,1
866643,866643,1
866668,866668,1
866672,866672,1
866698,866698,1
866792,866792,1
866878,866878,1
866882,866882,1
867004,867004,1
867014,867014,1
867028,867028,1
867032,867032,1
867088,867088,1
867092,867092,1
867099,867099,1
867122,867122,1
867201,867201,1
867298,867298,1
867302,867302,1
867304,867304,1
867309,867309,1
867358,867358,1
867429,867429,1
867441,867441,1
867452,867452,1
867508,867508,1
867512,867512,1
867550,867550,1
867688,867688,1
867711,867711,1
867718,867718,1
867722,867722,1
867782,867782,1
867831,867831,1
867874,867874,1
867884,867884,1
867909,867909,1
867926,867926,1
867928,867928,1
867932,867932,1
868018,868018,1
868112,868112,1
868138,868138,1
868142,868142,1
868348,868348,1
868352,868352,1
868371,868371,1
868442,868442,1
868449,868449,1
868558,868558,1
868562,868562,1
868645,868645,1
868678,868678,1
868715,868715,1
868730,868730,1
868742,868742,1
868768,868768,1
868772,868772,1
868779,868779,1
868978,868978,1
868982,868982,1
869008,869008,1
869079,869079,1
869102,869102,1
869188,869188,1
869192,869192,1
869338,869338,1
869398,869398,1
869402,869402,1
869409,869409,1
869432,869432,1
869608,869608,1
869612,869612,1
869625,869625,1
869668,869668,1
869758,869758,1
869762,869762,1
869818,869818,1
869822,869822,1
869859,869859,1
869912,869912,1
869931,869931,1
869998,869998,1
870021,870021,1
870028,870028,1
870032,870032,1
870092,870092,1
870141,870141,1
870238,870238,1
870242,870242,1
870268,870268,1
870279,870279,1
870302,870302,1
870328,870328,1
870422,870422,1
870448,870448,1
870452,870452,1
870658,870658,1
870662,870662,1
870752,870752,1
870868,870868,1
870872,870872,1
870988,870988,1
871078,871078,1
871082,871082,1
871162,871162,1
871281,871281,1
871288,871288,1
871292,871292,1
871318,871318,1
871341,871341,1
871412,871412,1
871498,871498,1
871502,871502,1
871509,871509,1
871592,871592,1
871629,871629,1
871648,871648,1
871671,871671,1
871708,871708,1
871712,871712,1
871719,871719,1
871738,871738,1
871742,871742,1
871809,871809,1
871862,871862,1
871918,871918,1
871922,871922,1
871952,871952,1
871978,871978,1
872006,872006,1
872019,872019,1
872038,872038,1
872049,872049,1
872072,872072,1
872128,872128,1
872132,872132,1
872152,872152,1
872271,872271,1
872285,872285,1
872296,872296,1
872308,872308,1
872331,872331,1
872338,872338,1
872342,872342,1
872402,872402,1
872548,872548,1
872552,872552,1
872608,872608,1
872638,872638,1
872661,872661,1
872732,872732,1
872758,872758,1
872762,872762,1
872968,872968,1
872972,872972,1
