start,stop,length
406982,406982,1
407008,407008,1
407031,407031,1
407102,407102,1
407163,407163,1
407188,407188,1
407192,407192,1
407289,407289,1
407338,407338,1
407398,407398,1
407402,407402,1
407409,407409,1
407432,407432,1
407451,407451,1
407608,407608,1
407612,407612,1
407638,407638,1
407668,407668,1
407709,407709,1
407762,407762,1
407818,407818,1
407822,407822,1
407852,407852,1
407919,407919,1
407998,407998,1
408021,408021,1
408028,408028,1
408032,408032,1
408092,408092,1
408238,408238,1
408242,408242,1
408328,408328,1
408422,408422,1
408448,408448,1
408452,408452,1
408488,408488,1
408561,408561,1
408591,408591,1
408658,408658,1
408662,408662,1
408664,408664,1
408752,408752,1
408868,408868,1
408872,408872,1
408874,408874,1
408910,408910,1
408988,408988,1
408992,408992,1
409078,409078,1
409082,409082,1
409252,409252,1
409288,409288,1
409292,409292,1
409318,409318,1
409322,409322,1
409341,409341,1
409382,409382,1
409412,409412,1
409498,409498,1
409502,409502,1
409599,409599,1
409611,409611,1
409648,409648,1
409653,409653,1
409706,409706,1
409708,409708,1
409712,409712,1
409719,409719,1
409731,409731,1
409742,409742,1
409892,409892,1
409918,409918,1
409922,409922,1
409978,409978,1
410049,410049,1
410072,410072,1
410128,410128,1
410132,410132,1
410308,410308,1
410331,410331,1
410338,410338,1
410342,410342,1
410402,410402,1
410439,410439,1
410462,410462,1
410511,410511,1
410548,410548,1
410552,410552,1
410638,410638,1
410680,410680,1
410709,410709,1
410732,410732,1
410758,410758,1
410762,410762,1
410882,410882,1
410912,410912,1
410968,410968,1
410972,410972,1
411062,411062,1
411178,411178,1
411182,411182,1
411238,411238,1
411291,411291,1
411298,411298,1
411388,411388,1
411392,411392,1
411394,411394,1
411489,411489,1
411591,411591,1
411598,411598,1
411602,411602,1
411628,411628,1
411651,411651,1
411722,411722,1
411808,411808,1
411812,411812,1
411921,411921,1
411958,411958,1
412018,412018,1
412022,412022,1
412029,412029,1
412052,412052,1
412228,412228,1
412232,412232,1
412274,412274,1
412288,412288,1
412382,412382,1
412389,412389,1
412438,412438,1
412442,412442,1
412486,412486,1
412509,412509,1
412618,412618,1
412641,412641,1
412648,412648,1
412652,412652,1
412712,412712,1
412742,412742,1
412798,412798,1
412858,412858,1
412862,412862,1
412948,412948,1
413019,413019,1
413042,413042,1
413068,413068,1
413072,413072,1
413169,413169,1
413181,413181,1
413188,413188,1
413195,413195,1
413278,413278,1
413282,413282,1
413301,413301,1
413312,413312,1
413372,413372,1
413488,413488,1
413492,413492,1
413608,413608,1
413631,413631,1
413698,413698,1
413702,413702,1
413758,413758,1
413811,413811,1
413908,413908,1
413912,413912,1
413919,413919,1
413938,413938,1
413972,413972,1
413992,413992,1
414021,414021,1
414027,414027,1
414032,414032,1
414039,414039,1
414118,414118,1
414122,414122,1
414124,414124,1
414268,414268,1
414328,414328,1
414332,414332,1
414339,414339,1
414362,414362,1
414452,414452,1
414482,414482,1
414538,414538,1
414542,414542,1
414598,414598,1
414692,414692,1
414748,414748,1
414752,414752,1
414801,414801,1
414879,414879,1
414928,414928,1
414951,414951,1
414958,414958,1
414962,414962,1
415022,415022,1
415059,415059,1
415168,415168,1
415172,415172,1
415250,415250,1
415258,415258,1
415347,415347,1
415352,415352,1
415378,415378,1
415382,415382,1
415588,415588,1
415592,415592,1
415682,415682,1
415798,415798,1
415802,415802,1
415885,415885,1
415899,415899,1
415918,415918,1
416008,416008,1
416012,416012,1
416162,416162,1
416176,416176,1
416216,416216,1
416218,416218,1
416222,416222,1
416248,416248,1
416342,416342,1
416361,416361,1
416428,416428,1
416432,416432,1
416554,416554,1
416578,416578,1
416638,416638,1
416642,416642,1
416649,416649,1
416672,416672,1
416732,416732,1
416751,416751,1
416818,416818,1
416848,416848,1
416852,416852,1
416908,416908,1
416961,416961,1
417002,417002,1
417058,417058,1
417062,417062,1
417238,417238,1
417261,417261,1
417268,417268,1
417272,417272,1
417332,417332,1
417434,417434,1
417478,417478,1
417482,417482,1
417568,417568,1
417662,417662,1
417688,417688,1
417692,417692,1
417711,417711,1
417891,417891,1
417898,417898,1
417902,417902,1
417921,417921,1
417992,417992,1
418108,418108,1
418112,418112,1
418228,418228,1
418280,418280,1
418318,418318,1
418322,418322,1
418329,418329,1
418528,418528,1
418532,418532,1
418558,418558,1
418629,418629,1
418641,418641,1
418652,418652,1
418738,418738,1
418742,418742,1
418888,418888,1
418948,418948,1
418952,418952,1
418959,418959,1
418982,418982,1
419008,419008,1
419019,419019,1
419105,419105,1
419114,419114,1
419158,419158,1
419162,419162,1
419218,419218,1
419289,419289,1
419312,419312,1
419368,419368,1
419372,419372,1
419409,419409,1
419458,419458,1
419481,419481,1
419548,419548,1
419571,419571,1
419578,419578,1
419582,419582,1
419642,419642,1
419786,419786,1
419788,419788,1
419792,419792,1
419845,419845,1
419878,419878,1
419972,419972,1
419998,419998,1
420002,420002,1
420028,420028,1
420092,420092,1
420152,420152,1
420201,420201,1
420208,420208,1
420212,420212,1
420302,420302,1
420321,420321,1
420388,420388,1
420418,420418,1
420422,420422,1
420538,420538,1
420598,420598,1
420628,420628,1
420632,420632,1
420838,420838,1
420842,420842,1
420844,420844,1
420868,420868,1
420898,420898,1
420962,420962,1
421046,421046,1
421048,421048,1
421052,421052,1
421054,421054,1
421112,421112,1
421198,421198,1
421211,421211,1
421256,421256,1
421258,421258,1
421262,421262,1
421269,421269,1
421292,421292,1
421359,421359,1
421412,421412,1
421468,421468,1
421472,421472,1
421528,421528,1
421622,421622,1
421665,421665,1
421678,421678,1
421682,421682,1
421768,421768,1
421858,421858,1
421881,421881,1
421888,421888,1
421892,421892,1
421952,421952,1
422001,422001,1
422098,422098,1
422102,422102,1
422139,422139,1
422188,422188,1
422199,422199,1
422211,422211,1
422259,422259,1
422282,422282,1
422308,422308,1
422312,422312,1
422518,422518,1
422522,422522,1
422548,422548,1
422560,422560,1
422612,422612,1
422728,422728,1
422732,422732,1
422848,422848,1
422871,422871,1
422919,422919,1
422938,422938,1
422942,422942,1
422972,422972,1
422991,422991,1
423148,423148,1
423152,423152,1
423178,423178,1
423272,423272,1
423328,423328,1
423358,423358,1
423362,423362,1
423448,423448,1
423508,423508,1
423568,423568,1
423572,423572,1
423579,423579,1
423602,423602,1
423740,423740,1
423771,423771,1
423778,423778,1
423782,423782,1
423838,423838,1
423891,423891,1
423932,423932,1
423986,423986,1
423988,423988,1
423992,423992,1
424089,424089,1
424142,424142,1
424168,424168,1
424172,424172,1
424191,424191,1
424198,424198,1
424202,424202,1
424239,424239,1
424262,424262,1
424286,424286,1
424408,424408,1
424412,424412,1
424498,424498,1
424509,424509,1
424592,424592,1
424618,424618,1
424622,424622,1
424828,424828,1
424832,424832,1
424922,424922,1
424941,424941,1
425038,425038,1
425042,425042,1
425158,425158,1
425210,425210,1
425218,425218,1
425248,425248,1
425252,425252,1
425458,425458,1
425462,425462,1
425488,425488,1
425552,425552,1
425582,425582,1
425624,425624,1
425643,425643,1
425649,425649,1
425668,425668,1
425672,425672,1
425769,425769,1
425818,425818,1
425852,425852,1
425878,425878,1
425882,425882,1
425884,425884,1
425889,425889,1
425912,425912,1
425924,425924,1
426088,426088,1
426092,426092,1
426118,426118,1
426148,426148,1
426242,426242,1
426298,426298,1
426302,426302,1
426478,426478,1
426501,426501,1
426508,426508,1
426512,426512,1
426572,426572,1
426716,426716,1
426718,426718,1
426722,426722,1
426808,426808,1
426813,426813,1
426819,426819,1
426902,426902,1
426928,426928,1
426932,426932,1
427138,427138,1
427142,427142,1
427209,427209,1
427228,427228,1
427232,427232,1
427299,427299,1
427348,427348,1
427352,427352,1
427461,427461,1
427468,427468,1
427528,427528,1
427556,427556,1
427558,427558,1
427562,427562,1
427671,427671,1
427742,427742,1
427768,427768,1
427772,427772,1
427798,427798,1
427808,427808,1
427869,427869,1
427892,427892,1
427971,427971,1
427978,427978,1
427982,427982,1
428008,428008,1
428042,428042,1
428091,428091,1
428128,428128,1
428188,428188,1
428192,428192,1
428199,428199,1
428222,428222,1
428379,428379,1
428398,428398,1
428402,428402,1
428458,428458,1
428481,428481,1
428552,428552,1
428566,428566,1
428608,428608,1
428612,428612,1
428788,428788,1
428811,428811,1
428818,428818,1
428822,428822,1
428824,428824,1
428859,428859,1
428882,428882,1
429026,429026,1
429028,429028,1
429032,429032,1
429058,429058,1
429118,429118,1
429212,429212,1
429231,429231,1
429238,429238,1
429242,429242,1
429272,429272,1
429339,429339,1
429448,429448,1
429452,429452,1
429471,429471,1
429542,429542,1
429549,429549,1
429568,429568,1
429621,429621,1
429658,429658,1
429662,429662,1
429692,429692,1
429778,429778,1
429849,429849,1
429868,429868,1
429872,429872,1
430078,430078,1
430082,430082,1
430108,430108,1
430202,430202,1
430288,430288,1
430292,430292,1
430382,430382,1
430401,430401,1
430438,430438,1
430498,430498,1
430502,430502,1
430509,430509,1
430532,430532,1
430708,430708,1
430712,430712,1
430738,430738,1
430768,430768,1
430791,430791,1
430802,430802,1
430862,430862,1
430918,430918,1
430922,430922,1
431031,431031,1
431098,431098,1
431121,431121,1
431128,431128,1
431132,431132,1
431192,431192,1
431338,431338,1
431342,431342,1
431428,431428,1
431451,431451,1
431499,431499,1
431522,431522,1
431548,431548,1
431552,431552,1
431758,431758,1
431762,431762,1
431852,431852,1
431942,431942,1
431967,431968,2
431972,431972,1
432088,432088,1
432118,432118,1
432178,432178,1
432182,432182,1
432262,432262,1
432279,432279,1
432388,432388,1
432392,432392,1
432418,432418,1
432441,432441,1
432512,432512,1
432598,432598,1
432602,432602,1
432628,432628,1
432722,432722,1
432741,432741,1
432748,432748,1
432808,432808,1
432812,432812,1
432814,432814,1
432819,432819,1
432842,432842,1
432854,432854,1
432909,432909,1
433018,433018,1
433022,433022,1
433078,433078,1
433131,433131,1
433138,433138,1
433172,433172,1
433228,433228,1
433232,433232,1
433341,433341,1
433352,433352,1
433408,433408,1
433431,433431,1
433438,433438,1
433442,433442,1
433502,433502,1
433646,433646,1
433648,433648,1
433652,433652,1
433738,433738,1
433832,433832,1
433858,433858,1
433862,433862,1
433869,433869,1
434068,434068,1
434072,434072,1
434091,434091,1
434158,434158,1
434162,434162,1
434181,434181,1
434211,434211,1
434278,434278,1
434282,434282,1
434326,434326,1
434372,434372,1
434398,434398,1
434488,434488,1
434492,434492,1
434572,434572,1
434601,434601,1
434612,434612,1
434698,434698,1
434702,434702,1
434728,434728,1
434822,434822,1
434908,434908,1
434912,434912,1
435009,435009,1
435058,435058,1
435062,435062,1
435081,435081,1
435118,435118,1
435122,435122,1
435129,435129,1
435152,435152,1
435182,435182,1
435328,435328,1
435332,435332,1
435388,435388,1
435418,435418,1
435459,435459,1
435482,435482,1
435538,435538,1
435542,435542,1
435718,435718,1
435741,435741,1
435748,435748,1
435752,435752,1
435789,435789,1
435812,435812,1
435861,435861,1
435902,435902,1
435958,435958,1
435962,435962,1
436048,436048,1
436142,436142,1
436168,436168,1
436172,436172,1
436208,436208,1
436251,436251,1
436298,436298,1
436378,436378,1
436382,436382,1
436472,436472,1
436479,436479,1
436558,436558,1
436588,436588,1
436592,436592,1
436659,436659,1
436708,436708,1
436798,436798,1
436802,436802,1
436922,436922,1
437001,437001,1
437008,437008,1
437012,437012,1
437038,437038,1
437132,437132,1
437218,437218,1
437222,437222,1
437224,437224,1
437349,437349,1
437368,437368,1
437428,437428,1
437432,437432,1
437439,437439,1
437462,437462,1
437638,437638,1
437642,437642,1
437698,437698,1
437739,437739,1
437792,437792,1
437822,437822,1
437848,437848,1
437852,437852,1
438028,438028,1
438051,438051,1
438058,438058,1
438062,438062,1
438122,438122,1
438171,438171,1
438268,438268,1
438272,438272,1
438328,438328,1
438358,438358,1
438429,438429,1
438452,438452,1
438478,438478,1
438482,438482,1
438591,438591,1
438688,438688,1
438692,438692,1
438694,438694,1
438752,438752,1
438782,438782,1
438801,438801,1
438898,438898,1
438902,438902,1
438909,438909,1
438962,438962,1
438980,438980,1
439018,439018,1
439108,439108,1
439112,439112,1
439168,439168,1
439318,439318,1
439322,439322,1
439348,439348,1
439352,439352,1
439371,439371,1
439408,439408,1
439442,439442,1
439528,439528,1
439532,439532,1
439678,439678,1
439701,439701,1
439708,439708,1
439738,439738,1
439742,439742,1
439749,439749,1
439772,439772,1
439786,439786,1
439948,439948,1
439952,439952,1
440008,440008,1
440049,440049,1
440079,440079,1
440102,440102,1
440158,440158,1
440162,440162,1
440338,440338,1
440361,440361,1
440366,440366,1
440368,440368,1
440372,440372,1
440432,440432,1
440469,440469,1
440481,440481,1
440548,440548,1
440578,440578,1
440582,440582,1
440668,440668,1
440721,440721,1
440762,440762,1
440788,440788,1
440792,440792,1
440799,440799,1
440889,440889,1
440908,440908,1
440998,440998,1
441002,441002,1
441069,441069,1
441092,441092,1
441208,441208,1
441212,441212,1
441298,441298,1
441321,441321,1
441328,441328,1
441418,441418,1
441422,441422,1
441566,441566,1
441592,441592,1
441628,441628,1
441632,441632,1
441639,441639,1
441658,441658,1
441711,441711,1
441741,441741,1
441752,441752,1
441778,441778,1
441838,441838,1
441842,441842,1
441844,441844,1
441849,441849,1
441988,441988,1
442011,442011,1
442048,442048,1
442052,442052,1
442059,442059,1
442082,442082,1
442091,442091,1
442258,442258,1
442262,442262,1
442304,442304,1
442318,442318,1
442412,442412,1
442468,442468,1
442472,442472,1
442479,442479,1
442648,442648,1
442671,442671,1
442678,442678,1
442682,442682,1
442742,442742,1
442791,442791,1
442828,442828,1
442881,442881,1
442888,442888,1
442892,442892,1
442978,442978,1
443072,443072,1
443098,443098,1
443102,443102,1
443199,443199,1
443308,443308,1
443312,443312,1
443402,443402,1
443518,443518,1
443522,443522,1
443619,443619,1
443638,443638,1
443661,443661,1
443728,443728,1
443732,443732,1
443781,443781,1
443848,443848,1
443938,443938,1
443942,443942,1
443968,443968,1
444022,444022,1
444051,444051,1
444062,444062,1
444148,444148,1
444152,444152,1
444154,444154,1
444298,444298,1
444358,444358,1
444362,444362,1
444369,444369,1
444392,444392,1
444441,444441,1
444471,444471,1
444568,444568,1
444572,444572,1
444628,444628,1
444722,444722,1
444734,444734,1
444778,444778,1
444782,444782,1
444868,444868,1
444958,444958,1
444981,444981,1
444986,444986,1
444988,444988,1
444992,444992,1
445052,445052,1
445198,445198,1
445202,445202,1
445232,445232,1
445288,445288,1
445311,445311,1
445382,445382,1
445408,445408,1
445412,445412,1
445468,445468,1
445539,445539,1
445618,445618,1
445622,445622,1
445678,445678,1
445712,445712,1
445826,445826,1
445828,445828,1
445832,445832,1
445929,445929,1
445948,445948,1
446038,446038,1
446042,446042,1
446248,446248,1
446252,446252,1
446278,446278,1
446319,446319,1
446372,446372,1
446458,446458,1
446462,446462,1
446584,446584,1
446608,446608,1
446631,446631,1
446668,446668,1
446672,446672,1
446679,446679,1
446702,446702,1
446781,446781,1
446878,446878,1
446882,446882,1
446884,446884,1
446938,446938,1
446942,446942,1
446998,446998,1
447032,447032,1
447088,447088,1
447092,447092,1
447152,447152,1
447176,447176,1
447189,447189,1
447268,447268,1
447291,447291,1
447298,447298,1
447302,447302,1
447339,447339,1
447362,447362,1
447411,447411,1
447418,447418,1
447508,447508,1
447512,447512,1
447598,447598,1
447632,447632,1
447692,447692,1
447718,447718,1
447722,447722,1
447921,447921,1
447928,447928,1
447932,447932,1
447951,447951,1
447999,447999,1
448022,448022,1
448138,448138,1
448142,448142,1
448258,448258,1
448281,448281,1
448310,448310,1
448322,448322,1
448329,448329,1
448348,448348,1
448352,448352,1
448438,448438,1
448522,448522,1
448528,448528,1
448558,448558,1
448562,448562,1
448572,448572,1
448588,448588,1
448652,448652,1
448659,448659,1
448678,448678,1
448682,448682,1
448768,448768,1
448772,448772,1
448774,448774,1
448881,448881,1
448918,448918,1
448976,448976,1
448978,448978,1
448982,448982,1
448989,448989,1
449012,449012,1
449049,449049,1
449061,449061,1
449188,449188,1
449192,449192,1
449222,449222,1
449248,449248,1
449342,449342,1
449398,449398,1
449402,449402,1
449511,449511,1
449578,449578,1
449601,449601,1
449608,449608,1
449612,449612,1
449668,449668,1
449672,449672,1
449818,449818,1
449822,449822,1
449901,449901,1
449908,449908,1
449948,449948,1
450002,450002,1
450028,450028,1
450032,450032,1
450238,450238,1
450242,450242,1
450332,450332,1
450448,450448,1
450452,450452,1
450538,450538,1
450568,450568,1
450658,450658,1
450662,450662,1
450681,450681,1
450759,450759,1
450837,450837,1
450868,450868,1
450872,450872,1
450898,450898,1
450921,450921,1
450932,450932,1
450969,450969,1
450981,450981,1
450992,450992,1
451078,451078,1
451082,451082,1
451228,451228,1
451288,451288,1
451292,451292,1
451299,451299,1
451322,451322,1
451389,451389,1
451498,451498,1
451502,451502,1
451558,451558,1
451581,451581,1
451652,451652,1
451708,451708,1
451712,451712,1
451772,451772,1
451888,451888,1
451911,451911,1
451918,451918,1
451922,451922,1
451982,451982,1
452072,452072,1
452128,452128,1
452132,452132,1
452169,452169,1
452194,452194,1
452218,452218,1
452241,452241,1
452289,452289,1
452312,452312,1
452338,452338,1
452342,452342,1
452378,452378,1
452451,452451,1
452518,452518,1
452548,452548,1
452552,452552,1
452590,452590,1
452612,452612,1
452642,452642,1
452732,452732,1
452758,452758,1
452762,452762,1
452871,452871,1
452878,452878,1
452949,452949,1
452968,452968,1
452972,452972,1
453178,453178,1
453182,453182,1
453189,453189,1
453208,453208,1
453279,453279,1
453302,453302,1
453388,453388,1
453392,453392,1
453422,453422,1
453495,453495,1
453538,453538,1
453598,453598,1
453602,453602,1
453609,453609,1
453632,453632,1
453782,453782,1
453808,453808,1
453812,453812,1
453819,453819,1
453868,453868,1
453962,453962,1
454018,454018,1
454022,454022,1
454048,454048,1
454119,454119,1
454198,454198,1
454221,454221,1
454228,454228,1
454232,454232,1
454262,454262,1
454292,454292,1
454316,454316,1
454329,454329,1
454352,454352,1
454438,454438,1
454442,454442,1
454495,454495,1
454528,454528,1
454622,454622,1
454648,454648,1
454652,454652,1
454798,454798,1
454858,454858,1
454862,454862,1
454952,454952,1
454959,454959,1
454971,454971,1
455068,455068,1
455072,455072,1
455188,455188,1
455278,455278,1
455282,455282,1
455289,455289,1
455488,455488,1
455492,455492,1
455518,455518,1
455578,455578,1
455612,455612,1
455698,455698,1
455702,455702,1
455799,455799,1
455848,455848,1
455908,455908,1
455912,455912,1
455919,455919,1
455942,455942,1
456021,456021,1
456118,456118,1
456122,456122,1
456141,456141,1
456166,456166,1
456178,456178,1
456272,456272,1
456318,456318,1
456328,456328,1
456332,456332,1
456508,456508,1
456531,456531,1
456538,456538,1
456542,456542,1
456602,456602,1
456746,456746,1
456748,456748,1
456752,456752,1
456838,456838,1
456849,456849,1
456878,456878,1
456932,456932,1
456958,456958,1
456962,456962,1
457168,457168,1
457172,457172,1
457239,457239,1
457262,457262,1
457292,457292,1
457322,457322,1
457378,457378,1
457382,457382,1
457498,457498,1
457569,457569,1
457588,457588,1
457592,457592,1
457648,457648,1
457701,457701,1
457798,457798,1
457802,457802,1
457804,457804,1
457828,457828,1
457832,457832,1
457899,457899,1
457922,457922,1
457982,457982,1
458008,458008,1
458012,458012,1
458158,458158,1
458218,458218,1
458222,458222,1
458229,458229,1
458252,458252,1
458342,458342,1
458384,458384,1
458428,458428,1
458432,458432,1
458488,458488,1
458571,458571,1
458582,458582,1
458596,458596,1
458638,458638,1
458642,458642,1
458799,458799,1
458818,458818,1
458841,458841,1
458848,458848,1
458852,458852,1
458877,458877,1
458912,458912,1
459056,459056,1
459058,459058,1
459062,459062,1
459148,459148,1
459242,459242,1
459268,459268,1
459272,459272,1
459279,459279,1
459362,459362,1
459478,459478,1
459482,459482,1
459572,459572,1
459579,459579,1
459591,459591,1
459598,459598,1
459651,459651,1
459688,459688,1
459692,459692,1
459808,459808,1
459898,459898,1
459902,459902,1
459928,459928,1
460108,460108,1
460112,460112,1
460138,460138,1
460142,460142,1
460232,460232,1
460318,460318,1
460322,460322,1
460412,460412,1
460419,460419,1
460431,460431,1
460449,460449,1
460468,460468,1
460528,460528,1
460532,460532,1
460534,460534,1
460539,460539,1
460562,460562,1
460678,460678,1
460731,460731,1
460738,460738,1
460742,460742,1
460798,460798,1
460821,460821,1
460869,460869,1
460892,460892,1
460948,460948,1
460952,460952,1
461085,461085,1
461128,461128,1
461151,461151,1
461158,461158,1
461162,461162,1
461192,461192,1
461222,461222,1
461271,461271,1
461368,461368,1
461372,461372,1
461397,461397,1
461458,461458,1
461469,461469,1
461529,461529,1
461552,461552,1
461578,461578,1
461582,461582,1
461638,461638,1
461672,461672,1
461788,461788,1
461792,461792,1
461811,461811,1
461882,461882,1
461920,461920,1
461998,461998,1
462002,462002,1
462118,462118,1
462141,462141,1
462208,462208,1
462212,462212,1
462309,462309,1
462418,462418,1
462422,462422,1
462448,462448,1
462542,462542,1
462586,462586,1
462628,462628,1
462632,462632,1
462671,462671,1
462771,462771,1
462778,462778,1
462838,462838,1
462842,462842,1
462849,462849,1
462872,462872,1
462902,462902,1
463048,463048,1
463052,463052,1
463108,463108,1
463149,463149,1
463161,463161,1
463202,463202,1
463228,463228,1
463258,463258,1
463262,463262,1
463264,463264,1
463340,463340,1
463348,463348,1
463438,463438,1
463461,463461,1
463468,463468,1
463472,463472,1
463509,463509,1
463532,463532,1
463598,463598,1
463678,463678,1
463682,463682,1
463768,463768,1
463862,463862,1
463869,463869,1
463888,463888,1
463892,463892,1
463989,463989,1
464098,464098,1
464102,464102,1
464192,464192,1
464230,464230,1
464248,464248,1
464259,464259,1
464308,464308,1
464312,464312,1
464428,464428,1
464518,464518,1
464522,464522,1
464602,464602,1
464728,464728,1
464732,464732,1
464758,464758,1
464852,464852,1
464938,464938,1
464942,464942,1
465039,465039,1
465058,465058,1
465088,465088,1
465111,465111,1
465148,465148,1
465152,465152,1
465159,465159,1
465182,465182,1
465358,465358,1
465362,465362,1
465418,465418,1
465429,465429,1
465512,465512,1
465568,465568,1
465572,465572,1
465628,465628,1
465748,465748,1
465771,465771,1
465778,465778,1
465782,465782,1
465819,465819,1
465842,465842,1
465891,465891,1
465988,465988,1
465992,465992,1
466059,466059,1
466078,466078,1
466138,466138,1
466172,466172,1
466198,466198,1
466202,466202,1
466262,466262,1
466322,466322,1
466328,466328,1
466408,466408,1
466412,466412,1
466502,466502,1
466540,466540,1
466618,466618,1
466622,466622,1
466671,466671,1
466731,466731,1
466738,466738,1
466828,466828,1
466832,466832,1
466910,466910,1
466929,466929,1
467038,467038,1
467042,467042,1
467068,467068,1
467139,467139,1
467162,467162,1
467248,467248,1
467252,467252,1
467301,467301,1
467308,467308,1
467374,467374,1
467398,467398,1
467451,467451,1
467458,467458,1
467462,467462,1
467469,467469,1
467492,467492,1
467522,467522,1
467666,467666,1
467668,467668,1
467672,467672,1
467674,467674,1
467714,467714,1
467728,467728,1
467751,467751,1
467769,467769,1
467818,467818,1
467822,467822,1
467871,467871,1
467878,467878,1
467882,467882,1
467908,467908,1
467926,467926,1
467998,467998,1
468032,468032,1
468058,468058,1
468081,468081,1
468088,468088,1
468092,468092,1
468152,468152,1
468298,468298,1
468302,468302,1
468388,468388,1
468482,468482,1
468508,468508,1
468512,468512,1
468542,468542,1
468602,468602,1
468609,468609,1
468621,468621,1
468639,468639,1
468718,468718,1
468722,468722,1
468812,468812,1
468890,468890,1
468928,468928,1
468932,468932,1
469048,469048,1
469119,469119,1
469138,469138,1
469142,469142,1
469348,469348,1
469352,469352,1
469378,469378,1
469401,469401,1
469472,469472,1
469558,469558,1
469562,469562,1
469708,469708,1
469768,469768,1
469772,469772,1
469779,469779,1
469802,469802,1
469978,469978,1
469982,469982,1
470038,470038,1
470109,470109,1
470132,470132,1
470188,470188,1
470192,470192,1
470301,470301,1
470368,470368,1
470391,470391,1
470396,470396,1
470398,470398,1
470402,470402,1
470462,470462,1
470499,470499,1
470511,470511,1
470608,470608,1
470612,470612,1
470698,470698,1
470721,470721,1
470792,470792,1
470818,470818,1
470822,470822,1
471028,471028,1
471032,471032,1
471092,471092,1
471122,471122,1
471129,471129,1
471208,471208,1
471238,471238,1
471242,471242,1
471332,471332,1
471351,471351,1
471358,471358,1
471448,471448,1
471452,471452,1
471602,471602,1
471658,471658,1
471662,471662,1
471688,471688,1
471759,471759,1
471782,471782,1
471868,471868,1
471872,471872,1
471898,471898,1
472018,472018,1
472059,472059,1
472078,472078,1
472082,472082,1
472089,472089,1
472112,472112,1
472179,472179,1
472244,472244,1
472288,472288,1
472292,472292,1
472334,472334,1
472348,472348,1
472442,472442,1
472461,472461,1
472468,472468,1
472498,472498,1
472502,472502,1
472678,472678,1
472681,472681,1
472701,472701,1
472708,472708,1
472712,472712,1
472772,472772,1
472880,472880,1
472916,472916,1
472918,472918,1
472922,472922,1
473008,473008,1
473038,473038,1
473102,473102,1
473126,473126,1
473128,473128,1
473132,473132,1
473162,473162,1
473199,473199,1
473229,473229,1
473338,473338,1
473342,473342,1
473361,473361,1
473432,473432,1
473439,473439,1
473481,473481,1
473548,473548,1
473552,473552,1
473668,473668,1
473691,473691,1
473758,473758,1
473762,473762,1
473871,473871,1
473884,473884,1
473938,473938,1
473968,473968,1
473972,473972,1
473998,473998,1
474081,474081,1
474092,474092,1
474141,474141,1
474152,474152,1
474178,474178,1
