start,stop,length
306148,306148,1
306178,306178,1
306182,306182,1
306309,306309,1
306358,306358,1
306381,306381,1
306388,306388,1
306392,306392,1
306429,306429,1
306452,306452,1
306596,306596,1
306598,306598,1
306602,306602,1
306688,306688,1
306699,306699,1
306711,306711,1
306782,306782,1
306808,306808,1
306812,306812,1
306872,306872,1
307018,307018,1
307022,307022,1
307089,307089,1
307112,307112,1
307161,307161,1
307168,307168,1
307228,307228,1
307232,307232,1
307348,307348,1
307438,307438,1
307442,307442,1
307551,307551,1
307586,307586,1
307648,307648,1
307652,307652,1
307678,307678,1
307738,307738,1
307772,307772,1
307858,307858,1
307862,307862,1
307959,307959,1
308008,308008,1
308031,308031,1
308068,308068,1
308072,308072,1
308079,308079,1
308102,308102,1
308188,308188,1
308241,308241,1
308278,308278,1
308282,308282,1
308308,308308,1
308338,308338,1
308402,308402,1
308432,308432,1
308446,308446,1
308488,308488,1
308492,308492,1
308668,308668,1
308691,308691,1
308698,308698,1
308702,308702,1
308762,308762,1
308908,308908,1
308912,308912,1
308998,308998,1
309092,309092,1
309118,309118,1
309122,309122,1
309328,309328,1
309332,309332,1
309422,309422,1
309429,309429,1
309448,309448,1
309538,309538,1
309542,309542,1
309609,309609,1
309651,309651,1
309658,309658,1
309718,309718,1
309748,309748,1
309752,309752,1
309801,309801,1
309958,309958,1
309962,309962,1
309988,309988,1
310082,310082,1
310142,310142,1
310168,310168,1
310172,310172,1
310262,310262,1
310281,310281,1
310318,310318,1
310378,310378,1
310382,310382,1
310389,310389,1
310412,310412,1
310442,310442,1
310588,310588,1
310592,310592,1
310648,310648,1
310671,310671,1
310742,310742,1
310798,310798,1
310802,310802,1
310978,310978,1
311001,311001,1
311008,311008,1
311012,311012,1
311072,311072,1
311121,311121,1
311218,311218,1
311222,311222,1
311308,311308,1
311379,311379,1
311402,311402,1
311428,311428,1
311432,311432,1
311451,311451,1
311529,311529,1
311638,311638,1
311642,311642,1
311732,311732,1
311769,311769,1
311848,311848,1
311852,311852,1
311968,311968,1
312039,312039,1
312058,312058,1
312062,312062,1
312159,312159,1
312268,312268,1
312272,312272,1
312298,312298,1
312381,312381,1
312392,312392,1
312478,312478,1
312482,312482,1
312628,312628,1
312688,312688,1
312692,312692,1
312699,312699,1
312722,312722,1
312746,312746,1
312862,312862,1
312868,312868,1
312898,312898,1
312902,312902,1
312939,312939,1
312958,312958,1
312992,312992,1
313011,313011,1
313029,313029,1
313052,313052,1
313108,313108,1
313112,313112,1
313114,313114,1
313221,313221,1
313288,313288,1
313311,313311,1
313316,313316,1
313318,313318,1
313322,313322,1
313329,313329,1
313382,313382,1
313502,313502,1
313528,313528,1
313532,313532,1
313618,313618,1
313712,313712,1
313738,313738,1
313742,313742,1
313772,313772,1
313948,313948,1
313952,313952,1
314008,314008,1
314019,314019,1
314042,314042,1
314128,314128,1
314132,314132,1
314158,314158,1
314162,314162,1
314252,314252,1
314278,314278,1
314368,314368,1
314372,314372,1
314452,314452,1
314518,314518,1
314578,314578,1
314582,314582,1
314608,314608,1
314702,314702,1
314786,314786,1
314788,314788,1
314792,314792,1
314794,314794,1
314818,314818,1
314889,314889,1
314938,314938,1
314961,314961,1
314998,314998,1
315002,315002,1
315004,315004,1
315009,315009,1
315032,315032,1
315086,315086,1
315099,315099,1
315148,315148,1
315208,315208,1
315212,315212,1
315268,315268,1
315362,315362,1
315418,315418,1
315422,315422,1
315519,315519,1
315598,315598,1
315621,315621,1
315628,315628,1
315632,315632,1
315669,315669,1
315692,315692,1
315716,315716,1
315718,315718,1
315741,315741,1
315838,315838,1
315842,315842,1
315928,315928,1
316022,316022,1
316048,316048,1
316052,316052,1
316131,316131,1
316178,316178,1
316258,316258,1
316262,316262,1
316281,316281,1
316288,316288,1
316352,316352,1
316468,316468,1
316472,316472,1
316532,316532,1
316588,316588,1
316678,316678,1
316682,316682,1
316791,316791,1
316821,316821,1
316858,316858,1
316888,316888,1
316892,316892,1
316911,316911,1
316918,316918,1
316982,316982,1
317012,317012,1
317098,317098,1
317102,317102,1
317104,317104,1
317199,317199,1
317248,317248,1
317308,317308,1
317312,317312,1
317319,317319,1
317342,317342,1
317391,317391,1
317516,317516,1
317518,317518,1
317522,317522,1
317578,317578,1
317601,317601,1
317619,317619,1
317631,317631,1
317649,317649,1
317672,317672,1
317684,317684,1
317728,317728,1
317732,317732,1
317908,317908,1
317931,317931,1
317938,317938,1
317942,317942,1
318002,318002,1
318148,318148,1
318152,318152,1
318238,318238,1
318268,318268,1
318332,318332,1
318358,318358,1
318362,318362,1
318471,318471,1
318490,318490,1
318568,318568,1
318572,318572,1
318574,318574,1
318602,318602,1
318662,318662,1
318669,318669,1
318692,318692,1
318700,318700,1
318705,318705,1
318740,318740,1
318778,318778,1
318782,318782,1
318898,318898,1
318988,318988,1
318992,318992,1
319179,319179,1
319198,319198,1
319202,319202,1
319228,319228,1
319251,319251,1
319292,319292,1
319322,319322,1
319408,319408,1
319412,319412,1
319558,319558,1
319569,319569,1
319618,319618,1
319622,319622,1
319629,319629,1
319652,319652,1
319712,319712,1
319828,319828,1
319832,319832,1
319888,319888,1
319959,319959,1
319982,319982,1
320038,320038,1
320042,320042,1
320218,320218,1
320241,320241,1
320248,320248,1
320252,320252,1
320312,320312,1
320338,320338,1
320349,320349,1
320361,320361,1
320402,320402,1
320458,320458,1
320462,320462,1
320548,320548,1
320642,320642,1
320668,320668,1
320672,320672,1
320739,320739,1
320781,320781,1
320878,320878,1
320882,320882,1
320972,320972,1
320979,320979,1
321088,321088,1
321092,321092,1
321152,321152,1
321170,321170,1
321201,321201,1
321208,321208,1
321298,321298,1
321302,321302,1
321304,321304,1
321418,321418,1
321448,321448,1
321508,321508,1
321512,321512,1
321538,321538,1
321632,321632,1
321662,321662,1
321718,321718,1
321722,321722,1
321819,321819,1
321868,321868,1
321884,321884,1
321891,321891,1
321928,321928,1
321932,321932,1
321939,321939,1
321958,321958,1
321962,321962,1
321988,321988,1
322138,322138,1
322142,322142,1
322184,322184,1
322198,322198,1
322239,322239,1
322292,322292,1
322348,322348,1
322352,322352,1
322528,322528,1
322551,322551,1
322558,322558,1
322562,322562,1
322622,322622,1
322646,322646,1
322682,322682,1
322742,322742,1
322766,322766,1
322768,322768,1
322772,322772,1
322774,322774,1
322858,322858,1
322888,322888,1
322929,322929,1
322952,322952,1
322978,322978,1
322982,322982,1
323079,323079,1
323091,323091,1
323098,323098,1
323132,323132,1
323188,323188,1
323192,323192,1
323259,323259,1
323282,323282,1
323398,323398,1
323402,323402,1
323432,323432,1
323499,323499,1
323518,323518,1
323541,323541,1
323559,323559,1
323589,323589,1
323608,323608,1
323612,323612,1
323698,323698,1
323818,323818,1
323822,323822,1
323848,323848,1
323931,323931,1
323942,323942,1
324026,324026,1
324028,324028,1
324032,324032,1
324034,324034,1
324178,324178,1
324231,324231,1
324238,324238,1
324242,324242,1
324249,324249,1
324268,324268,1
324272,324272,1
324448,324448,1
324452,324452,1
324508,324508,1
324602,324602,1
324658,324658,1
324662,324662,1
324692,324692,1
324838,324838,1
324861,324861,1
324868,324868,1
324872,324872,1
324932,324932,1
325071,325071,1
325078,325078,1
325082,325082,1
325084,325084,1
325101,325101,1
325168,325168,1
325198,325198,1
325262,325262,1
325288,325288,1
325292,325292,1
325460,325460,1
325491,325491,1
325498,325498,1
325502,325502,1
325592,325592,1
325708,325708,1
325712,325712,1
325809,325809,1
325828,325828,1
325918,325918,1
325922,325922,1
325978,325978,1
326128,326128,1
326132,326132,1
326139,326139,1
326158,326158,1
326199,326199,1
326252,326252,1
326285,326285,1
326338,326338,1
326342,326342,1
326344,326344,1
326464,326464,1
326488,326488,1
326548,326548,1
326552,326552,1
326559,326559,1
326582,326582,1
326608,326608,1
326661,326661,1
326758,326758,1
326762,326762,1
326818,326818,1
326871,326871,1
326912,326912,1
326968,326968,1
326972,326972,1
327148,327148,1
327171,327171,1
327178,327178,1
327182,327182,1
327242,327242,1
327291,327291,1
327388,327388,1
327392,327392,1
327478,327478,1
327501,327501,1
327572,327572,1
327596,327596,1
327598,327598,1
327602,327602,1
327604,327604,1
327808,327808,1
327812,327812,1
327831,327831,1
327849,327849,1
327902,327902,1
328018,328018,1
328022,328022,1
328078,328078,1
328138,328138,1
328190,328190,1
328221,328221,1
328228,328228,1
328232,328232,1
328292,328292,1
328402,328402,1
328419,328419,1
328438,328438,1
328442,328442,1
328468,328468,1
328539,328539,1
328562,328562,1
328648,328648,1
328652,328652,1
328798,328798,1
328858,328858,1
328862,328862,1
328869,328869,1
328892,328892,1
329068,329068,1
329072,329072,1
329085,329085,1
329128,329128,1
329151,329151,1
329199,329199,1
329222,329222,1
329276,329276,1
329278,329278,1
329282,329282,1
329284,329284,1
329319,329319,1
329379,329379,1
329391,329391,1
329458,329458,1
329481,329481,1
329488,329488,1
329492,329492,1
329494,329494,1
329529,329529,1
329552,329552,1
329601,329601,1
329698,329698,1
329702,329702,1
329709,329709,1
329788,329788,1
329882,329882,1
329908,329908,1
329912,329912,1
329931,329931,1
330118,330118,1
330122,330122,1
330171,330171,1
330212,330212,1
330328,330328,1
330332,330332,1
330448,330448,1
330538,330538,1
330542,330542,1
330628,330628,1
330748,330748,1
330752,330752,1
330778,330778,1
330872,330872,1
330958,330958,1
330962,330962,1
331071,331071,1
331108,331108,1
331166,331166,1
331168,331168,1
331172,331172,1
331179,331179,1
331202,331202,1
331269,331269,1
331378,331378,1
331382,331382,1
331424,331424,1
331438,331438,1
331532,331532,1
331588,331588,1
331592,331592,1
331648,331648,1
331678,331678,1
331712,331712,1
331768,331768,1
331791,331791,1
331798,331798,1
331802,331802,1
331862,331862,1
332008,332008,1
332012,332012,1
332068,332068,1
332098,332098,1
332121,332121,1
332192,332192,1
332211,332211,1
332218,332218,1
332222,332222,1
332248,332248,1
332372,332372,1
332421,332421,1
332428,332428,1
332432,332432,1
332434,332434,1
332458,332458,1
332470,332470,1
332492,332492,1
332522,332522,1
332638,332638,1
332642,332642,1
332758,332758,1
332829,332829,1
332848,332848,1
332852,332852,1
332949,332949,1
333058,333058,1
333062,333062,1
333088,333088,1
333111,333111,1
333159,333159,1
333182,333182,1
333268,333268,1
333272,333272,1
333418,333418,1
333478,333478,1
333482,333482,1
333489,333489,1
333512,333512,1
333688,333688,1
333692,333692,1
333699,333699,1
333748,333748,1
333771,333771,1
333842,333842,1
333898,333898,1
333902,333902,1
333969,333969,1
333999,333999,1
334052,334052,1
334071,334071,1
334078,334078,1
334082,334082,1
334101,334101,1
334108,334108,1
334112,334112,1
334138,334138,1
334172,334172,1
334196,334196,1
334318,334318,1
334322,334322,1
334408,334408,1
334479,334479,1
334502,334502,1
334528,334528,1
334532,334532,1
334563,334563,1
334641,334641,1
334708,334708,1
334738,334738,1
334742,334742,1
334832,334832,1
334839,334839,1
334851,334851,1
334869,334869,1
334922,334922,1
334948,334948,1
334952,334952,1
335068,335068,1
335098,335098,1
335158,335158,1
335162,335162,1
335222,335222,1
335368,335368,1
335372,335372,1
335398,335398,1
335492,335492,1
335578,335578,1
335582,335582,1
335728,335728,1
335788,335788,1
335792,335792,1
335799,335799,1
335822,335822,1
335998,335998,1
336002,336002,1
336058,336058,1
336152,336152,1
336208,336208,1
336212,336212,1
336238,336238,1
336388,336388,1
336411,336411,1
336418,336418,1
336422,336422,1
336482,336482,1
336519,336519,1
336531,336531,1
336626,336626,1
336628,336628,1
336632,336632,1
336718,336718,1
336729,336729,1
336741,336741,1
336801,336801,1
336807,336807,1
336812,336812,1
336838,336838,1
336842,336842,1
337048,337048,1
337052,337052,1
337119,337119,1
337142,337142,1
337220,337220,1
337258,337258,1
337262,337262,1
337378,337378,1
337468,337468,1
337472,337472,1
337581,337581,1
337678,337678,1
337682,337682,1
337708,337708,1
337768,337768,1
337802,337802,1
337888,337888,1
337892,337892,1
338038,338038,1
338098,338098,1
338102,338102,1
338109,338109,1
338132,338132,1
338211,338211,1
338264,338264,1
338278,338278,1
338308,338308,1
338312,338312,1
338342,338342,1
338368,338368,1
338462,338462,1
338476,338476,1
338518,338518,1
338522,338522,1
338566,338566,1
338679,338679,1
338698,338698,1
338721,338721,1
338728,338728,1
338732,338732,1
338792,338792,1
338852,338852,1
338938,338938,1
338942,338942,1
338944,338944,1
339028,339028,1
339058,339058,1
339088,339088,1
339122,339122,1
339148,339148,1
339152,339152,1
339249,339249,1
339334,339334,1
339358,339358,1
339362,339362,1
339452,339452,1
339459,339459,1
339568,339568,1
339572,339572,1
339658,339658,1
339669,339669,1
339688,339688,1
339778,339778,1
339782,339782,1
339862,339862,1
339988,339988,1
339992,339992,1
340018,340018,1
340089,340089,1
340112,340112,1
340198,340198,1
340202,340202,1
340251,340251,1
340311,340311,1
340348,340348,1
340408,340408,1
340412,340412,1
340419,340419,1
340442,340442,1
340618,340618,1
340622,340622,1
340678,340678,1
340682,340682,1
340701,340701,1
340772,340772,1
340828,340828,1
340832,340832,1
341008,341008,1
341031,341031,1
341038,341038,1
341042,341042,1
341102,341102,1
341194,341194,1
341246,341246,1
341248,341248,1
341252,341252,1
341338,341338,1
341409,341409,1
341432,341432,1
341458,341458,1
341462,341462,1
341552,341552,1
341668,341668,1
341672,341672,1
341728,341728,1
341739,341739,1
341762,341762,1
341781,341781,1
341852,341852,1
341878,341878,1
341882,341882,1
341998,341998,1
342052,342052,1
342062,342062,1
342088,342088,1
342092,342092,1
342189,342189,1
342298,342298,1
342302,342302,1
342328,342328,1
342422,342422,1
342508,342508,1
342512,342512,1
342519,342519,1
342598,342598,1
342632,342632,1
342658,342658,1
342718,342718,1
342722,342722,1
342729,342729,1
342752,342752,1
342928,342928,1
342932,342932,1
342962,342962,1
342988,342988,1
343041,343041,1
343082,343082,1
343131,343131,1
343138,343138,1
343142,343142,1
343318,343318,1
343341,343341,1
343348,343348,1
343352,343352,1
343412,343412,1
343431,343431,1
343498,343498,1
343558,343558,1
343562,343562,1
343648,343648,1
343659,343659,1
343742,343742,1
343768,343768,1
343772,343772,1
343936,343936,1
343978,343978,1
343982,343982,1
344072,344072,1
344121,344121,1
344188,344188,1
344192,344192,1
344308,344308,1
344331,344331,1
344398,344398,1
344402,344402,1
344482,344482,1
344608,344608,1
344612,344612,1
344638,344638,1
344732,344732,1
344816,344816,1
344818,344818,1
344822,344822,1
344912,344912,1
344919,344919,1
344968,344968,1
344991,344991,1
345028,345028,1
345032,345032,1
345039,345039,1
345062,345062,1
345074,345074,1
345208,345208,1
345238,345238,1
345242,345242,1
345298,345298,1
345309,345309,1
345351,345351,1
345362,345362,1
345392,345392,1
345448,345448,1
345452,345452,1
345628,345628,1
345651,345651,1
345658,345658,1
345662,345662,1
345699,345699,1
345722,345722,1
345771,345771,1
345868,345868,1
345872,345872,1
345928,345928,1
345958,345958,1
346052,346052,1
346078,346078,1
346082,346082,1
346089,346089,1
346208,346208,1
346288,346288,1
346292,346292,1
346311,346311,1
346382,346382,1
346420,346420,1
346498,346498,1
346502,346502,1
346586,346586,1
346618,346618,1
346708,346708,1
346712,346712,1
346821,346821,1
346918,346918,1
346922,346922,1
346948,346948,1
347031,347031,1
347042,347042,1
347128,347128,1
347132,347132,1
347134,347134,1
347192,347192,1
347229,347229,1
347278,347278,1
347301,347301,1
347338,347338,1
347342,347342,1
347344,347344,1
347349,347349,1
347372,347372,1
347546,347546,1
347548,347548,1
347552,347552,1
347608,347608,1
347638,347638,1
347649,347649,1
347702,347702,1
347758,347758,1
347762,347762,1
347938,347938,1
347961,347961,1
347968,347968,1
347972,347972,1
348009,348009,1
348032,348032,1
348081,348081,1
348171,348171,1
348178,348178,1
348182,348182,1
348268,348268,1
348362,348362,1
348388,348388,1
348392,348392,1
348501,348501,1
348598,348598,1
348602,348602,1
348692,348692,1
348735,348735,1
348784,348784,1
348808,348808,1
348812,348812,1
348921,348921,1
348928,348928,1
349018,349018,1
349022,349022,1
349100,349100,1
349226,349226,1
349228,349228,1
349232,349232,1
349258,349258,1
349281,349281,1
349352,349352,1
349438,349438,1
349442,349442,1
349472,349472,1
349588,349588,1
349618,349618,1
349648,349648,1
349652,349652,1
349659,349659,1
349682,349682,1
349858,349858,1
349862,349862,1
349918,349918,1
349941,349941,1
349989,349989,1
350008,350008,1
350012,350012,1
350015,350015,1
350042,350042,1
350061,350061,1
350068,350068,1
350072,350072,1
350079,350079,1
350248,350248,1
350271,350271,1
350278,350278,1
350282,350282,1
350342,350342,1
350373,350373,1
350379,350379,1
350432,350432,1
350488,350488,1
350492,350492,1
350578,350578,1
350672,350672,1
350679,350679,1
350698,350698,1
350702,350702,1
350788,350788,1
350799,350799,1
350908,350908,1
350912,350912,1
351002,351002,1
351118,351118,1
351122,351122,1
351231,351231,1
351238,351238,1
351309,351309,1
351328,351328,1
351332,351332,1
351538,351538,1
351542,351542,1
351568,351568,1
351662,351662,1
351748,351748,1
351752,351752,1
351898,351898,1
351958,351958,1
351962,351962,1
351969,351969,1
351992,351992,1
352011,352011,1
352168,352168,1
352172,352172,1
352214,352214,1
352228,352228,1
352299,352299,1
352322,352322,1
352371,352371,1
352378,352378,1
352382,352382,1
352491,352491,1
352558,352558,1
352581,352581,1
352588,352588,1
352592,352592,1
352652,352652,1
352719,352719,1
352768,352768,1
352772,352772,1
352798,352798,1
352802,352802,1
352888,352888,1
352982,352982,1
353008,353008,1
353012,353012,1
353043,353043,1
353109,353109,1
353218,353218,1
353222,353222,1
353312,353312,1
353428,353428,1
353432,353432,1
353548,353548,1
353571,353571,1
353578,353578,1
353638,353638,1
353642,353642,1
353792,353792,1
353848,353848,1
353852,353852,1
353878,353878,1
353908,353908,1
353961,353961,1
353972,353972,1
354058,354058,1
354062,354062,1
354064,354064,1
354159,354159,1
354208,354208,1
354268,354268,1
354272,354272,1
354274,354274,1
354279,354279,1
354302,354302,1
354369,354369,1
354478,354478,1
354482,354482,1
354538,354538,1
354579,354579,1
354598,354598,1
354632,354632,1
354688,354688,1
354692,354692,1
354776,354776,1
354812,354812,1
354849,354849,1
354868,354868,1
354891,354891,1
354898,354898,1
354902,354902,1
354962,354962,1
355011,355011,1
355041,355041,1
355048,355048,1
355108,355108,1
355112,355112,1
355131,355131,1
355198,355198,1
355209,355209,1
355292,355292,1
355308,355308,1
355318,355318,1
355322,355322,1
355528,355528,1
355532,355532,1
355551,355551,1
355618,355618,1
355622,355622,1
355736,355736,1
355738,355738,1
355742,355742,1
355779,355779,1
355839,355839,1
355858,355858,1
355881,355881,1
355948,355948,1
355952,355952,1
356061,356061,1
356151,356151,1
356158,356158,1
356162,356162,1
356188,356188,1
356259,356259,1
356282,356282,1
356368,356368,1
356372,356372,1
356494,356494,1
356518,356518,1
356578,356578,1
356582,356582,1
356589,356589,1
356612,356612,1
356619,356619,1
356691,356691,1
356758,356758,1
356788,356788,1
356792,356792,1
356794,356794,1
356799,356799,1
356848,356848,1
356919,356919,1
356942,356942,1
356954,356954,1
356998,356998,1
357002,357002,1
357178,357178,1
357201,357201,1
357206,357206,1
357208,357208,1
357212,357212,1
357272,357272,1
357328,357328,1
357418,357418,1
357422,357422,1
357452,357452,1
357489,357489,1
357508,357508,1
357542,357542,1
357602,357602,1
357628,357628,1
357632,357632,1
357658,357658,1
357838,357838,1
357842,357842,1
357861,357861,1
357872,357872,1
357932,357932,1
357939,357939,1
358048,358048,1
358052,358052,1
358168,358168,1
358208,358208,1
358220,358220,1
358258,358258,1
358262,358262,1
358468,358468,1
358472,358472,1
358474,358474,1
358498,358498,1
358569,358569,1
358592,358592,1
358622,358622,1
358641,358641,1
358678,358678,1
358682,358682,1
358738,358738,1
358779,358779,1
358828,358828,1
358846,358846,1
358888,358888,1
358892,358892,1
358899,358899,1
358922,358922,1
358978,358978,1
359001,359001,1
359098,359098,1
359102,359102,1
359115,359115,1
359158,359158,1
359252,359252,1
359272,359272,1
359308,359308,1
359312,359312,1
359349,359349,1
359421,359421,1
359488,359488,1
359511,359511,1
359518,359518,1
359522,359522,1
359582,359582,1
359631,359631,1
359728,359728,1
359732,359732,1
359811,359811,1
359818,359818,1
359912,359912,1
359938,359938,1
359942,359942,1
360148,360148,1
360152,360152,1
360242,360242,1
360302,360302,1
360358,360358,1
360362,360362,1
360369,360369,1
360440,360440,1
360478,360478,1
360568,360568,1
360572,360572,1
360748,360748,1
360778,360778,1
360782,360782,1
360808,360808,1
360872,360872,1
360902,360902,1
360981,360981,1
360988,360988,1
360992,360992,1
360994,360994,1
361048,361048,1
361138,361138,1
361161,361161,1
361198,361198,1
361202,361202,1
361209,361209,1
361228,361228,1
361232,361232,1
361281,361281,1
361299,361299,1
361318,361318,1
361408,361408,1
361412,361412,1
361442,361442,1
361454,361454,1
361468,361468,1
361509,361509,1
361562,361562,1
361618,361618,1
361622,361622,1
361671,361671,1
361738,361738,1
361798,361798,1
361821,361821,1
361828,361828,1
361832,361832,1
361869,361869,1
361892,361892,1
362038,362038,1
362042,362042,1
362128,362128,1
362151,362151,1
362222,362222,1
362248,362248,1
362252,362252,1
362254,362254,1
362428,362428,1
362458,362458,1
362462,362462,1
362500,362500,1
362522,362522,1
362529,362529,1
362552,362552,1
362668,362668,1
362672,362672,1
362788,362788,1
362859,362859,1
362878,362878,1
362882,362882,1
363088,363088,1
363092,363092,1
363118,363118,1
363201,363201,1
363212,363212,1
363214,363214,1
363298,363298,1
363302,363302,1
363321,363321,1
363380,363380,1
363448,363448,1
363508,363508,1
363512,363512,1
363519,363519,1
363542,363542,1
363718,363718,1
363722,363722,1
363778,363778,1
363819,363819,1
363872,363872,1
363928,363928,1
363932,363932,1
363939,363939,1
364029,364029,1
364108,364108,1
364131,364131,1
364138,364138,1
364142,364142,1
364202,364202,1
364226,364226,1
364292,364292,1
364348,364348,1
364352,364352,1
364438,364438,1
364498,364498,1
364532,364532,1
364558,364558,1
364562,364562,1
364768,364768,1
364772,364772,1
364862,364862,1
364881,364881,1
364978,364978,1
364982,364982,1
364984,364984,1
365079,365079,1
365098,365098,1
365188,365188,1
365192,365192,1
365308,365308,1
365398,365398,1
365402,365402,1
365428,365428,1
365451,365451,1
365522,365522,1
365589,365589,1
365608,365608,1
365612,365612,1
365614,365614,1
365758,365758,1
365818,365818,1
365822,365822,1
365829,365829,1
365852,365852,1
365979,365979,1
365984,365984,1
366028,366028,1
366032,366032,1
366051,366051,1
366088,366088,1
366182,366182,1
366212,366212,1
366238,366238,1
366242,366242,1
366351,366351,1
366418,366418,1
366441,366441,1
366448,366448,1
366452,366452,1
366512,366512,1
366656,366656,1
366658,366658,1
366662,366662,1
366748,366748,1
366759,366759,1
366771,366771,1
366842,366842,1
366868,366868,1
366872,366872,1
366891,366891,1
366958,366958,1
366981,366981,1
367078,367078,1
367082,367082,1
367142,367142,1
367149,367149,1
367172,367172,1
367288,367288,1
367292,367292,1
367408,367408,1
367498,367498,1
367502,367502,1
367509,367509,1
367592,367592,1
367611,367611,1
367708,367708,1
367712,367712,1
367738,367738,1
367832,367832,1
367858,367858,1
367918,367918,1
367922,367922,1
367924,367924,1
367948,367948,1
368068,368068,1
368072,368072,1
368121,368121,1
368128,368128,1
368132,368132,1
368139,368139,1
368162,368162,1
368294,368294,1
368338,368338,1
368342,368342,1
368349,368349,1
368398,368398,1
368492,368492,1
368506,368506,1
368548,368548,1
368552,368552,1
368649,368649,1
368728,368728,1
368751,368751,1
368758,368758,1
368762,368762,1
368822,368822,1
368968,368968,1
368972,368972,1
369028,369028,1
369058,369058,1
369152,369152,1
369178,369178,1
369182,369182,1
369386,369386,1
369388,369388,1
369392,369392,1
369422,369422,1
369482,369482,1
369489,369489,1
369598,369598,1
369602,369602,1
369694,369694,1
369718,369718,1
369808,369808,1
369812,369812,1
369865,369865,1
369951,369951,1
370018,370018,1
370022,370022,1
370048,370048,1
370112,370112,1
370142,370142,1
370228,370228,1
370232,370232,1
370234,370234,1
370341,370341,1
370378,370378,1
370438,370438,1
370442,370442,1
370449,370449,1
370472,370472,1
370562,370562,1
370648,370648,1
370652,370652,1
370708,370708,1
370731,370731,1
370779,370779,1
370802,370802,1
370858,370858,1
370862,370862,1
371038,371038,1
371061,371061,1
371068,371068,1
371072,371072,1
371132,371132,1
371278,371278,1
371282,371282,1
371368,371368,1
371439,371439,1
371462,371462,1
371488,371488,1
371492,371492,1
371698,371698,1
371702,371702,1
371792,371792,1
371908,371908,1
371912,371912,1
372028,372028,1
372118,372118,1
372122,372122,1
372148,372148,1
372219,372219,1
372272,372272,1
372309,372309,1
372328,372328,1
372332,372332,1
372358,372358,1
372381,372381,1
372452,372452,1
372538,372538,1
372542,372542,1
372609,372609,1
372688,372688,1
372746,372746,1
372748,372748,1
372752,372752,1
372759,372759,1
372782,372782,1
372842,372842,1
372958,372958,1
372962,372962,1
373018,373018,1
373042,373042,1
373071,373071,1
373112,373112,1
373168,373168,1
373172,373172,1
373219,373219,1
373348,373348,1
373371,373371,1
373378,373378,1
373382,373382,1
373412,373412,1
373442,373442,1
373461,373461,1
373468,373468,1
373479,373479,1
373588,373588,1
373592,373592,1
373678,373678,1
373682,373682,1
373749,373749,1
373772,373772,1
373798,373798,1
373802,373802,1
373858,373858,1
373911,373911,1
374008,374008,1
374012,374012,1
374102,374102,1
374218,374218,1
374222,374222,1
374338,374338,1
374428,374428,1
374432,374432,1
374488,374488,1
374512,374512,1
374559,374559,1
374578,374578,1
374612,374612,1
374638,374638,1
374642,374642,1
374668,374668,1
374702,374702,1
374762,374762,1
374846,374846,1
374848,374848,1
374852,374852,1
374949,374949,1
