n,prime_count,uncovered_measure,uncovered_measure_times_log_n,random_arc_baseline,max_uncovered_gap,complete_scale_1_over_n,complete_scale_1_over_pi_n,complete_numeric_1e_9,branch1_uncovered_measure,branch1_max_uncovered_gap,branch1_exposed_gap_estimate,gap_fill_ratio,gap_fill_drop,uncovered_component_count,gap_p50,gap_p90,gap_p99
23810,2647,0.03665774535956068,0.3694316600885541,0.07634002836410136,0.0012994906664906547,False,False,False,0.9285603207401343,0.00537478027528715,0.005374780275287038,0.24177558894186216,0.004075289608796495,118,0.00022281823651482124,0.0007490254273876561,0.0011567502028149413
24142,2688,0.04079943196828728,0.41173596791307837,0.07620963034619296,0.0018131365824378687,False,False,False,0.9284365250268036,0.005450869519477264,0.005450869519477263,0.3326325416447957,0.003637732937039395,106,0.00033243596647652973,0.0007835160339262903,0.001511987995484643
24478,2716,0.01833230536910424,0.18525766249888428,0.07612192898141036,0.00121957972458131,False,False,False,0.9286841417579116,0.005241608446174273,0.0052416084461744195,0.23267280208071486,0.004022028721592963,42,0.00035714028620642546,0.000939511961681405,0.0011528288214242826
24819,2744,0.016457097180125252,0.16653536938577954,0.07603550625492386,0.001301214321670796,False,False,False,0.929090303033184,0.005315710995397849,0.005315710995397884,0.24478650603792054,0.004014496673727053,58,0.000190497646009688,0.000604956727514272,0.0011019975840017742
25165,2777,0.036178873822288196,0.3666081049924375,0.07593517926168357,0.0017789682815066987,False,False,False,0.9294504735946147,0.0053909000922641725,0.005390900092264319,0.3299946671353603,0.003611931810757474,81,0.00032612868805981243,0.0010062547627064378,0.0016320325053403866
25516,2810,0.041412468790267054,0.4202148463692339,0.07583631525567161,0.0016177357132264314,False,False,False,0.9297269420576889,0.005467175736773022,0.005467175736773058,0.2958997096700779,0.003849440023546591,120,0.000260423022485079,0.0007250321960446731,0.0013378271856335701
25872,2846,0.07721728493791336,0.7845983909285232,0.07573010748008345,0.002519191712468949,False,False,False,0.9297258631555729,0.0045974769624309575,0.004597476962431044,0.5479509159164777,0.0020782852499620086,231,0.00026053869734371515,0.0006563251861149144,0.0011305673420055839
26232,2882,0.053948381871844364,0.5489105064087009,0.07562551668559794,0.002863083705680558,False,False,False,0.9298799082422867,0.00466243438642322,0.004662434386423418,0.6140748519738353,0.0017993506807426618,154,0.00027128540339327323,0.0006984783264407937,0.0013197898725707945
26598,2918,0.07332676051111736,0.7470963944920891,0.07552247886503759,0.0016340310491481103,False,False,False,0.9299556062055999,0.0047284744341486995,0.004728474434148897,0.34557256719995283,0.0030944433850005892,236,0.0002449561810479173,0.00069377176872229,0.0011980631597443042
26969,2958,0.10937573388166343,1.1158997273935716,0.07540979142029151,0.001704108324448117,False,False,False,0.929880839799649,0.0047954166683185084,0.004795416668318595,0.35536188871897445,0.0030913083438703914,396,0.00022015133425193692,0.0006017670101626342,0.0010759706449913248
27345,2991,0.03813697144862599,0.3896183209802676,0.0753181849798674,0.0012820792986517615,False,False,False,0.9298436823559904,0.004863261088932647,0.004863261088932733,0.26362543059211796,0.003581181790280885,111,0.00024304082652837344,0.0007663362203784718,0.0012560299371878196
27726,3022,0.1089901018576126,1.1149824616881148,0.07523343268323132,0.0018869173189505206,False,False,False,0.9303903504378274,0.004932007695991114,0.004932007695991312,0.38258604512808536,0.0030450903770405935,309,0.000272488759651468,0.0007814276973114873,0.0013256343208907734
28112,3068,0.011214375329180293,0.11487952045616298,0.07510952431546744,0.0006624073188659096,False,False,False,0.9301758259446946,0.005001656489493911,0.005001656489494109,0.13243758747873044,0.004339249170628001,42,0.00022482225266026723,0.0005546369639824744,0.0006608127448500733
28504,3100,0.043553210986815416,0.4467601149119063,0.07502471681989686,0.0014312178970045109,False,False,False,0.930317640543435,0.005021238063906197,0.005021238063906223,0.285032870138628,0.0035900201669016862,124,0.0002794493939324849,0.000808242717959895,0.001278823710014169
28902,3146,0.1157294555835745,1.1887343228953493,0.0749045157201388,0.0019362713675503684,False,False,False,0.9301054965297347,0.005092238451460673,0.00509223845146081,0.38023972875719564,0.003155967083910305,315,0.00028572606730581374,0.000759472832094188,0.001542219959382873
29304,3184,0.11085901822920174,1.140238137709059,0.07480680501508276,0.001861592947198898,False,False,False,0.9301739226928368,0.005163952410749517,0.005163952410749765,0.36049769616848554,0.0033023594635506193,326,0.0002558826126874969,0.0007619260286781948,0.0013944294498111354
29713,3221,0.06435640652592213,0.6628285080926333,0.07471302004822435,0.0019729247621099733,False,False,False,0.9306138523387414,0.005236915120573338,0.005236915120573253,0.37673414914809183,0.0032639903584633645,219,0.0001947690534575136,0.0006553270768203891,0.0013832307650185588
30127,3258,0.09349276821537614,0.9642074723066973,0.07462070831155287,0.0015080897994068643,False,False,False,0.9306484031653709,0.005310769795064729,0.005310769795064866,0.28396821131436056,0.003802679995657865,350,0.00018828181192308974,0.0005958784204193245,0.0013530640010253362
30547,3297,0.03632906276869756,0.3751710217365663,0.07452481485423414,0.0014318200080382093,False,False,False,0.9309445012362103,0.00538569482715745,0.005385694827157698,0.26585613444308703,0.003953874819119241,174,0.00014818856488069132,0.0004469673061817869,0.0008495245212690325
30973,3338,0.0736483147590829,0.7615877323228983,0.07442556215078146,0.00255397516496092,False,False,False,0.9312380847299451,0.005461690216851611,0.005461690216851748,0.4676162622846738,0.0029077150518906913,206,0.0002481859214194526,0.0007702786899002612,0.0020489604776320436
31405,3385,0.048240943958202345,0.49952158275455805,0.0743135291022567,0.0017763272866552215,False,False,False,0.9312059904235198,0.0049877454254655396,0.004987745425465499,0.3561383220534807,0.003211418138810318,186,0.00019888978713551025,0.0005691366422129474,0.0011548509666686616
31842,3420,0.0726277405410905,0.7530437383694614,0.07423135234009326,0.0016197391019817653,False,False,False,0.9316803629156036,0.005058010782236999,0.005058010782236958,0.32023243360216913,0.0034382716802552338,230,0.00022959726658317026,0.0006579856808547889,0.0013264035406478122
32286,3461,0.08523249750868744,0.8849169427627611,0.07413650228263911,0.0011986131874381356,False,False,False,0.931835095278387,0.00567199345744418,0.00567199345744414,0.2113213275775242,0.004473380270006044,298,0.0002065195478666848,0.0006445431854614105,0.0010222753357553365
32736,3511,0.07510345753295777,0.7807928685334004,0.07402250704241906,0.0019489848368570706,False,False,False,0.9314643502723089,0.0043644486162438545,0.004364448616243716,0.4465592353644003,0.002415463779386784,250,0.00022195870305380394,0.0006547692337133924,0.0011643867333221074
33193,3557,0.057938208961398355,0.603142218241352,0.07391930316648399,0.0009895934888142222,False,False,False,0.9313437495754523,0.00442608802921074,0.004426088029210823,0.22358197177354525,0.0034364945403965175,275,0.00016502446398597437,0.000500701886654553,0.0007916798876909227
33655,3607,0.0333988342048315,0.3481466727236834,0.07380889760962914,0.0011286767212319582,False,False,False,0.9311666729414361,0.004488401834004452,0.004488401834004313,0.2514651679983336,0.0033597251127724936,154,0.00017666111257348682,0.0004748881577853692,0.0009358975186998417
34124,3645,0.04562813694822371,0.47625537060466316,0.07372613929260657,0.0011635136945244429,False,False,False,0.9316377287747661,0.004551659787355611,0.004551659787355583,0.25562404680522316,0.003388146092831168,179,0.00018404933778071175,0.0005858256997825608,0.0009314151643947197
34600,3695,0.07318962763995718,0.7649493680973829,0.07361891217254012,0.0018761244755373108,False,False,False,0.9314043341469589,0.004615861889264328,0.004615861889264189,0.4064516054739077,0.002739737413727017,209,0.00027321855073259016,0.0007859324761449128,0.00128830719745362
35082,3739,0.031288363697221766,0.32744660114795776,0.07352595927553707,0.0016462083399441108,False,False,False,0.9317482182875643,0.004680873261365015,0.004680873261364987,0.35168829575702953,0.0030346649214209043,108,0.00018299723237130694,0.0006428590727491689,0.0011256593415027401
