start,stop,length
105632,105632,1
105718,105718,1
105812,105812,1
105838,105838,1
105842,105842,1
105965,105965,1
105968,105968,1
106048,106048,1
106052,106052,1
106119,106119,1
106142,106142,1
106161,106161,1
106180,106180,1
106221,106221,1
106233,106233,1
106258,106258,1
106262,106262,1
106378,106378,1
106468,106468,1
106472,106472,1
106678,106678,1
106682,106682,1
106689,106689,1
106701,106701,1
106708,106708,1
106802,106802,1
106888,106888,1
106892,106892,1
106952,106952,1
107038,107038,1
107061,107061,1
107098,107098,1
107102,107102,1
107109,107109,1
107132,107132,1
107306,107306,1
107308,107308,1
107312,107312,1
107325,107325,1
107368,107368,1
107409,107409,1
107462,107462,1
107518,107518,1
107522,107522,1
107668,107668,1
107698,107698,1
107715,107715,1
107721,107721,1
107728,107728,1
107732,107732,1
107792,107792,1
107818,107818,1
107829,107829,1
107938,107938,1
107942,107942,1
108028,108028,1
108039,108039,1
108122,108122,1
108148,108148,1
108152,108152,1
108261,108261,1
108358,108358,1
108362,108362,1
108452,108452,1
108530,108530,1
108568,108568,1
108572,108572,1
108598,108598,1
108632,108632,1
108688,108688,1
108711,108711,1
108778,108778,1
108782,108782,1
108831,108831,1
108932,108932,1
108988,108988,1
108992,108992,1
109018,109018,1
109041,109041,1
109112,109112,1
109198,109198,1
109202,109202,1
109288,109288,1
109348,109348,1
109378,109378,1
109408,109408,1
109412,109412,1
109419,109419,1
109442,109442,1
109502,109502,1
109532,109532,1
109618,109618,1
109622,109622,1
109678,109678,1
109731,109731,1
109749,109749,1
109768,109768,1
109772,109772,1
109821,109821,1
109826,109826,1
109828,109828,1
109832,109832,1
109948,109948,1
110008,110008,1
110031,110031,1
110036,110036,1
110038,110038,1
110042,110042,1
110079,110079,1
110102,110102,1
110139,110139,1
110246,110246,1
110248,110248,1
110252,110252,1
110338,110338,1
110432,110432,1
110458,110458,1
110462,110462,1
110588,110588,1
110601,110601,1
110668,110668,1
110672,110672,1
110762,110762,1
110800,110800,1
110871,110871,1
110878,110878,1
110882,110882,1
110991,110991,1
110998,110998,1
111088,111088,1
111092,111092,1
111212,111212,1
111298,111298,1
111302,111302,1
111328,111328,1
111381,111381,1
111422,111422,1
111508,111508,1
111512,111512,1
111609,111609,1
111658,111658,1
111718,111718,1
111722,111722,1
111729,111729,1
111752,111752,1
111928,111928,1
111932,111932,1
111974,111974,1
111988,111988,1
112059,112059,1
112082,112082,1
112138,112138,1
112142,112142,1
112186,112186,1
112318,112318,1
112341,112341,1
112348,112348,1
112352,112352,1
112412,112412,1
112461,112461,1
112558,112558,1
112562,112562,1
112648,112648,1
112742,112742,1
112768,112768,1
112772,112772,1
112798,112798,1
112858,112858,1
112869,112869,1
112922,112922,1
112978,112978,1
112982,112982,1
113049,113049,1
113072,113072,1
113188,113188,1
113192,113192,1
113282,113282,1
113301,113301,1
113308,113308,1
113331,113331,1
113368,113368,1
113398,113398,1
113402,113402,1
113480,113480,1
113608,113608,1
113612,113612,1
113614,113614,1
113638,113638,1
113721,113721,1
113728,113728,1
113732,113732,1
113818,113818,1
113822,113822,1
113824,113824,1
113858,113858,1
113968,113968,1
114028,114028,1
114032,114032,1
114039,114039,1
114062,114062,1
114111,114111,1
114238,114238,1
114242,114242,1
114298,114298,1
114321,114321,1
114392,114392,1
114404,114404,1
114429,114429,1
114448,114448,1
114452,114452,1
114536,114536,1
114628,114628,1
114651,114651,1
114658,114658,1
114662,114662,1
114722,114722,1
114868,114868,1
114872,114872,1
114958,114958,1
115052,115052,1
115078,115078,1
115082,115082,1
115179,115179,1
115288,115288,1
115292,115292,1
115382,115382,1
115408,115408,1
115498,115498,1
115502,115502,1
115528,115528,1
115599,115599,1
115618,115618,1
115689,115689,1
115708,115708,1
115712,115712,1
115918,115918,1
115922,115922,1
115948,115948,1
116042,116042,1
116128,116128,1
116132,116132,1
116254,116254,1
116278,116278,1
116338,116338,1
116342,116342,1
116344,116344,1
116349,116349,1
116372,116372,1
116428,116428,1
116432,116432,1
116451,116451,1
116548,116548,1
116552,116552,1
116608,116608,1
116631,116631,1
116702,116702,1
116716,116716,1
116751,116751,1
116758,116758,1
116762,116762,1
116788,116788,1
116871,116871,1
116938,116938,1
116961,116961,1
116966,116966,1
116968,116968,1
116972,116972,1
117032,117032,1
117178,117178,1
117182,117182,1
117268,117268,1
117362,117362,1
117388,117388,1
117392,117392,1
117568,117568,1
117598,117598,1
117602,117602,1
117621,117621,1
117692,117692,1
117808,117808,1
117812,117812,1
117928,117928,1
117958,117958,1
117980,117980,1
118011,118011,1
118018,118018,1
118022,118022,1
118168,118168,1
118192,118192,1
118197,118197,1
118228,118228,1
118232,118232,1
118258,118258,1
118262,118262,1
118329,118329,1
118352,118352,1
118438,118438,1
118442,118442,1
118502,118502,1
118588,118588,1
118648,118648,1
118652,118652,1
118659,118659,1
118682,118682,1
118749,118749,1
118761,118761,1
118791,118791,1
118858,118858,1
118862,118862,1
118911,118911,1
118918,118918,1
118971,118971,1
119012,119012,1
119068,119068,1
119072,119072,1
119181,119181,1
119192,119192,1
119248,119248,1
119271,119271,1
119278,119278,1
119282,119282,1
119342,119343,2
119372,119372,1
119391,119391,1
119488,119488,1
119492,119492,1
119578,119578,1
119672,119672,1
119698,119698,1
119702,119702,1
119762,119762,1
119830,119830,1
119871,119871,1
119908,119908,1
119912,119912,1
119931,119931,1
119942,119942,1
120002,120002,1
120118,120118,1
120122,120122,1
120164,120164,1
120200,120200,1
120238,120238,1
120261,120261,1
120328,120328,1
120332,120332,1
120441,120441,1
120538,120538,1
120542,120542,1
120568,120568,1
120662,120662,1
120669,120669,1
120722,120722,1
120748,120748,1
120752,120752,1
120898,120898,1
120951,120951,1
120958,120958,1
120962,120962,1
120969,120969,1
120992,120992,1
121053,121053,1
121059,121059,1
121078,121078,1
121112,121112,1
121168,121168,1
121172,121172,1
121228,121228,1
121251,121251,1
121262,121262,1
121299,121299,1
121322,121322,1
121348,121348,1
121378,121378,1
121382,121382,1
121414,121414,1
121558,121558,1
121581,121581,1
121588,121588,1
121592,121592,1
121652,121652,1
121742,121742,1
121796,121796,1
121798,121798,1
121802,121802,1
121888,121888,1
121911,121911,1
121982,121982,1
122008,122008,1
122012,122012,1
122218,122218,1
122222,122222,1
122260,122260,1
122312,122312,1
122319,122319,1
122428,122428,1
122432,122432,1
122548,122548,1
122619,122619,1
122638,122638,1
122642,122642,1
122762,122762,1
122812,122812,1
122848,122848,1
122852,122852,1
122878,122878,1
122972,122972,1
123058,123058,1
123062,123062,1
123208,123208,1
123219,123219,1
123268,123268,1
123272,123272,1
123279,123279,1
123302,123302,1
123332,123332,1
123399,123399,1
123477,123478,2
123482,123482,1
123538,123538,1
123591,123591,1
123632,123632,1
123688,123688,1
123692,123692,1
123789,123789,1
123868,123868,1
123891,123891,1
123898,123898,1
123902,123902,1
123962,123962,1
123986,123986,1
124011,124011,1
124108,124108,1
124112,124112,1
124198,124198,1
124292,124292,1
124318,124318,1
124322,124322,1
124521,124521,1
124528,124528,1
124532,124532,1
124622,124622,1
124641,124641,1
124738,124738,1
124742,124742,1
124744,124744,1
124768,124768,1
124778,124778,1
124858,124858,1
124948,124948,1
124952,124952,1
125151,125151,1
125158,125158,1
125162,125162,1
125188,125188,1
125282,125282,1
125290,125290,1
125368,125368,1
125372,125372,1
125402,125402,1
125469,125469,1
125518,125518,1
125541,125541,1
125578,125578,1
125582,125582,1
125589,125589,1
125612,125612,1
125758,125758,1
125788,125788,1
125792,125792,1
125848,125848,1
125889,125889,1
125908,125908,1
125942,125942,1
125998,125998,1
126002,126002,1
126178,126178,1
126201,126201,1
126208,126208,1
126212,126212,1
126272,126272,1
126416,126416,1
126418,126418,1
126422,126422,1
126508,126508,1
126519,126519,1
126548,126548,1
126584,126584,1
126602,126602,1
126628,126628,1
126632,126632,1
126838,126838,1
126842,126842,1
126909,126909,1
126932,126932,1
127048,127048,1
127052,127052,1
127138,127138,1
127168,127168,1
127258,127258,1
127262,127262,1
127299,127299,1
127345,127345,1
127371,127371,1
127406,127406,1
127468,127468,1
127472,127472,1
127474,127474,1
127498,127498,1
127581,127581,1
127592,127592,1
127618,127618,1
127678,127678,1
127682,127682,1
127742,127742,1
127761,127761,1
127779,127779,1
127828,127828,1
127888,127888,1
127892,127892,1
127899,127899,1
127922,127922,1
128098,128098,1
128102,128102,1
128115,128115,1
128158,128158,1
128188,128188,1
128252,128252,1
128266,128266,1
128308,128308,1
128312,128312,1
128319,128319,1
128488,128488,1
128511,128511,1
128518,128518,1
128522,128522,1
128582,128582,1
128721,128721,1
128728,128728,1
128732,128732,1
128812,128812,1
128818,128818,1
128882,128882,1
128912,128912,1
128938,128938,1
128942,128942,1
129148,129148,1
129152,129152,1
129178,129178,1
129242,129242,1
129249,129249,1
129358,129358,1
129362,129362,1
129392,129392,1
129452,129452,1
129459,129459,1
129478,129478,1
129530,129530,1
129568,129568,1
129572,129572,1
129574,129574,1
129778,129778,1
129782,129782,1
129808,129808,1
129902,129902,1
129988,129988,1
129992,129992,1
129994,129994,1
130022,130022,1
130101,130101,1
130138,130138,1
130198,130198,1
130202,130202,1
130209,130209,1
130232,130232,1
130408,130408,1
130412,130412,1
130468,130468,1
130491,130491,1
130562,130562,1
130618,130618,1
130622,130622,1
130784,130784,1
130798,130798,1
130802,130802,1
130821,130821,1
130828,130828,1
130832,130832,1
130892,130892,1
130922,130922,1
131038,131038,1
131042,131042,1
131128,131128,1
131151,131151,1
131199,131199,1
131222,131222,1
131248,131248,1
131252,131252,1
131271,131271,1
131458,131458,1
131462,131462,1
131552,131552,1
131608,131608,1
131668,131668,1
131672,131672,1
131788,131788,1
131878,131878,1
131882,131882,1
131968,131968,1
131979,131979,1
131991,131991,1
132088,132088,1
132092,132092,1
132118,132118,1
132189,132189,1
132212,132212,1
132238,132238,1
132291,132291,1
132298,132298,1
132302,132302,1
132369,132369,1
132448,132448,1
132508,132508,1
132512,132512,1
132519,132519,1
132542,132542,1
132718,132718,1
132722,132722,1
132748,132748,1
132778,132778,1
132812,132812,1
132831,132831,1
132872,132872,1
132928,132928,1
132932,132932,1
132934,132934,1
133029,133029,1
133108,133108,1
133131,133131,1
133138,133138,1
133142,133142,1
133168,133168,1
133202,133202,1
133281,133281,1
133292,133292,1
133348,133348,1
133352,133352,1
133438,133438,1
133532,133532,1
133558,133558,1
133562,133562,1
133564,133564,1
133730,133730,1
133768,133768,1
133772,133772,1
133862,133862,1
133929,133929,1
133978,133978,1
133982,133982,1
134098,134098,1
134188,134188,1
134192,134192,1
134272,134272,1
134278,134278,1
134362,134362,1
134372,134372,1
134391,134391,1
134396,134396,1
134398,134398,1
134402,134402,1
134428,134428,1
134522,134522,1
134608,134608,1
134612,134612,1
134709,134709,1
134721,134721,1
134728,134728,1
134758,134758,1
134781,134781,1
134818,134818,1
134822,134822,1
134829,134829,1
134852,134852,1
135028,135028,1
135032,135032,1
135088,135088,1
135152,135152,1
135182,135182,1
135238,135238,1
135242,135242,1
135418,135418,1
135441,135441,1
135448,135448,1
135452,135452,1
135459,135459,1
135489,135489,1
135512,135512,1
135561,135561,1
135658,135658,1
135662,135662,1
135722,135722,1
135748,135748,1
135771,135771,1
135808,135808,1
135842,135842,1
135868,135868,1
135872,135872,1
135998,135998,1
136017,136017,1
136022,136022,1
136078,136078,1
136082,136082,1
136108,136108,1
136172,136172,1
136288,136288,1
136292,136292,1
136408,136408,1
136498,136498,1
136502,136502,1
136509,136509,1
136532,136532,1
136599,136599,1
136701,136701,1
136708,136708,1
136712,136712,1
136731,136731,1
136738,136738,1
136761,136761,1
136832,136832,1
136918,136918,1
136922,136922,1
137019,137019,1
137068,137068,1
137128,137128,1
137132,137132,1
137139,137139,1
137162,137162,1
137338,137338,1
137342,137342,1
137398,137398,1
137432,137432,1
137439,137439,1
137492,137492,1
137548,137548,1
137552,137552,1
137728,137728,1
137751,137751,1
137758,137758,1
137762,137762,1
137822,137822,1
137878,137878,1
137901,137901,1
137968,137968,1
137972,137972,1
138058,138058,1
138062,138062,1
138129,138129,1
138152,138152,1
138178,138178,1
138182,138182,1
138219,138219,1
138291,138291,1
138308,138308,1
138388,138388,1
138392,138392,1
138428,138428,1
138448,138448,1
138482,138482,1
138525,138525,1
138572,138572,1
138598,138598,1
138602,138602,1
138662,138662,1
138718,138718,1
138808,138808,1
138812,138812,1
138868,138868,1
139018,139018,1
139022,139022,1
139048,139048,1
139071,139071,1
139142,139142,1
139228,139228,1
139232,139232,1
139352,139352,1
139378,139378,1
139438,139438,1
139442,139442,1
139449,139449,1
139472,139472,1
139648,139648,1
139652,139652,1
139708,139708,1
139732,139732,1
139779,139779,1
139802,139802,1
139858,139858,1
139862,139862,1
140038,140038,1
140061,140061,1
140066,140066,1
140068,140068,1
140072,140072,1
140132,140132,1
140169,140169,1
140278,140278,1
140282,140282,1
140331,140331,1
140368,140368,1
140462,140462,1
140488,140488,1
140492,140492,1
140559,140559,1
140645,140645,1
140679,140679,1
140698,140698,1
140702,140702,1
140792,140792,1
140908,140908,1
140912,140912,1
141021,141021,1
141028,141028,1
141118,141118,1
141122,141122,1
141328,141328,1
141332,141332,1
141339,141339,1
141358,141358,1
141452,141452,1
141538,141538,1
141542,141542,1
141544,141544,1
141639,141639,1
141688,141688,1
141748,141748,1
141752,141752,1
141759,141759,1
141782,141782,1
141861,141861,1
141868,141868,1
141928,141928,1
141958,141958,1
141962,141962,1
142004,142004,1
142018,142018,1
142112,142112,1
142168,142168,1
142172,142172,1
142191,142191,1
142216,142216,1
142348,142348,1
142371,142371,1
142378,142378,1
142382,142382,1
142389,142389,1
142438,142438,1
142442,142442,1
142562,142562,1
142588,142588,1
142592,142592,1
142599,142599,1
142652,142652,1
142678,142678,1
142772,142772,1
142796,142796,1
142798,142798,1
142802,142802,1
142899,142899,1
143008,143008,1
143012,143012,1
143031,143031,1
143102,143102,1
143132,143132,1
143140,143140,1
143162,143162,1
143218,143218,1
143222,143222,1
143331,143331,1
143338,143338,1
143342,143342,1
143361,143361,1
143428,143428,1
143432,143432,1
143631,143631,1
143638,143638,1
143642,143642,1
143668,143668,1
143698,143698,1
143732,143732,1
143739,143739,1
143751,143751,1
143757,143757,1
143762,143762,1
143848,143848,1
143852,143852,1
143854,143854,1
143998,143998,1
144051,144051,1
144058,144058,1
144062,144062,1
144069,144069,1
144092,144092,1
144268,144268,1
144272,144272,1
144309,144309,1
144328,144328,1
144422,144422,1
144478,144478,1
144482,144482,1
144531,144531,1
144566,144566,1
144658,144658,1
144681,144681,1
144688,144688,1
144692,144692,1
144718,144718,1
144752,144752,1
144896,144896,1
144898,144898,1
144902,144902,1
144988,144988,1
145082,145082,1
145108,145108,1
145112,145112,1
145148,145148,1
145239,145239,1
145258,145258,1
145288,145288,1
145318,145318,1
145322,145322,1
145341,145341,1
145389,145389,1
145412,145412,1
145431,145431,1
145498,145498,1
145526,145526,1
145528,145528,1
145532,145532,1
145534,145534,1
145629,145629,1
145648,145648,1
145671,145671,1
145701,145701,1
145712,145712,1
145736,145736,1
145738,145738,1
145742,145742,1
145948,145948,1
145952,145952,1
145978,145978,1
146072,146072,1
146158,146158,1
146162,146162,1
146169,146169,1
146284,146284,1
146308,146308,1
146368,146368,1
146372,146372,1
146379,146379,1
146402,146402,1
146428,146428,1
146481,146481,1
146578,146578,1
146582,146582,1
146638,146638,1
146732,146732,1
146788,146788,1
146792,146792,1
146968,146968,1
146991,146991,1
146998,146998,1
147002,147002,1
147062,147062,1
147148,147148,1
147189,147189,1
147208,147208,1
147212,147212,1
147298,147298,1
147309,147309,1
147392,147392,1
147418,147418,1
147422,147422,1
147628,147628,1
147632,147632,1
147651,147651,1
147722,147722,1
147838,147838,1
147842,147842,1
147939,147939,1
147958,147958,1
147981,147981,1
148010,148010,1
148048,148048,1
148052,148052,1
148101,148101,1
148222,148222,1
148258,148258,1
148262,148262,1
148288,148288,1
148359,148359,1
148382,148382,1
148468,148468,1
148472,148472,1
148618,148618,1
148678,148678,1
148682,148682,1
148689,148689,1
148712,148712,1
148862,148862,1
148888,148888,1
148892,148892,1
148948,148948,1
149001,149001,1
149042,149042,1
149068,149068,1
149098,149098,1
149102,149102,1
149211,149211,1
149229,149229,1
149278,149278,1
149282,149282,1
149301,149301,1
149308,149308,1
149312,149312,1
149314,149314,1
149349,149349,1
149367,149367,1
149372,149372,1
149518,149518,1
149522,149522,1
149608,149608,1
149702,149702,1
149728,149728,1
149732,149732,1
149792,149792,1
149938,149938,1
149942,149942,1
149972,149972,1
150032,150032,1
150148,150148,1
150152,150152,1
150268,150268,1
150309,150309,1
150358,150358,1
150362,150362,1
150381,150381,1
150418,150418,1
150452,150452,1
150482,150482,1
150542,150542,1
150568,150568,1
150572,150572,1
150598,150598,1
150692,150692,1
150718,150718,1
150778,150778,1
150782,150782,1
150812,150812,1
150879,150879,1
150928,150928,1
150951,150951,1
150988,150988,1
150992,150992,1
150999,150999,1
151022,151022,1
151089,151089,1
151161,151161,1
151198,151198,1
151202,151202,1
151258,151258,1
151329,151329,1
151352,151352,1
151408,151408,1
151412,151412,1
151588,151588,1
151611,151611,1
151618,151618,1
151622,151622,1
151682,151682,1
151744,151744,1
151828,151828,1
151832,151832,1
151857,151857,1
151918,151918,1
151929,151929,1
151941,151941,1
152012,152012,1
152038,152038,1
152042,152042,1
152044,152044,1
152128,152128,1
152248,152248,1
152252,152252,1
152290,152290,1
152312,152312,1
152342,152342,1
152458,152458,1
152462,152462,1
152571,152571,1
152578,152578,1
152649,152649,1
152668,152668,1
152672,152672,1
152878,152878,1
152882,152882,1
152908,152908,1
153002,153002,1
153088,153088,1
153092,153092,1
153238,153238,1
153251,153251,1
153268,153268,1
153298,153298,1
153302,153302,1
153309,153309,1
153332,153332,1
153508,153508,1
153512,153512,1
153568,153568,1
153591,153591,1
153662,153662,1
153716,153716,1
153718,153718,1
153722,153722,1
153819,153819,1
153838,153838,1
153898,153898,1
153921,153921,1
153928,153928,1
153932,153932,1
153992,153992,1
154016,154016,1
154138,154138,1
154142,154142,1
154172,154172,1
154228,154228,1
154299,154299,1
154322,154322,1
154348,154348,1
154352,154352,1
154382,154382,1
154449,154449,1
154558,154558,1
154562,154562,1
154618,154618,1
154652,154652,1
154671,154671,1
154690,154690,1
154768,154768,1
154772,154772,1
154888,154888,1
154911,154911,1
154959,154959,1
154978,154978,1
154982,154982,1
155102,155102,1
155188,155188,1
155192,155192,1
155218,155218,1
155312,155312,1
155398,155398,1
155402,155402,1
155404,155404,1
155548,155548,1
155608,155608,1
155612,155612,1
155619,155619,1
155642,155642,1
155698,155698,1
155818,155818,1
155822,155822,1
155841,155841,1
155878,155878,1
155912,155912,1
155972,155972,1
156028,156028,1
156032,156032,1
156076,156076,1
156141,156141,1
156208,156208,1
156231,156231,1
156238,156238,1
156242,156242,1
156302,156302,1
156446,156446,1
156448,156448,1
156452,156452,1
156538,156538,1
156549,156549,1
156632,156632,1
156658,156658,1
156662,156662,1
156868,156868,1
156872,156872,1
156939,156939,1
156962,156962,1
156992,156992,1
157078,157078,1
157082,157082,1
157198,157198,1
157288,157288,1
157292,157292,1
157348,157348,1
157382,157382,1
157401,157401,1
157419,157419,1
157498,157498,1
157502,157502,1
157528,157528,1
157622,157622,1
157706,157706,1
157708,157708,1
157712,157712,1
157714,157714,1
157791,157791,1
157821,157821,1
157858,157858,1
157918,157918,1
157922,157922,1
157924,157924,1
157929,157929,1
157952,157952,1
158019,158019,1
158128,158128,1
158132,158132,1
158174,158174,1
158188,158188,1
158199,158199,1
158252,158252,1
158282,158282,1
158296,158296,1
158338,158338,1
158342,158342,1
158398,158398,1
158518,158518,1
158541,158541,1
158548,158548,1
158552,158552,1
158554,158554,1
158589,158589,1
158612,158612,1
158661,158661,1
158758,158758,1
158762,158762,1
158848,158848,1
158942,158942,1
158968,158968,1
158972,158972,1
159092,159092,1
159176,159176,1
159178,159178,1
159182,159182,1
159201,159201,1
159272,159272,1
159279,159279,1
159388,159388,1
159392,159392,1
159508,159508,1
159598,159598,1
159602,159602,1
159711,159711,1
159778,159778,1
159808,159808,1
159812,159812,1
159838,159838,1
159898,159898,1
159932,159932,1
160018,160018,1
160022,160022,1
160059,160059,1
160131,160131,1
160168,160168,1
160228,160228,1
160232,160232,1
160234,160234,1
160239,160239,1
160262,160262,1
160438,160438,1
160442,160442,1
160449,160449,1
160498,160498,1
160521,160521,1
160569,160569,1
160592,160592,1
160648,160648,1
160652,160652,1
160828,160828,1
160839,160839,1
160851,160851,1
160858,160858,1
160862,160862,1
160899,160899,1
160917,160917,1
160922,160922,1
160959,160959,1
161068,161068,1
161072,161072,1
161158,161158,1
161229,161229,1
161248,161248,1
161252,161252,1
161278,161278,1
161282,161282,1
161488,161488,1
161492,161492,1
161494,161494,1
161582,161582,1
161589,161589,1
161638,161638,1
161698,161698,1
161702,161702,1
161775,161775,1
161818,161818,1
161889,161889,1
161906,161906,1
161908,161908,1
161912,161912,1
161972,161972,1
162009,162009,1
162032,162032,1
162118,162118,1
162122,162122,1
162148,162148,1
162242,162242,1
162261,162261,1
162281,162281,1
162328,162328,1
162332,162332,1
162478,162478,1
162538,162538,1
162542,162542,1
162549,162549,1
162572,162572,1
162718,162718,1
162748,162748,1
162752,162752,1
162771,162771,1
162808,162808,1
162861,162861,1
162902,162902,1
162958,162958,1
162962,162962,1
163138,163138,1
163161,163161,1
163168,163168,1
163172,163172,1
163232,163232,1
163281,163281,1
163376,163376,1
163378,163378,1
163382,163382,1
163468,163468,1
163539,163539,1
163562,163562,1
163588,163588,1
163592,163592,1
163628,163628,1
163641,163641,1
163652,163652,1
163798,163798,1
163802,163802,1
163858,163858,1
163892,163892,1
164008,164008,1
164012,164012,1
164090,164090,1
164098,164098,1
164128,164128,1
164158,164158,1
164218,164218,1
164222,164222,1
164302,164302,1
164398,164398,1
164421,164421,1
164428,164428,1
164432,164432,1
164458,164458,1
164481,164481,1
164552,164552,1
164638,164638,1
164642,164642,1
164739,164739,1
164788,164788,1
164792,164792,1
164811,164811,1
164848,164848,1
164852,164852,1
164859,164859,1
164882,164882,1
165058,165058,1
165062,165062,1
165064,165064,1
165118,165118,1
165159,165159,1
165212,165212,1
165238,165238,1
165268,165268,1
165272,165272,1
165411,165411,1
165448,165448,1
165471,165471,1
165478,165478,1
165482,165482,1
165519,165519,1
165542,165542,1
165591,165591,1
165686,165686,1
165688,165688,1
165692,165692,1
165778,165778,1
165872,165872,1
165898,165898,1
165902,165902,1
166028,166028,1
166108,166108,1
166112,166112,1
166131,166131,1
166179,166179,1
166202,166202,1
166318,166318,1
166322,166322,1
166371,166371,1
166378,166378,1
166438,166438,1
166528,166528,1
166532,166532,1
166738,166738,1
166742,166742,1
166768,166768,1
166851,166851,1
166862,166862,1
166948,166948,1
166952,166952,1
167072,167072,1
167079,167079,1
167098,167098,1
167158,167158,1
167162,167162,1
167169,167169,1
167192,167192,1
167368,167368,1
167372,167372,1
167428,167428,1
167469,167469,1
167522,167522,1
167578,167578,1
167582,167582,1
167642,167642,1
167758,167758,1
167781,167781,1
167788,167788,1
167792,167792,1
167852,167852,1
167901,167901,1
167991,167991,1
167998,167998,1
168002,168002,1
168088,168088,1
168152,168152,1
168182,168182,1
168208,168208,1
168212,168212,1
168231,168231,1
168249,168249,1
168321,168321,1
168418,168418,1
168422,168422,1
168458,168458,1
168512,168512,1
168538,168538,1
168621,168621,1
168628,168628,1
168632,168632,1
168658,168658,1
168729,168729,1
168748,168748,1
168838,168838,1
168842,168842,1
168922,168922,1
168958,168958,1
169048,169048,1
169052,169052,1
169078,169078,1
169082,169082,1
169101,169101,1
169172,169172,1
169258,169258,1
169262,169262,1
169264,169264,1
169408,169408,1
169419,169419,1
169438,169438,1
169468,169468,1
169472,169472,1
169479,169479,1
169502,169502,1
169562,169562,1
169678,169678,1
169682,169682,1
169738,169738,1
169809,169809,1
169832,169832,1
169888,169888,1
169892,169892,1
170068,170068,1
170091,170091,1
170096,170096,1
170098,170098,1
170102,170102,1
170162,170162,1
170199,170199,1
170228,170228,1
170252,170252,1
170308,170308,1
170312,170312,1
170398,170398,1
170421,170421,1
170469,170469,1
170492,170492,1
170518,170518,1
170522,170522,1
170608,170608,1
170619,170619,1
170702,170702,1
170728,170728,1
170732,170732,1
170822,170822,1
170938,170938,1
170942,170942,1
171051,171051,1
171058,171058,1
171062,171062,1
171148,171148,1
171152,171152,1
171358,171358,1
171362,171362,1
171388,171388,1
171482,171482,1
171508,171508,1
171561,171561,1
171568,171568,1
171572,171572,1
171669,171669,1
171718,171718,1
171778,171778,1
171782,171782,1
171789,171789,1
171812,171812,1
171988,171988,1
171992,171992,1
172034,172034,1
172048,172048,1
172142,172142,1
172149,172149,1
172198,172198,1
172202,172202,1
172299,172299,1
172311,172311,1
172378,172378,1
172401,172401,1
172408,172408,1
172412,172412,1
172472,172472,1
172611,172611,1
172618,172618,1
172622,172622,1
172708,172708,1
172742,172742,1
172772,172772,1
172802,172802,1
172828,172828,1
172832,172832,1
172929,172929,1
172948,172948,1
173038,173038,1
173042,173042,1
173132,173132,1
173151,173151,1
173248,173248,1
173252,173252,1
173342,173342,1
173368,173368,1
173391,173391,1
173458,173458,1
173462,173462,1
173668,173668,1
173672,173672,1
173698,173698,1
173702,173702,1
173709,173709,1
173781,173781,1
173792,173792,1
173878,173878,1
173882,173882,1
173884,173884,1
173979,173979,1
173991,173991,1
174028,174028,1
174051,174051,1
174058,174058,1
174081,174081,1
174088,174088,1
174092,174092,1
174099,174099,1
174122,174122,1
174298,174298,1
174302,174302,1
174358,174358,1
174452,174452,1
174508,174508,1
174512,174512,1
174568,174568,1
174688,174688,1
174711,174711,1
