h,observed_pair_count,independent_expected_pair_count,independent_observed_to_expected,mod30_expected_pair_count,mod30_observed_to_expected,mod210_expected_pair_count,mod210_observed_to_expected
142,12,555.5137023649863,0.02160162737464881,72.60960805168548,0.16526738433098379,35.294149390020564,0.3399996942097436
143,1012,555.513146771834,1.8217390639283264,1217.2254899185862,0.8313989547390167,930.412157813519,1.0876900000728855
144,357,555.5125911786819,0.6426496998790261,297.14941976368016,1.2014157735321118,168.8888551586581,2.1138162116418275
145,44,555.5120355855297,0.07920620469297739,106.7815895718948,0.4120560498902792,74.86775062481337,0.5877029780218495
146,1492,555.5114799923775,2.6858130817035004,2196.800234186969,0.6791696289818477,1684.1952057366661,0.8858830585183859
147,18,555.5109243992254,0.032402603098159885,24.94513945031534,0.7215834586073021,13.537753381852884,1.3296150027469609
148,83,555.5103688060732,0.14941215260911722,215.1682382495489,0.38574466508266825,121.50182769548437,0.6831172960461129
149,42,555.5098132129209,0.07560622513053943,71.38993191805817,0.5883182526102964,57.120126108634565,0.735292494279894
150,3066,555.5092576197688,5.519259954617344,4701.5368206619205,0.6521271909486702,3585.9867580059326,0.854994791365297
151,79,555.5087020266166,0.14221199364076714,71.38991348804247,1.1065989036845127,87.91425252342516,0.8986028741921008
152,83,555.5081464334644,0.14941275034918192,215.16818651626622,0.38574475782796724,125.83049868392446,0.6596175082202365
153,76,555.5075908403122,0.13681181185127528,24.94512961791366,3.0466869150049507,64.56253557623997,1.1771532719661215
154,1470,555.50703524716,2.646231112709414,2196.7346188554097,0.6691750507241203,1684.2763326442814,0.8727783983594475
155,189,555.5064796540079,0.34023005477400897,106.78035419924828,1.7699885097527663,116.02675342956317,1.6289346587184912
156,243,555.5059240608556,0.43743907935962784,297.1429707710687,0.8177881488141185,168.0032929916876,1.4464002203339137
157,772,555.5053684677035,1.3897255433002773,1217.2244999878853,0.6342297579515394,998.1897626908233,0.7734000376029876
158,62,555.5048128745514,0.11161019412085876,72.60943077955817,0.8538835704170669,35.426937689756436,1.750080702513756
159,37,555.5042572813991,0.0666061502049967,15.340295995196486,2.4119482447787073,37.24861381605176,0.9933255552198664
160,75,555.5037016882469,0.13501260166595722,75.22804677939558,0.9969685936408222,52.615771804691306,1.4254281069637922
161,881,555.5031460950947,1.5859496137744367,1194.9914250973231,0.7372437839277793,914.6062759994576,0.9632560185936473
162,278,555.5025905019426,0.5004477112317406,301.7365804820841,0.9213334344673748,301.1568796509265,0.9231069212904323
163,112,555.5020349087904,0.20161942344349762,117.05967433387397,0.9567769655719106,106.95027138929387,1.0472156689750263
164,135,555.5014793156381,0.24302365524987643,74.40818646151534,1.814316494191447,158.06414061968633,0.8540836616751657
165,2,555.500923722486,0.0036003540490945223,2.000909439525701,0.9995454869132324,4.593791700394953,0.43537019752725165
166,157,555.5003681293338,0.2826280755289196,74.40723317324964,2.1100099184502876,152.72382302244466,1.027999410261796
167,95,555.4998125361816,0.1710171594230958,117.05942894756627,0.8115535916594363,87.75646841739093,1.082541284001506
168,355,555.4992569430294,0.6390647612268685,301.73564662340704,1.1765265522077066,444.5234171332744,0.7986080964854232
169,689,555.4987013498773,1.240326932044505,1194.9913891947053,0.5765731922673613,902.4443649605953,0.7634819682541703
170,128,555.4981457567251,0.23042381145239021,75.22789924394488,1.7014964034144922,156.22079858898903,0.8193531281117256
171,23,555.4975901635728,0.041404320031752755,15.340081733311267,1.4993401208583577,26.464226717141884,0.8690977539540964
172,164,555.4970345704207,0.29523109898655925,72.60742945154001,2.258722023886793,150.9015721637452,1.0868011356570995
173,739,555.4964789772686,1.330341465639138,1217.1889678654647,0.6071366234085694,927.883411760643,0.7964362662737553
174,294,555.4959233841163,0.5292568093190196,297.1405040835607,0.989430912176559,283.2724697266649,1.0378700065124093
175,140,555.4953677909641,0.25202730412809266,106.77838567411213,1.31112677079873,89.25761739696578,1.5684935816442613
176,1477,555.4948121978119,2.6588907179101424,2196.7343216064173,0.6723616895646746,1678.9915652415355,0.8796947111449738
177,29,555.4942566046598,0.05220576028500514,24.944390986503983,1.1625860104458066,13.143040875005127,2.2064908932263125
178,111,555.4937010115076,0.19982224784525598,215.16178226560913,0.5158908744443038,122.48954849756845,0.9061997644819751
179,99,555.4931454183554,0.1782200209247239,71.38778990979297,1.3867917766483366,91.49078708464177,1.0820761647663077
180,3076,555.4925898252033,5.5374276027119,4701.395754100979,0.6542737861021032,3570.703265925176,0.8614549490443314
