source,n,next_n,a_n,a_next,abs_delta_a,component_count_n,component_count_next,abs_delta_component_count,max_gap_n,max_gap_next,abs_delta_max_gap,c0_n,c0_next
data/summaries/prc_broad_candidate_windows_r250.csv,11558,11559,0.06509102950116907,0.011133117696335931,0.05395791180483314,111,20,91,0.002807851180899046,0.0014961017829413226,0.0013117493979577233,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11559,11560,0.011133117696335931,0.08193353120886371,0.07080041351252778,20,104,84,0.0014961017829413226,0.0028666197652847947,0.001370517982343472,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11560,11561,0.08193353120886371,0.03269484562374962,0.049238685585114086,104,40,64,0.0028666197652847947,0.0029056919652781232,3.907219999332856e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11561,11562,0.03269484562374962,0.0604461373559369,0.02775129173218728,40,86,46,0.0029056919652781232,0.0029006229265485794,5.0690387295437844e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11562,11563,0.0604461373559369,0.07256507321996891,0.01211893586403201,86,118,32,0.0029006229265485794,0.002920376531206581,1.9753604658001578e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11563,11564,0.07256507321996891,0.07853720556805155,0.005972132348082637,118,113,5,0.002920376531206581,0.0039727266773680325,0.0010523501461614515,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11564,11565,0.07853720556805155,0.02395931037305296,0.05457789519499859,113,44,69,0.0039727266773680325,0.0017732022655670976,0.002199524411800935,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11565,11566,0.02395931037305296,0.05670336997704928,0.03274405960399632,44,64,20,0.0017732022655670976,0.003390524493962155,0.0016173222283950572,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11566,11567,0.05670336997704928,0.11244481065175174,0.055741440674702464,64,194,130,0.003390524493962155,0.0031241485134236857,0.0002663759805384691,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11567,11568,0.11244481065175174,0.09682812693328402,0.015616683718467722,194,152,42,0.0031241485134236857,0.0025175112838192737,0.000606637229604412,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11568,11569,0.09682812693328402,0.038976585837000616,0.057851541096283404,152,76,76,0.0025175112838192737,0.003182717198726537,0.0006652059149072631,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11569,11570,0.038976585837000616,0.09311795685213459,0.05414137101513397,76,143,67,0.003182717198726537,0.0033424008004150907,0.0001596836016885539,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11570,11571,0.09311795685213459,0.04992675801008073,0.04319119884205386,143,57,86,0.0033424008004150907,0.0026672217855506775,0.0006751790148644132,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11571,11572,0.04992675801008073,0.08198586620236481,0.03205910819228408,57,106,49,0.0026672217855506775,0.0037205949519288906,0.001053373166378213,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11572,11573,0.08198586620236481,0.10079269888530962,0.018806832682944807,106,108,2,0.0037205949519288906,0.004774879366547524,0.0010542844146186336,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11573,11574,0.10079269888530962,0.09543189772916427,0.005360801156145345,108,106,2,0.004774879366547524,0.00313356377548224,0.0016413155910652844,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11574,11575,0.09543189772916427,0.04637879876096253,0.049053098968201744,106,63,43,0.00313356377548224,0.003726222298099491,0.0005926585226172509,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11575,11576,0.04637879876096253,0.0,0.04637879876096253,63,0,63,0.003726222298099491,0.0,0.003726222298099491,False,True
data/summaries/prc_broad_candidate_windows_r250.csv,11576,11577,0.0,0.022000470589373433,0.022000470589373433,0,38,38,0.0,0.002011694931154273,0.002011694931154273,True,False
data/summaries/prc_broad_candidate_windows_r250.csv,11577,11578,0.022000470589373433,0.01924618980856463,0.0027542807808088043,38,20,18,0.002011694931154273,0.0021014779146061313,8.97829834518582e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11578,11579,0.01924618980856463,0.07140053752950579,0.05215434772094116,20,114,94,0.0021014779146061313,0.003784706752534839,0.0016832288379287075,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11579,11580,0.07140053752950579,0.08122946830960037,0.009828930780094586,114,94,20,0.003784706752534839,0.003857678018671762,7.297126613692306e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11580,11581,0.08122946830960037,0.09645586269771234,0.015226394388111963,94,146,52,0.003857678018671762,0.004843046329629508,0.000985368310957746,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11581,11582,0.09645586269771234,0.003098277647658687,0.09335758505005365,146,5,141,0.004843046329629508,0.0009866823725013796,0.0038563639571281283,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11582,11583,0.003098277647658687,0.060803170674405715,0.05770489302674703,5,90,85,0.0009866823725013796,0.002273863625309458,0.0012871812528080784,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11583,11584,0.060803170674405715,0.04039141637506383,0.02041175429934189,90,52,38,0.002273863625309458,0.004507427966010669,0.0022335643407012107,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11584,11585,0.04039141637506383,0.05592099427810812,0.015529577903044295,52,66,14,0.004507427966010669,0.002290105649526253,0.002217322316484416,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11585,11586,0.05592099427810812,0.14036047662769585,0.08443948234958773,66,186,120,0.002290105649526253,0.0037586458351067664,0.0014685401855805136,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11586,11587,0.14036047662769585,0.1339717671080221,0.006388709519673741,186,203,17,0.0037586458351067664,0.0035738745813282957,0.0001847712537784707,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11587,11588,0.1339717671080221,0.04275485950260943,0.09121690760541268,203,74,129,0.0035738745813282957,0.0028284275323358643,0.0007454470489924314,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11588,11589,0.04275485950260943,0.022274025074192322,0.02048083442841711,74,45,29,0.0028284275323358643,0.0013882686498563335,0.0014401588824795308,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11589,11590,0.022274025074192322,0.005135518077813428,0.017138506996378894,45,4,41,0.0013882686498563335,0.001921025787082864,0.0005327571372265305,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11590,11591,0.005135518077813428,0.01779400984089075,0.012658491763077321,4,34,30,0.001921025787082864,0.0014242139792547681,0.0004968118078280959,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11591,11592,0.01779400984089075,0.05393332335393386,0.036139313513043114,34,77,43,0.0014242139792547681,0.004220750459853262,0.002796536480598494,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11592,11593,0.05393332335393386,0.03614927905184855,0.017784044302085307,77,58,19,0.004220750459853262,0.0027913901877565372,0.0014293602720967247,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11593,11594,0.03614927905184855,0.07185183544584561,0.03570255639399706,58,98,40,0.0027913901877565372,0.0038796422194132263,0.001088252031656689,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11594,11595,0.07185183544584561,0.04371346964685374,0.02813836579899187,98,81,17,0.0038796422194132263,0.0020060544073658426,0.0018735878120473837,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11595,11596,0.04371346964685374,0.036393458919671495,0.007320010727182247,81,45,36,0.0020060544073658426,0.004051344279428104,0.0020452898720622614,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11596,11597,0.036393458919671495,0.08953887165982169,0.053145412740150194,45,133,88,0.004051344279428104,0.0042234279064230495,0.0001720836269949455,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11597,11598,0.08953887165982169,0.04524243667889777,0.04429643498092392,133,60,73,0.0042234279064230495,0.00405206898339272,0.00017135892303032918,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11598,11599,0.04524243667889777,0.025265679296779614,0.019976757382118154,60,42,18,0.00405206898339272,0.0021063424996881214,0.001945726483704599,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11599,11600,0.025265679296779614,0.06510318350905187,0.03983750421227225,42,93,51,0.0021063424996881214,0.0038817120135321015,0.0017753695138439801,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11600,11601,0.06510318350905187,0.0199353105206449,0.045167872988406965,93,21,72,0.0038817120135321015,0.00268985009629763,0.0011918619172344713,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11601,11602,0.0199353105206449,0.052728870159973296,0.032793559639328396,21,75,54,0.00268985009629763,0.002871019551682563,0.000181169455384933,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11602,11603,0.052728870159973296,0.12299830285728942,0.07026943269731613,75,212,137,0.002871019551682563,0.002952987863942713,8.196831226015e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11603,11604,0.12299830285728942,0.10512432073622285,0.01787398212106657,212,173,39,0.002952987863942713,0.0024127205007792307,0.0005402673631634825,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11604,11605,0.10512432073622285,0.022679187971838863,0.08244513276438399,173,44,129,0.0024127205007792307,0.001578104541473141,0.0008346159593060898,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11605,11606,0.022679187971838863,0.06818299224077601,0.045503804268937145,44,110,66,0.001578104541473141,0.0028329960005978316,0.0012548914591246907,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11606,11607,0.06818299224077601,0.0048074139345298805,0.06337557830624613,110,8,102,0.0028329960005978316,0.001799861544286241,0.0010331344563115907,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11607,11608,0.0048074139345298805,0.0,0.0048074139345298805,8,0,8,0.001799861544286241,0.0,0.001799861544286241,False,True
data/summaries/prc_broad_candidate_windows_r250.csv,11608,11609,0.0,0.09951372956220929,0.09951372956220929,0,181,181,0.0,0.002027032526196071,0.002027032526196071,True,False
data/summaries/prc_broad_candidate_windows_r250.csv,11609,11610,0.09951372956220929,0.10778678879611092,0.008273059233901633,181,144,37,0.002027032526196071,0.004319538780321208,0.0022925062541251373,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11610,11611,0.10778678879611092,0.05593473770456229,0.05185205109154863,144,53,91,0.004319538780321208,0.0041196324947629925,0.00019990628555821566,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11611,11612,0.05593473770456229,0.01762396716858533,0.03831077053597696,53,30,23,0.0041196324947629925,0.0018791293509562434,0.002240503143806749,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11612,11613,0.01762396716858533,0.031638289179875045,0.014014322011289715,30,41,11,0.0018791293509562434,0.0029762628383809275,0.001097133487424684,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11613,11614,0.031638289179875045,0.09017262189115283,0.05853433271127778,41,99,58,0.0029762628383809275,0.004549754496728009,0.0015734916583470815,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11614,11615,0.09017262189115283,0.024696013526321975,0.06547660836483085,99,43,56,0.004549754496728009,0.001350087688551188,0.003199666808176821,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11615,11616,0.024696013526321975,0.07954897535703365,0.05485296183071167,43,94,51,0.001350087688551188,0.0038460966928869356,0.0024960090043357475,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11616,11617,0.07954897535703365,0.09671609671118822,0.017167121354154574,94,144,50,0.0038460966928869356,0.003167847482819619,0.0006782492100673165,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11617,11618,0.09671609671118822,0.05691603117050631,0.03980006554068191,144,99,45,0.003167847482819619,0.0022528009044067154,0.0009150465784129036,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11618,11619,0.05691603117050631,0.0015418219195683092,0.055374209250938,99,1,98,0.0022528009044067154,0.0015418219195683092,0.0007109789848384063,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11619,11620,0.0015418219195683092,0.05535382486256457,0.05381200294299626,1,67,66,0.0015418219195683092,0.003907593396093145,0.002365771476524836,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11620,11621,0.05535382486256457,0.041727324581614815,0.013626500280949756,67,76,9,0.003907593396093145,0.0023463572210307413,0.001561236175062404,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11621,11622,0.041727324581614815,0.02191850982724597,0.019808814754368846,76,25,51,0.0023463572210307413,0.0028083977113383396,0.0004620404903075983,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11622,11623,0.02191850982724597,0.08666920107268677,0.0647506912454408,25,126,101,0.0028083977113383396,0.003498567076250736,0.0006901693649123963,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11623,11624,0.08666920107268677,0.08738907834211396,0.0007198772694271827,126,146,20,0.003498567076250736,0.0024848502957770524,0.0010137167804736835,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11624,11625,0.08738907834211396,0.003990868140766879,0.08339821020134708,146,7,139,0.0024848502957770524,0.0014658383837362898,0.0010190119120407626,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11625,11626,0.003990868140766879,0.0909200815966068,0.08692921345583993,7,110,103,0.0014658383837362898,0.003909687345632462,0.0024438489618961723,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11626,11627,0.0909200815966068,0.07776031442124011,0.013159767175366696,110,125,15,0.003909687345632462,0.002651405774397708,0.001258281571234754,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11627,11628,0.07776031442124011,0.08773761639340477,0.009977301972164662,125,120,5,0.002651405774397708,0.003910385328812271,0.0012589795544145632,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11628,11629,0.08773761639340477,0.047824929408351965,0.039912686985052806,120,45,75,0.003910385328812271,0.004138084842452372,0.00022769951364010055,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11629,11630,0.047824929408351965,0.00818791701762861,0.039637012390723356,45,13,32,0.004138084842452372,0.0016798434865542555,0.0024582413558981164,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11630,11631,0.00818791701762861,0.04007696108409553,0.03188904406646692,13,48,35,0.0016798434865542555,0.003324424226403777,0.0016445807398495216,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11631,11632,0.04007696108409553,0.06690367731037772,0.026826716226282188,48,78,30,0.003324424226403777,0.0038629683995597963,0.0005385441731560192,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11632,11633,0.06690367731037772,0.11252454609178111,0.045620868781403395,78,204,126,0.0038629683995597963,0.0027715846971787528,0.0010913837023810435,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11633,11634,0.11252454609178111,0.08598656236049568,0.026537983731285436,204,98,106,0.0027715846971787528,0.0029998723037286124,0.00022828760654985958,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11634,11635,0.08598656236049568,0.031351633498357345,0.05463492886213833,98,42,56,0.0029998723037286124,0.0027297760217309675,0.0002700962819976449,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11635,11636,0.031351633498357345,0.005572087233213119,0.025779546265144226,42,10,32,0.0027297760217309675,0.0012762789665077268,0.0014534970552232407,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11636,11637,0.005572087233213119,0.036443698317566386,0.030871611084353268,10,39,29,0.0012762789665077268,0.005546532321069386,0.0042702533545616594,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11637,11638,0.036443698317566386,0.01811574954553985,0.018327948772026537,39,24,15,0.005546532321069386,0.0028280345768556536,0.0027184977442137326,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11638,11639,0.01811574954553985,0.08015003229825624,0.062034282752716385,24,125,101,0.0028280345768556536,0.0023789714492193914,0.0004490631276362622,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11639,11640,0.08015003229825624,0.0995391730452036,0.019389140746947364,125,158,33,0.0023789714492193914,0.002607435454256679,0.0002284640050372877,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11640,11641,0.0995391730452036,0.06326136843119437,0.03627780461400923,158,95,63,0.002607435454256679,0.0036892852381794627,0.0010818497839227836,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11641,11642,0.06326136843119437,0.01072452654609779,0.05253684188509658,95,18,77,0.0036892852381794627,0.0015437146567039983,0.0021455705814754644,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11642,11643,0.01072452654609779,0.020946650850296844,0.010222124304199054,18,41,23,0.0015437146567039983,0.0016008117989076975,5.7097142203699214e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11643,11644,0.020946650850296844,0.021431233181941733,0.0004845823316448894,41,24,17,0.0016008117989076975,0.0034570026182783042,0.0018561908193706067,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11644,11645,0.021431233181941733,0.07775455646634848,0.05632332328440674,24,146,122,0.0034570026182783042,0.002762972305586614,0.0006940303126916902,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11645,11646,0.07775455646634848,0.10680607893929023,0.02905152247294175,146,148,2,0.002762972305586614,0.00394043278548295,0.0011774604798963362,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11646,11647,0.10680607893929023,0.03766134778837421,0.06914473115091602,148,68,80,0.00394043278548295,0.002287319779639585,0.0016531130058433652,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11647,11648,0.03766134778837421,0.08655749469307228,0.04889614690469807,68,142,74,0.002287319779639585,0.00260480114224515,0.00031748136260556503,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11648,11649,0.08655749469307228,0.0,0.08655749469307228,142,0,142,0.00260480114224515,0.0,0.00260480114224515,False,True
data/summaries/prc_broad_candidate_windows_r250.csv,11649,11650,0.0,0.09858008577313981,0.09858008577313981,0,114,114,0.0,0.0030249110601124896,0.0030249110601124896,True,False
data/summaries/prc_broad_candidate_windows_r250.csv,11650,11651,0.09858008577313981,0.08384781603924009,0.014732269733899725,114,128,14,0.0030249110601124896,0.002631614169590568,0.0003932968905219214,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11651,11652,0.08384781603924009,0.06643075717168856,0.01741705886755153,128,73,55,0.002631614169590568,0.003405250067874399,0.000773635898283831,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11652,11653,0.06643075717168856,0.10988504194799807,0.04345428477630951,73,180,107,0.003405250067874399,0.0028037613645660597,0.0006014887033083394,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11653,11654,0.10988504194799807,0.04548048870684451,0.06440455324115356,180,85,95,0.0028037613645660597,0.0018986667584397487,0.000905094606126311,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11654,11655,0.04548048870684451,0.06417089558231773,0.018690406875473214,85,93,8,0.0018986667584397487,0.003006430324092535,0.0011077635656527862,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11655,11656,0.06417089558231773,0.06785053200945712,0.0036796364271393933,93,88,5,0.003006430324092535,0.004061097266767177,0.0010546669426746424,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11656,11657,0.06785053200945712,0.10516048499777057,0.03730995298831345,88,158,70,0.004061097266767177,0.003096757087646368,0.0009643401791208095,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11657,11658,0.10516048499777057,0.052067234201075896,0.05309325079669468,158,88,70,0.003096757087646368,0.004233412081294685,0.0011366549936483172,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11658,11659,0.052067234201075896,0.022721846410421014,0.029345387790654882,88,37,51,0.004233412081294685,0.0030973042647005344,0.0011361078165941507,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11659,11660,0.022721846410421014,0.09508740594349896,0.07236555953307794,37,132,95,0.0030973042647005344,0.004385537447548382,0.0012882331828478477,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11660,11661,0.09508740594349896,0.010665850892391027,0.08442155505110793,132,13,119,0.004385537447548382,0.002548480580541801,0.0018370568670065812,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11661,11662,0.010665850892391027,0.12273071965118976,0.11206486875879873,13,152,139,0.002548480580541801,0.00378430890217174,0.0012358283216299393,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11662,11663,0.12273071965118976,0.08262615633328613,0.04010456331790363,152,99,53,0.00378430890217174,0.004036327223979619,0.00025201832180787864,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11663,11664,0.08262615633328613,0.1225446620384133,0.03991850570512717,99,165,66,0.004036327223979619,0.004044075870405783,7.748646426164463e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11664,11665,0.1225446620384133,0.0907244027553597,0.0318202592830536,165,124,41,0.004044075870405783,0.003865601378304273,0.00017847449210151023,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11665,11666,0.0907244027553597,0.03768818368847987,0.05303621906687983,124,60,64,0.003865601378304273,0.0038733450818345116,7.743703530238566e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11666,11667,0.03768818368847987,0.04775107828186134,0.010062894593381472,60,68,8,0.0038733450818345116,0.004062087477377574,0.00018874239554306227,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11667,11668,0.04775107828186134,0.0,0.04775107828186134,68,0,68,0.004062087477377574,0.0,0.004062087477377574,False,True
data/summaries/prc_broad_candidate_windows_r250.csv,11668,11669,0.0,0.06437057656525239,0.06437057656525239,0,107,107,0.0,0.002723178283320804,0.002723178283320804,True,False
data/summaries/prc_broad_candidate_windows_r250.csv,11669,11670,0.06437057656525239,0.1030569462128752,0.038686369647622815,107,156,49,0.002723178283320804,0.003124937845704001,0.0004017595623831971,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11670,11671,0.1030569462128752,0.08507933813513828,0.01797760807773692,156,105,51,0.003124937845704001,0.0028513327444743553,0.0002736051012296459,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11671,11672,0.08507933813513828,0.02314163463050456,0.06193770350463372,105,40,65,0.0028513327444743553,0.0016620606654086378,0.0011892720790657174,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11672,11673,0.02314163463050456,0.04423695062071073,0.02109531599020617,40,54,14,0.0016620606654086378,0.0031413617450548603,0.0014793010796462225,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11673,11674,0.04423695062071073,0.03367224456901041,0.010564706051700318,54,33,21,0.0031413617450548603,0.004138311758460023,0.0009969500134051623,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11674,11675,0.03367224456901041,0.05777809398233416,0.02410584941332375,33,103,70,0.004138311758460023,0.0021388716998775037,0.001999440058582519,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11675,11676,0.05777809398233416,0.08287530893869999,0.025097214956365826,103,116,13,0.0021388716998775037,0.004725623143054469,0.0025867514431769656,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11676,11677,0.08287530893869999,0.11882595469743498,0.035950645758734995,116,168,52,0.004725623143054469,0.0036871802260052267,0.0010384429170492426,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11677,11678,0.11882595469743498,0.032828844754624664,0.08599710994281032,168,60,108,0.0036871802260052267,0.0018066510523458423,0.0018805291736593843,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11678,11679,0.032828844754624664,0.04083159276951151,0.008002748014886846,60,74,14,0.0018066510523458423,0.0021053055424124223,0.00029865449006657996,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11679,11680,0.04083159276951151,0.015372578601453357,0.025459014168058153,74,16,58,0.0021053055424124223,0.002192702206017194,8.739666360477183e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11680,11681,0.015372578601453357,0.06779997318797723,0.05242739458652387,16,102,86,0.002192702206017194,0.0028367164831666347,0.0006440142771494406,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,11681,11682,0.06779997318797723,0.044960517326245064,0.022839455861732166,102,62,40,0.0028367164831666347,0.0037637189891394085,0.0009270025059727738,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,12172,12173,0.025835343344984718,0.1003639656635506,0.07452862231856588,29,156,127,0.004687070532696125,0.004857359496294955,0.00017028896359883028,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,12173,12174,0.1003639656635506,0.1172907244677272,0.0169267588041766,156,173,17,0.004857359496294955,0.003130436292316019,0.0017269232039789362,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,12174,12175,0.1172907244677272,0.025971570241849776,0.09131915422587743,173,31,142,0.003130436292316019,0.0033342067118198315,0.00020377041950381258,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,12175,12176,0.025971570241849776,0.0339473441916886,0.007975773949838824,31,57,26,0.0033342067118198315,0.0027614464453763476,0.0005727602664434839,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,12176,12177,0.0339473441916886,0.048424694884183744,0.014477350692495145,57,80,23,0.0027614464453763476,0.0030484355153883036,0.00028698907001195595,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,12177,12178,0.048424694884183744,0.0,0.048424694884183744,80,0,80,0.0030484355153883036,0.0,0.0030484355153883036,False,True
data/summaries/prc_broad_candidate_windows_r250.csv,12178,12179,0.0,0.041113657549433705,0.041113657549433705,0,83,83,0.0,0.0030017439922809253,0.0030017439922809253,True,False
data/summaries/prc_broad_candidate_windows_r250.csv,12179,12180,0.041113657549433705,0.14467265543927693,0.10355899788984323,83,208,125,0.0030017439922809253,0.003363229780835475,0.0003614857885545497,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,12180,12181,0.14467265543927693,0.06986786925679009,0.07480478618248684,208,86,122,0.003363229780835475,0.004203487672391093,0.000840257891555618,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,12181,12182,0.06986786925679009,0.0,0.06986786925679009,86,0,86,0.004203487672391093,0.0,0.004203487672391093,False,True
data/summaries/prc_broad_candidate_windows_r250.csv,12182,12183,0.0,0.033364983895990546,0.033364983895990546,0,48,48,0.0,0.0026759375992507772,0.0026759375992507772,True,False
data/summaries/prc_broad_candidate_windows_r250.csv,12183,12184,0.033364983895990546,0.0,0.033364983895990546,48,0,48,0.0026759375992507772,0.0,0.0026759375992507772,False,True
data/summaries/prc_broad_candidate_windows_r250.csv,12184,12185,0.0,0.052448029125929815,0.052448029125929815,0,88,88,0.0,0.0037730757489436995,0.0037730757489436995,True,False
data/summaries/prc_broad_candidate_windows_r250.csv,12185,12186,0.052448029125929815,0.16428910119093515,0.11184107206500533,88,226,138,0.0037730757489436995,0.004806084933555277,0.0010330091846115774,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,12186,12187,0.16428910119093515,0.05377767328847535,0.1105114279024598,226,98,128,0.004806084933555277,0.0023016076390108553,0.0025044772945444216,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,12187,12188,0.05377767328847535,0.04232592451632716,0.01145174877214819,98,84,14,0.0023016076390108553,0.0018900521907012635,0.0004115554483095918,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,12188,12189,0.04232592451632716,0.006663835572340043,0.03566208894398712,84,14,70,0.0018900521907012635,0.0012655070944799784,0.0006245450962212851,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,12189,12190,0.006663835572340043,0.0651343163293514,0.05847048075701136,14,87,73,0.0012655070944799784,0.002072443744775443,0.0008069366502954645,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,12190,12191,0.0651343163293514,0.06712872919823645,0.001994412868885048,87,82,5,0.002072443744775443,0.0038032350077376043,0.0017307912629621613,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,12191,12192,0.06712872919823645,0.06737631492408913,0.00024758572585267813,82,93,11,0.0038032350077376043,0.0031062243406586587,0.0006970106670789455,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,12192,12193,0.06737631492408913,0.05307137455391231,0.014304940370176822,93,94,1,0.0031062243406586587,0.004350621384830111,0.0012443970441714525,False,False
