start,stop,length
1030892,1030892,1
1031001,1031001,1
1031038,1031038,1
1031068,1031068,1
1031072,1031072,1
1031098,1031098,1
1031102,1031102,1
1031104,1031104,1
1031109,1031109,1
1031132,1031132,1
1031308,1031308,1
1031312,1031312,1
1031368,1031368,1
1031372,1031372,1
1031391,1031391,1
1031439,1031439,1
1031462,1031462,1
1031518,1031518,1
1031522,1031522,1
1031698,1031698,1
1031709,1031709,1
1031721,1031721,1
1031728,1031728,1
1031732,1031732,1
1031762,1031762,1
1031769,1031769,1
1031779,1031779,1
1031792,1031792,1
1031799,1031799,1
1031936,1031936,1
1031938,1031938,1
1031942,1031942,1
1032028,1032028,1
1032099,1032099,1
1032122,1032122,1
1032148,1032148,1
1032152,1032152,1
1032358,1032358,1
1032362,1032362,1
1032398,1032398,1
1032452,1032452,1
1032508,1032508,1
1032568,1032568,1
1032572,1032572,1
1032602,1032602,1
1032669,1032669,1
1032688,1032688,1
1032776,1032776,1
1032778,1032778,1
1032782,1032782,1
1032808,1032808,1
1032879,1032879,1
1032902,1032902,1
1032951,1032951,1
1032988,1032988,1
1032992,1032992,1
1033018,1033018,1
1033052,1033052,1
1033112,1033112,1
1033198,1033198,1
1033202,1033202,1
1033204,1033204,1
1033299,1033299,1
1033348,1033348,1
1033408,1033408,1
1033412,1033412,1
1033419,1033419,1
1033442,1033442,1
1033454,1033454,1
1033509,1033509,1
1033618,1033618,1
1033622,1033622,1
1033678,1033678,1
1033731,1033731,1
1033772,1033772,1
1033798,1033798,1
1033828,1033828,1
1033832,1033832,1
1033834,1033834,1
1033918,1033918,1
1034008,1034008,1
1034031,1034031,1
1034038,1034038,1
1034042,1034042,1
1034097,1034097,1
1034102,1034102,1
1034132,1034132,1
1034248,1034248,1
1034252,1034252,1
1034338,1034338,1
1034361,1034361,1
1034432,1034432,1
1034439,1034439,1
1034458,1034458,1
1034462,1034462,1
1034668,1034668,1
1034672,1034672,1
1034762,1034762,1
1034811,1034811,1
1034878,1034878,1
1034882,1034882,1
1034889,1034889,1
1034998,1034998,1
1035088,1035088,1
1035092,1035092,1
1035172,1035172,1
1035298,1035298,1
1035302,1035302,1
1035328,1035328,1
1035351,1035351,1
1035422,1035422,1
1035482,1035482,1
1035501,1035501,1
1035508,1035508,1
1035512,1035512,1
1035514,1035514,1
1035525,1035525,1
1035609,1035609,1
1035628,1035628,1
1035658,1035658,1
1035681,1035681,1
1035718,1035718,1
1035722,1035722,1
1035729,1035729,1
1035752,1035752,1
1035884,1035884,1
1035903,1035903,1
1035928,1035928,1
1035932,1035933,2
1035988,1035988,1
1036018,1036018,1
1036082,1036082,1
1036119,1036119,1
1036138,1036138,1
1036142,1036142,1
1036239,1036239,1
1036318,1036318,1
1036341,1036341,1
1036348,1036348,1
1036352,1036352,1
1036389,1036389,1
1036412,1036412,1
1036461,1036461,1
1036556,1036556,1
1036558,1036558,1
1036562,1036562,1
1036648,1036648,1
1036742,1036742,1
1036768,1036768,1
1036772,1036772,1
1036832,1036832,1
1036898,1036898,1
1036929,1036929,1
1036978,1036978,1
1036982,1036982,1
1037072,1037072,1
1037188,1037188,1
1037192,1037192,1
1037308,1037308,1
1037331,1037331,1
1037398,1037398,1
1037402,1037402,1
1037488,1037488,1
1037608,1037608,1
1037612,1037612,1
1037638,1037638,1
1037690,1037690,1
1037702,1037702,1
1037728,1037728,1
1037732,1037732,1
1037818,1037818,1
1037822,1037822,1
1037931,1037931,1
1037968,1037968,1
1038002,1038002,1
1038028,1038028,1
1038032,1038032,1
1038039,1038039,1
1038062,1038062,1
1038238,1038238,1
1038242,1038242,1
1038298,1038298,1
1038339,1038339,1
1038392,1038392,1
1038448,1038448,1
1038452,1038452,1
1038602,1038602,1
1038628,1038628,1
1038651,1038651,1
1038658,1038658,1
1038662,1038662,1
1038722,1038722,1
1038868,1038868,1
1038872,1038872,1
1038958,1038958,1
1039052,1039052,1
1039078,1039078,1
1039082,1039082,1
1039138,1039138,1
1039172,1039172,1
1039191,1039191,1
1039288,1039288,1
1039292,1039292,1
1039382,1039382,1
1039460,1039460,1
1039498,1039498,1
1039502,1039502,1
1039562,1039562,1
1039581,1039581,1
1039618,1039618,1
1039708,1039708,1
1039712,1039712,1
1039742,1039742,1
1039809,1039809,1
1039918,1039918,1
1039922,1039922,1
1039948,1039948,1
1039971,1039971,1
1040042,1040042,1
1040128,1040128,1
1040132,1040132,1
1040134,1040134,1
1040158,1040158,1
1040278,1040278,1
1040312,1040312,1
1040338,1040338,1
1040342,1040342,1
1040349,1040349,1
1040372,1040372,1
1040548,1040548,1
1040552,1040552,1
1040608,1040608,1
1040679,1040679,1
1040698,1040698,1
1040702,1040702,1
1040758,1040758,1
1040762,1040762,1
1040938,1040938,1
1040961,1040961,1
1040968,1040968,1
1040972,1040972,1
1041032,1041032,1
1041069,1041069,1
1041178,1041178,1
1041182,1041182,1
1041266,1041266,1
1041268,1041268,1
1041339,1041339,1
1041362,1041362,1
1041388,1041388,1
1041392,1041392,1
1041501,1041501,1
1041518,1041518,1
1041598,1041598,1
1041602,1041602,1
1041692,1041692,1
1041782,1041782,1
1041808,1041808,1
1041812,1041812,1
1041890,1041890,1
1041921,1041921,1
1041927,1041928,2
1042018,1042018,1
1042022,1042022,1
1042078,1042078,1
1042168,1042168,1
1042192,1042192,1
1042228,1042228,1
1042232,1042232,1
1042239,1042239,1
1042258,1042258,1
1042352,1042352,1
1042401,1042401,1
1042438,1042438,1
1042442,1042442,1
1042468,1042468,1
1042588,1042588,1
1042629,1042629,1
1042648,1042648,1
1042652,1042652,1
1042659,1042659,1
1042682,1042682,1
1042701,1042701,1
1042858,1042858,1
1042862,1042862,1
1042904,1042904,1
1042918,1042918,1
1043012,1043012,1
1043038,1043038,1
1043068,1043068,1
1043072,1043072,1
1043162,1043162,1
1043248,1043248,1
1043271,1043271,1
1043278,1043278,1
1043282,1043282,1
1043284,1043284,1
1043312,1043312,1
1043342,1043342,1
1043379,1043379,1
1043391,1043391,1
1043398,1043398,1
1043486,1043486,1
1043488,1043488,1
1043492,1043492,1
1043578,1043578,1
1043608,1043608,1
1043672,1043672,1
1043696,1043696,1
1043698,1043698,1
1043702,1043702,1
1043799,1043799,1
1043908,1043908,1
1043912,1043912,1
1044002,1044002,1
1044118,1044118,1
1044122,1044122,1
1044238,1044238,1
1044261,1044261,1
1044328,1044328,1
1044332,1044332,1
1044538,1044538,1
1044542,1044542,1
1044568,1044568,1
1044622,1044622,1
1044651,1044651,1
1044662,1044662,1
1044748,1044748,1
1044752,1044752,1
1044754,1044754,1
1044849,1044849,1
1044898,1044898,1
1044921,1044921,1
1044951,1044951,1
1044958,1044958,1
1044962,1044962,1
1044969,1044969,1
1044992,1044992,1
1045071,1045071,1
1045112,1045112,1
1045168,1045168,1
1045172,1045172,1
1045228,1045228,1
1045281,1045281,1
1045322,1045322,1
1045334,1045334,1
1045378,1045378,1
1045382,1045382,1
1045498,1045498,1
1045528,1045528,1
1045558,1045558,1
1045581,1045581,1
1045588,1045588,1
1045592,1045592,1
1045652,1045652,1
1045768,1045768,1
1045798,1045798,1
1045802,1045802,1
1045862,1045862,1
1045888,1045888,1
1045977,1045977,1
1045982,1045982,1
1046008,1046008,1
1046012,1046012,1
1046211,1046211,1
1046218,1046218,1
1046222,1046222,1
1046229,1046229,1
1046312,1046312,1
1046336,1046336,1
1046428,1046428,1
1046432,1046432,1
1046458,1046458,1
1046512,1046512,1
1046529,1046529,1
1046548,1046548,1
1046582,1046582,1
1046638,1046638,1
1046642,1046642,1
1046739,1046739,1
1046848,1046848,1
1046852,1046852,1
1046854,1046854,1
1046878,1046878,1
1046949,1046949,1
1046972,1046972,1
1047058,1047058,1
1047062,1047062,1
1047152,1047152,1
1047184,1047184,1
1047208,1047208,1
1047268,1047268,1
1047272,1047272,1
1047274,1047274,1
1047279,1047279,1
1047298,1047298,1
1047302,1047302,1
1047309,1047309,1
1047362,1047362,1
1047381,1047381,1
1047478,1047478,1
1047482,1047482,1
1047538,1047538,1
1047632,1047632,1
1047688,1047688,1
1047692,1047692,1
1047868,1047868,1
1047891,1047891,1
1047898,1047898,1
1047902,1047902,1
1047962,1047962,1
1048106,1048106,1
1048108,1048108,1
1048112,1048112,1
1048198,1048198,1
1048221,1048221,1
1048292,1048292,1
